txn_id,wh_id,material_id,inv_txn_type_cd,txn_dt_key,txn_qty,ref_doc_no,txn_uom_cd,operator_nm,reason_cd
76597,WH_S_RM,MAT_FG_1003,RCV,20240411,22,RCV076597,EA,SYSTEM,NORMAL
76598,WH_S_RM,MAT_FG_1003,ISS,20240411,-12,ISS076598,EA,SYSTEM,NORMAL
76599,WH_S_RM,MAT_FG_1004,RCV,20240411,23,RCV076599,EA,SYSTEM,NORMAL
76600,WH_S_RM,MAT_FG_1004,ISS,20240411,-13,ISS076600,EA,SYSTEM,NORMAL
76601,WH_S_RM,MAT_FG_1005,RCV,20240411,24,RCV076601,EA,SYSTEM,NORMAL
76602,WH_S_RM,MAT_FG_1005,ISS,20240411,-14,ISS076602,EA,SYSTEM,NORMAL
76603,WH_S_RM,MAT_FG_1006,RCV,20240411,25,RCV076603,EA,SYSTEM,NORMAL
76604,WH_S_RM,MAT_FG_1006,ISS,20240411,-15,ISS076604,EA,SYSTEM,NORMAL
76605,WH_S_RM,MAT_RM_2001,RCV,20240411,26,RCV076605,EA,SYSTEM,NORMAL
76606,WH_S_RM,MAT_RM_2001,ISS,20240411,-16,ISS076606,EA,SYSTEM,NORMAL
76607,WH_S_RM,MAT_RM_2002,RCV,20240411,27,RCV076607,EA,SYSTEM,NORMAL
76608,WH_S_RM,MAT_RM_2002,ISS,20240411,-10,ISS076608,EA,SYSTEM,NORMAL
76609,WH_S_RM,MAT_RM_2003,RCV,20240411,28,RCV076609,EA,SYSTEM,NORMAL
76610,WH_S_RM,MAT_RM_2003,ISS,20240411,-11,ISS076610,EA,SYSTEM,NORMAL
76611,WH_S_RM,MAT_RM_2004,RCV,20240411,20,RCV076611,EA,SYSTEM,NORMAL
76612,WH_S_RM,MAT_RM_2004,ISS,20240411,-12,ISS076612,EA,SYSTEM,NORMAL
76613,WH_S_RM,MAT_RM_2005,RCV,20240411,21,RCV076613,EA,SYSTEM,NORMAL
76614,WH_S_RM,MAT_RM_2005,ISS,20240411,-13,ISS076614,EA,SYSTEM,NORMAL
76615,WH_S_RM,MAT_RM_2006,RCV,20240411,22,RCV076615,EA,SYSTEM,NORMAL
76616,WH_S_RM,MAT_RM_2006,ISS,20240411,-14,ISS076616,EA,SYSTEM,NORMAL
76617,WH_S_RM,MAT_RM_2007,RCV,20240411,23,RCV076617,EA,SYSTEM,NORMAL
76618,WH_S_RM,MAT_RM_2007,ISS,20240411,-15,ISS076618,EA,SYSTEM,NORMAL
76619,WH_S_RM,MAT_RM_2008,RCV,20240411,24,RCV076619,EA,SYSTEM,NORMAL
76620,WH_S_RM,MAT_RM_2008,ISS,20240411,-16,ISS076620,EA,SYSTEM,NORMAL
76621,WH_S_RM,MAT_RM_2009,RCV,20240411,25,RCV076621,EA,SYSTEM,NORMAL
76622,WH_S_RM,MAT_RM_2009,ISS,20240411,-10,ISS076622,EA,SYSTEM,NORMAL
76623,WH_S_RM,MAT_RM_2010,RCV,20240411,26,RCV076623,EA,SYSTEM,NORMAL
76624,WH_S_RM,MAT_RM_2010,ISS,20240411,-11,ISS076624,EA,SYSTEM,NORMAL
76625,WH_S_FG,MAT_FG_1001,RCV,20240411,20,RCV076625,EA,SYSTEM,NORMAL
76626,WH_S_FG,MAT_FG_1001,ISS,20240411,-10,ISS076626,EA,SYSTEM,NORMAL
76627,WH_S_FG,MAT_FG_1002,RCV,20240411,21,RCV076627,EA,SYSTEM,NORMAL
76628,WH_S_FG,MAT_FG_1002,ISS,20240411,-11,ISS076628,EA,SYSTEM,NORMAL
76629,WH_S_FG,MAT_FG_1003,RCV,20240411,22,RCV076629,EA,SYSTEM,NORMAL
76630,WH_S_FG,MAT_FG_1003,ISS,20240411,-12,ISS076630,EA,SYSTEM,NORMAL
76631,WH_S_FG,MAT_FG_1004,RCV,20240411,23,RCV076631,EA,SYSTEM,NORMAL
76632,WH_S_FG,MAT_FG_1004,ISS,20240411,-13,ISS076632,EA,SYSTEM,NORMAL
76633,WH_S_FG,MAT_FG_1005,RCV,20240411,24,RCV076633,EA,SYSTEM,NORMAL
76634,WH_S_FG,MAT_FG_1005,ISS,20240411,-14,ISS076634,EA,SYSTEM,NORMAL
76635,WH_S_FG,MAT_FG_1006,RCV,20240411,25,RCV076635,EA,SYSTEM,NORMAL
76636,WH_S_FG,MAT_FG_1006,ISS,20240411,-15,ISS076636,EA,SYSTEM,NORMAL
76637,WH_S_FG,MAT_RM_2001,RCV,20240411,26,RCV076637,EA,SYSTEM,NORMAL
76638,WH_S_FG,MAT_RM_2001,ISS,20240411,-16,ISS076638,EA,SYSTEM,NORMAL
76639,WH_S_FG,MAT_RM_2002,RCV,20240411,27,RCV076639,EA,SYSTEM,NORMAL
76640,WH_S_FG,MAT_RM_2002,ISS,20240411,-10,ISS076640,EA,SYSTEM,NORMAL
76641,WH_S_FG,MAT_RM_2003,RCV,20240411,28,RCV076641,EA,SYSTEM,NORMAL
76642,WH_S_FG,MAT_RM_2003,ISS,20240411,-11,ISS076642,EA,SYSTEM,NORMAL
76643,WH_S_FG,MAT_RM_2004,RCV,20240411,20,RCV076643,EA,SYSTEM,NORMAL
76644,WH_S_FG,MAT_RM_2004,ISS,20240411,-12,ISS076644,EA,SYSTEM,NORMAL
76645,WH_S_FG,MAT_RM_2005,RCV,20240411,21,RCV076645,EA,SYSTEM,NORMAL
76646,WH_S_FG,MAT_RM_2005,ISS,20240411,-13,ISS076646,EA,SYSTEM,NORMAL
76647,WH_S_FG,MAT_RM_2006,RCV,20240411,22,RCV076647,EA,SYSTEM,NORMAL
76648,WH_S_FG,MAT_RM_2006,ISS,20240411,-14,ISS076648,EA,SYSTEM,NORMAL
76649,WH_S_FG,MAT_RM_2007,RCV,20240411,23,RCV076649,EA,SYSTEM,NORMAL
76650,WH_S_FG,MAT_RM_2007,ISS,20240411,-15,ISS076650,EA,SYSTEM,NORMAL
76651,WH_S_FG,MAT_RM_2008,RCV,20240411,24,RCV076651,EA,SYSTEM,NORMAL
76652,WH_S_FG,MAT_RM_2008,ISS,20240411,-16,ISS076652,EA,SYSTEM,NORMAL
76653,WH_S_FG,MAT_RM_2009,RCV,20240411,25,RCV076653,EA,SYSTEM,NORMAL
76654,WH_S_FG,MAT_RM_2009,ISS,20240411,-10,ISS076654,EA,SYSTEM,NORMAL
76655,WH_S_FG,MAT_RM_2010,RCV,20240411,26,RCV076655,EA,SYSTEM,NORMAL
76656,WH_S_FG,MAT_RM_2010,ISS,20240411,-11,ISS076656,EA,SYSTEM,NORMAL
76657,WH_E_RM,MAT_FG_1001,RCV,20240413,20,RCV076657,EA,SYSTEM,NORMAL
76658,WH_E_RM,MAT_FG_1001,ISS,20240413,-10,ISS076658,EA,SYSTEM,NORMAL
76659,WH_E_RM,MAT_FG_1002,RCV,20240413,21,RCV076659,EA,SYSTEM,NORMAL
76660,WH_E_RM,MAT_FG_1002,ISS,20240413,-11,ISS076660,EA,SYSTEM,NORMAL
76661,WH_E_RM,MAT_FG_1003,RCV,20240413,22,RCV076661,EA,SYSTEM,NORMAL
76662,WH_E_RM,MAT_FG_1003,ISS,20240413,-12,ISS076662,EA,SYSTEM,NORMAL
76663,WH_E_RM,MAT_FG_1004,RCV,20240413,23,RCV076663,EA,SYSTEM,NORMAL
76664,WH_E_RM,MAT_FG_1004,ISS,20240413,-13,ISS076664,EA,SYSTEM,NORMAL
76665,WH_E_RM,MAT_FG_1005,RCV,20240413,24,RCV076665,EA,SYSTEM,NORMAL
76666,WH_E_RM,MAT_FG_1005,ISS,20240413,-14,ISS076666,EA,SYSTEM,NORMAL
76667,WH_E_RM,MAT_FG_1006,RCV,20240413,25,RCV076667,EA,SYSTEM,NORMAL
76668,WH_E_RM,MAT_FG_1006,ISS,20240413,-15,ISS076668,EA,SYSTEM,NORMAL
76669,WH_E_RM,MAT_RM_2001,RCV,20240413,26,RCV076669,EA,SYSTEM,NORMAL
76670,WH_E_RM,MAT_RM_2001,ISS,20240413,-16,ISS076670,EA,SYSTEM,NORMAL
76671,WH_E_RM,MAT_RM_2002,RCV,20240413,27,RCV076671,EA,SYSTEM,NORMAL
76672,WH_E_RM,MAT_RM_2002,ISS,20240413,-10,ISS076672,EA,SYSTEM,NORMAL
76673,WH_E_RM,MAT_RM_2003,RCV,20240413,28,RCV076673,EA,SYSTEM,NORMAL
76674,WH_E_RM,MAT_RM_2003,ISS,20240413,-11,ISS076674,EA,SYSTEM,NORMAL
76675,WH_E_RM,MAT_RM_2004,RCV,20240413,20,RCV076675,EA,SYSTEM,NORMAL
76676,WH_E_RM,MAT_RM_2004,ISS,20240413,-12,ISS076676,EA,SYSTEM,NORMAL
76677,WH_E_RM,MAT_RM_2005,RCV,20240413,21,RCV076677,EA,SYSTEM,NORMAL
76678,WH_E_RM,MAT_RM_2005,ISS,20240413,-13,ISS076678,EA,SYSTEM,NORMAL
76679,WH_E_RM,MAT_RM_2006,RCV,20240413,22,RCV076679,EA,SYSTEM,NORMAL
76680,WH_E_RM,MAT_RM_2006,ISS,20240413,-14,ISS076680,EA,SYSTEM,NORMAL
76681,WH_E_RM,MAT_RM_2007,RCV,20240413,23,RCV076681,EA,SYSTEM,NORMAL
76682,WH_E_RM,MAT_RM_2007,ISS,20240413,-15,ISS076682,EA,SYSTEM,NORMAL
76683,WH_E_RM,MAT_RM_2008,RCV,20240413,24,RCV076683,EA,SYSTEM,NORMAL
76684,WH_E_RM,MAT_RM_2008,ISS,20240413,-16,ISS076684,EA,SYSTEM,NORMAL
76685,WH_E_RM,MAT_RM_2009,RCV,20240413,25,RCV076685,EA,SYSTEM,NORMAL
76686,WH_E_RM,MAT_RM_2009,ISS,20240413,-10,ISS076686,EA,SYSTEM,NORMAL
76687,WH_E_RM,MAT_RM_2010,RCV,20240413,26,RCV076687,EA,SYSTEM,NORMAL
76688,WH_E_RM,MAT_RM_2010,ISS,20240413,-11,ISS076688,EA,SYSTEM,NORMAL
76689,WH_E_FG,MAT_FG_1001,RCV,20240413,20,RCV076689,EA,SYSTEM,NORMAL
76690,WH_E_FG,MAT_FG_1001,ISS,20240413,-10,ISS076690,EA,SYSTEM,NORMAL
76691,WH_E_FG,MAT_FG_1002,RCV,20240413,21,RCV076691,EA,SYSTEM,NORMAL
76692,WH_E_FG,MAT_FG_1002,ISS,20240413,-11,ISS076692,EA,SYSTEM,NORMAL
76693,WH_E_FG,MAT_FG_1003,RCV,20240413,22,RCV076693,EA,SYSTEM,NORMAL
76694,WH_E_FG,MAT_FG_1003,ISS,20240413,-12,ISS076694,EA,SYSTEM,NORMAL
76695,WH_E_FG,MAT_FG_1004,RCV,20240413,23,RCV076695,EA,SYSTEM,NORMAL
76696,WH_E_FG,MAT_FG_1004,ISS,20240413,-13,ISS076696,EA,SYSTEM,NORMAL
76697,WH_E_FG,MAT_FG_1005,RCV,20240413,24,RCV076697,EA,SYSTEM,NORMAL
76698,WH_E_FG,MAT_FG_1005,ISS,20240413,-14,ISS076698,EA,SYSTEM,NORMAL
76699,WH_E_FG,MAT_FG_1006,RCV,20240413,25,RCV076699,EA,SYSTEM,NORMAL
76700,WH_E_FG,MAT_FG_1006,ISS,20240413,-15,ISS076700,EA,SYSTEM,NORMAL
76701,WH_E_FG,MAT_RM_2001,RCV,20240413,26,RCV076701,EA,SYSTEM,NORMAL
76702,WH_E_FG,MAT_RM_2001,ISS,20240413,-16,ISS076702,EA,SYSTEM,NORMAL
76703,WH_E_FG,MAT_RM_2002,RCV,20240413,27,RCV076703,EA,SYSTEM,NORMAL
76704,WH_E_FG,MAT_RM_2002,ISS,20240413,-10,ISS076704,EA,SYSTEM,NORMAL
76705,WH_E_FG,MAT_RM_2003,RCV,20240413,28,RCV076705,EA,SYSTEM,NORMAL
76706,WH_E_FG,MAT_RM_2003,ISS,20240413,-11,ISS076706,EA,SYSTEM,NORMAL
76707,WH_E_FG,MAT_RM_2004,RCV,20240413,20,RCV076707,EA,SYSTEM,NORMAL
76708,WH_E_FG,MAT_RM_2004,ISS,20240413,-12,ISS076708,EA,SYSTEM,NORMAL
76709,WH_E_FG,MAT_RM_2005,RCV,20240413,21,RCV076709,EA,SYSTEM,NORMAL
76710,WH_E_FG,MAT_RM_2005,ISS,20240413,-13,ISS076710,EA,SYSTEM,NORMAL
76711,WH_E_FG,MAT_RM_2006,RCV,20240413,22,RCV076711,EA,SYSTEM,NORMAL
76712,WH_E_FG,MAT_RM_2006,ISS,20240413,-14,ISS076712,EA,SYSTEM,NORMAL
76713,WH_E_FG,MAT_RM_2007,RCV,20240413,23,RCV076713,EA,SYSTEM,NORMAL
76714,WH_E_FG,MAT_RM_2007,ISS,20240413,-15,ISS076714,EA,SYSTEM,NORMAL
76715,WH_E_FG,MAT_RM_2008,RCV,20240413,24,RCV076715,EA,SYSTEM,NORMAL
76716,WH_E_FG,MAT_RM_2008,ISS,20240413,-16,ISS076716,EA,SYSTEM,NORMAL
76717,WH_E_FG,MAT_RM_2009,RCV,20240413,25,RCV076717,EA,SYSTEM,NORMAL
76718,WH_E_FG,MAT_RM_2009,ISS,20240413,-10,ISS076718,EA,SYSTEM,NORMAL
76719,WH_E_FG,MAT_RM_2010,RCV,20240413,26,RCV076719,EA,SYSTEM,NORMAL
76720,WH_E_FG,MAT_RM_2010,ISS,20240413,-11,ISS076720,EA,SYSTEM,NORMAL
76721,WH_S_RM,MAT_FG_1001,RCV,20240413,20,RCV076721,EA,SYSTEM,NORMAL
76722,WH_S_RM,MAT_FG_1001,ISS,20240413,-10,ISS076722,EA,SYSTEM,NORMAL
76723,WH_S_RM,MAT_FG_1002,RCV,20240413,21,RCV076723,EA,SYSTEM,NORMAL
76724,WH_S_RM,MAT_FG_1002,ISS,20240413,-11,ISS076724,EA,SYSTEM,NORMAL
76725,WH_S_RM,MAT_FG_1003,RCV,20240413,22,RCV076725,EA,SYSTEM,NORMAL
76726,WH_S_RM,MAT_FG_1003,ISS,20240413,-12,ISS076726,EA,SYSTEM,NORMAL
76727,WH_S_RM,MAT_FG_1004,RCV,20240413,23,RCV076727,EA,SYSTEM,NORMAL
76728,WH_S_RM,MAT_FG_1004,ISS,20240413,-13,ISS076728,EA,SYSTEM,NORMAL
76729,WH_S_RM,MAT_FG_1005,RCV,20240413,24,RCV076729,EA,SYSTEM,NORMAL
76730,WH_S_RM,MAT_FG_1005,ISS,20240413,-14,ISS076730,EA,SYSTEM,NORMAL
76731,WH_S_RM,MAT_FG_1006,RCV,20240413,25,RCV076731,EA,SYSTEM,NORMAL
76732,WH_S_RM,MAT_FG_1006,ISS,20240413,-15,ISS076732,EA,SYSTEM,NORMAL
76733,WH_S_RM,MAT_RM_2001,RCV,20240413,26,RCV076733,EA,SYSTEM,NORMAL
76734,WH_S_RM,MAT_RM_2001,ISS,20240413,-16,ISS076734,EA,SYSTEM,NORMAL
76735,WH_S_RM,MAT_RM_2002,RCV,20240413,27,RCV076735,EA,SYSTEM,NORMAL
76736,WH_S_RM,MAT_RM_2002,ISS,20240413,-10,ISS076736,EA,SYSTEM,NORMAL
76737,WH_S_RM,MAT_RM_2003,RCV,20240413,28,RCV076737,EA,SYSTEM,NORMAL
76738,WH_S_RM,MAT_RM_2003,ISS,20240413,-11,ISS076738,EA,SYSTEM,NORMAL
76739,WH_S_RM,MAT_RM_2004,RCV,20240413,20,RCV076739,EA,SYSTEM,NORMAL
76740,WH_S_RM,MAT_RM_2004,ISS,20240413,-12,ISS076740,EA,SYSTEM,NORMAL
76741,WH_S_RM,MAT_RM_2005,RCV,20240413,21,RCV076741,EA,SYSTEM,NORMAL
76742,WH_S_RM,MAT_RM_2005,ISS,20240413,-13,ISS076742,EA,SYSTEM,NORMAL
76743,WH_S_RM,MAT_RM_2006,RCV,20240413,22,RCV076743,EA,SYSTEM,NORMAL
76744,WH_S_RM,MAT_RM_2006,ISS,20240413,-14,ISS076744,EA,SYSTEM,NORMAL
76745,WH_S_RM,MAT_RM_2007,RCV,20240413,23,RCV076745,EA,SYSTEM,NORMAL
76746,WH_S_RM,MAT_RM_2007,ISS,20240413,-15,ISS076746,EA,SYSTEM,NORMAL
76747,WH_S_RM,MAT_RM_2008,RCV,20240413,24,RCV076747,EA,SYSTEM,NORMAL
76748,WH_S_RM,MAT_RM_2008,ISS,20240413,-16,ISS076748,EA,SYSTEM,NORMAL
76749,WH_S_RM,MAT_RM_2009,RCV,20240413,25,RCV076749,EA,SYSTEM,NORMAL
76750,WH_S_RM,MAT_RM_2009,ISS,20240413,-10,ISS076750,EA,SYSTEM,NORMAL
76751,WH_S_RM,MAT_RM_2010,RCV,20240413,26,RCV076751,EA,SYSTEM,NORMAL
76752,WH_S_RM,MAT_RM_2010,ISS,20240413,-11,ISS076752,EA,SYSTEM,NORMAL
76753,WH_S_FG,MAT_FG_1001,RCV,20240413,20,RCV076753,EA,SYSTEM,NORMAL
76754,WH_S_FG,MAT_FG_1001,ISS,20240413,-10,ISS076754,EA,SYSTEM,NORMAL
76755,WH_S_FG,MAT_FG_1002,RCV,20240413,21,RCV076755,EA,SYSTEM,NORMAL
76756,WH_S_FG,MAT_FG_1002,ISS,20240413,-11,ISS076756,EA,SYSTEM,NORMAL
76757,WH_S_FG,MAT_FG_1003,RCV,20240413,22,RCV076757,EA,SYSTEM,NORMAL
76758,WH_S_FG,MAT_FG_1003,ISS,20240413,-12,ISS076758,EA,SYSTEM,NORMAL
76759,WH_S_FG,MAT_FG_1004,RCV,20240413,23,RCV076759,EA,SYSTEM,NORMAL
76760,WH_S_FG,MAT_FG_1004,ISS,20240413,-13,ISS076760,EA,SYSTEM,NORMAL
76761,WH_S_FG,MAT_FG_1005,RCV,20240413,24,RCV076761,EA,SYSTEM,NORMAL
76762,WH_S_FG,MAT_FG_1005,ISS,20240413,-14,ISS076762,EA,SYSTEM,NORMAL
76763,WH_S_FG,MAT_FG_1006,RCV,20240413,25,RCV076763,EA,SYSTEM,NORMAL
76764,WH_S_FG,MAT_FG_1006,ISS,20240413,-15,ISS076764,EA,SYSTEM,NORMAL
76765,WH_S_FG,MAT_RM_2001,RCV,20240413,26,RCV076765,EA,SYSTEM,NORMAL
76766,WH_S_FG,MAT_RM_2001,ISS,20240413,-16,ISS076766,EA,SYSTEM,NORMAL
76767,WH_S_FG,MAT_RM_2002,RCV,20240413,27,RCV076767,EA,SYSTEM,NORMAL
76768,WH_S_FG,MAT_RM_2002,ISS,20240413,-10,ISS076768,EA,SYSTEM,NORMAL
76769,WH_S_FG,MAT_RM_2003,RCV,20240413,28,RCV076769,EA,SYSTEM,NORMAL
76770,WH_S_FG,MAT_RM_2003,ISS,20240413,-11,ISS076770,EA,SYSTEM,NORMAL
76771,WH_S_FG,MAT_RM_2004,RCV,20240413,20,RCV076771,EA,SYSTEM,NORMAL
76772,WH_S_FG,MAT_RM_2004,ISS,20240413,-12,ISS076772,EA,SYSTEM,NORMAL
76773,WH_S_FG,MAT_RM_2005,RCV,20240413,21,RCV076773,EA,SYSTEM,NORMAL
76774,WH_S_FG,MAT_RM_2005,ISS,20240413,-13,ISS076774,EA,SYSTEM,NORMAL
76775,WH_S_FG,MAT_RM_2006,RCV,20240413,22,RCV076775,EA,SYSTEM,NORMAL
76776,WH_S_FG,MAT_RM_2006,ISS,20240413,-14,ISS076776,EA,SYSTEM,NORMAL
76777,WH_S_FG,MAT_RM_2007,RCV,20240413,23,RCV076777,EA,SYSTEM,NORMAL
76778,WH_S_FG,MAT_RM_2007,ISS,20240413,-15,ISS076778,EA,SYSTEM,NORMAL
76779,WH_S_FG,MAT_RM_2008,RCV,20240413,24,RCV076779,EA,SYSTEM,NORMAL
76780,WH_S_FG,MAT_RM_2008,ISS,20240413,-16,ISS076780,EA,SYSTEM,NORMAL
76781,WH_S_FG,MAT_RM_2009,RCV,20240413,25,RCV076781,EA,SYSTEM,NORMAL
76782,WH_S_FG,MAT_RM_2009,ISS,20240413,-10,ISS076782,EA,SYSTEM,NORMAL
76783,WH_S_FG,MAT_RM_2010,RCV,20240413,26,RCV076783,EA,SYSTEM,NORMAL
76784,WH_S_FG,MAT_RM_2010,ISS,20240413,-11,ISS076784,EA,SYSTEM,NORMAL
76785,WH_E_RM,MAT_FG_1001,RCV,20240415,20,RCV076785,EA,SYSTEM,NORMAL
76786,WH_E_RM,MAT_FG_1001,ISS,20240415,-10,ISS076786,EA,SYSTEM,NORMAL
76787,WH_E_RM,MAT_FG_1002,RCV,20240415,21,RCV076787,EA,SYSTEM,NORMAL
76788,WH_E_RM,MAT_FG_1002,ISS,20240415,-11,ISS076788,EA,SYSTEM,NORMAL
76789,WH_E_RM,MAT_FG_1003,RCV,20240415,22,RCV076789,EA,SYSTEM,NORMAL
76790,WH_E_RM,MAT_FG_1003,ISS,20240415,-12,ISS076790,EA,SYSTEM,NORMAL
76791,WH_E_RM,MAT_FG_1004,RCV,20240415,23,RCV076791,EA,SYSTEM,NORMAL
76792,WH_E_RM,MAT_FG_1004,ISS,20240415,-13,ISS076792,EA,SYSTEM,NORMAL
76793,WH_E_RM,MAT_FG_1005,RCV,20240415,24,RCV076793,EA,SYSTEM,NORMAL
76794,WH_E_RM,MAT_FG_1005,ISS,20240415,-14,ISS076794,EA,SYSTEM,NORMAL
76795,WH_E_RM,MAT_FG_1006,RCV,20240415,25,RCV076795,EA,SYSTEM,NORMAL
76796,WH_E_RM,MAT_FG_1006,ISS,20240415,-15,ISS076796,EA,SYSTEM,NORMAL
76797,WH_E_RM,MAT_RM_2001,RCV,20240415,26,RCV076797,EA,SYSTEM,NORMAL
76798,WH_E_RM,MAT_RM_2001,ISS,20240415,-16,ISS076798,EA,SYSTEM,NORMAL
76799,WH_E_RM,MAT_RM_2002,RCV,20240415,27,RCV076799,EA,SYSTEM,NORMAL
76800,WH_E_RM,MAT_RM_2002,ISS,20240415,-10,ISS076800,EA,SYSTEM,NORMAL
76801,WH_E_RM,MAT_RM_2003,RCV,20240415,28,RCV076801,EA,SYSTEM,NORMAL
76802,WH_E_RM,MAT_RM_2003,ISS,20240415,-11,ISS076802,EA,SYSTEM,NORMAL
76803,WH_E_RM,MAT_RM_2004,RCV,20240415,20,RCV076803,EA,SYSTEM,NORMAL
76804,WH_E_RM,MAT_RM_2004,ISS,20240415,-12,ISS076804,EA,SYSTEM,NORMAL
76805,WH_E_RM,MAT_RM_2005,RCV,20240415,21,RCV076805,EA,SYSTEM,NORMAL
76806,WH_E_RM,MAT_RM_2005,ISS,20240415,-13,ISS076806,EA,SYSTEM,NORMAL
76807,WH_E_RM,MAT_RM_2006,RCV,20240415,22,RCV076807,EA,SYSTEM,NORMAL
76808,WH_E_RM,MAT_RM_2006,ISS,20240415,-14,ISS076808,EA,SYSTEM,NORMAL
76809,WH_E_RM,MAT_RM_2007,RCV,20240415,23,RCV076809,EA,SYSTEM,NORMAL
76810,WH_E_RM,MAT_RM_2007,ISS,20240415,-15,ISS076810,EA,SYSTEM,NORMAL
76811,WH_E_RM,MAT_RM_2008,RCV,20240415,24,RCV076811,EA,SYSTEM,NORMAL
76812,WH_E_RM,MAT_RM_2008,ISS,20240415,-16,ISS076812,EA,SYSTEM,NORMAL
76813,WH_E_RM,MAT_RM_2009,RCV,20240415,25,RCV076813,EA,SYSTEM,NORMAL
76814,WH_E_RM,MAT_RM_2009,ISS,20240415,-10,ISS076814,EA,SYSTEM,NORMAL
76815,WH_E_RM,MAT_RM_2010,RCV,20240415,26,RCV076815,EA,SYSTEM,NORMAL
76816,WH_E_RM,MAT_RM_2010,ISS,20240415,-11,ISS076816,EA,SYSTEM,NORMAL
76817,WH_E_FG,MAT_FG_1001,RCV,20240415,20,RCV076817,EA,SYSTEM,NORMAL
76818,WH_E_FG,MAT_FG_1001,ISS,20240415,-10,ISS076818,EA,SYSTEM,NORMAL
76819,WH_E_FG,MAT_FG_1002,RCV,20240415,21,RCV076819,EA,SYSTEM,NORMAL
76820,WH_E_FG,MAT_FG_1002,ISS,20240415,-11,ISS076820,EA,SYSTEM,NORMAL
76821,WH_E_FG,MAT_FG_1003,RCV,20240415,22,RCV076821,EA,SYSTEM,NORMAL
76822,WH_E_FG,MAT_FG_1003,ISS,20240415,-12,ISS076822,EA,SYSTEM,NORMAL
76823,WH_E_FG,MAT_FG_1004,RCV,20240415,23,RCV076823,EA,SYSTEM,NORMAL
76824,WH_E_FG,MAT_FG_1004,ISS,20240415,-13,ISS076824,EA,SYSTEM,NORMAL
76825,WH_E_FG,MAT_FG_1005,RCV,20240415,24,RCV076825,EA,SYSTEM,NORMAL
76826,WH_E_FG,MAT_FG_1005,ISS,20240415,-14,ISS076826,EA,SYSTEM,NORMAL
76827,WH_E_FG,MAT_FG_1006,RCV,20240415,25,RCV076827,EA,SYSTEM,NORMAL
76828,WH_E_FG,MAT_FG_1006,ISS,20240415,-15,ISS076828,EA,SYSTEM,NORMAL
76829,WH_E_FG,MAT_RM_2001,RCV,20240415,26,RCV076829,EA,SYSTEM,NORMAL
76830,WH_E_FG,MAT_RM_2001,ISS,20240415,-16,ISS076830,EA,SYSTEM,NORMAL
76831,WH_E_FG,MAT_RM_2002,RCV,20240415,27,RCV076831,EA,SYSTEM,NORMAL
76832,WH_E_FG,MAT_RM_2002,ISS,20240415,-10,ISS076832,EA,SYSTEM,NORMAL
76833,WH_E_FG,MAT_RM_2003,RCV,20240415,28,RCV076833,EA,SYSTEM,NORMAL
76834,WH_E_FG,MAT_RM_2003,ISS,20240415,-11,ISS076834,EA,SYSTEM,NORMAL
76835,WH_E_FG,MAT_RM_2004,RCV,20240415,20,RCV076835,EA,SYSTEM,NORMAL
76836,WH_E_FG,MAT_RM_2004,ISS,20240415,-12,ISS076836,EA,SYSTEM,NORMAL
76837,WH_E_FG,MAT_RM_2005,RCV,20240415,21,RCV076837,EA,SYSTEM,NORMAL
76838,WH_E_FG,MAT_RM_2005,ISS,20240415,-13,ISS076838,EA,SYSTEM,NORMAL
76839,WH_E_FG,MAT_RM_2006,RCV,20240415,22,RCV076839,EA,SYSTEM,NORMAL
76840,WH_E_FG,MAT_RM_2006,ISS,20240415,-14,ISS076840,EA,SYSTEM,NORMAL
76841,WH_E_FG,MAT_RM_2007,RCV,20240415,23,RCV076841,EA,SYSTEM,NORMAL
76842,WH_E_FG,MAT_RM_2007,ISS,20240415,-15,ISS076842,EA,SYSTEM,NORMAL
76843,WH_E_FG,MAT_RM_2008,RCV,20240415,24,RCV076843,EA,SYSTEM,NORMAL
76844,WH_E_FG,MAT_RM_2008,ISS,20240415,-16,ISS076844,EA,SYSTEM,NORMAL
76845,WH_E_FG,MAT_RM_2009,RCV,20240415,25,RCV076845,EA,SYSTEM,NORMAL
76846,WH_E_FG,MAT_RM_2009,ISS,20240415,-10,ISS076846,EA,SYSTEM,NORMAL
76847,WH_E_FG,MAT_RM_2010,RCV,20240415,26,RCV076847,EA,SYSTEM,NORMAL
76848,WH_E_FG,MAT_RM_2010,ISS,20240415,-11,ISS076848,EA,SYSTEM,NORMAL
76849,WH_S_RM,MAT_FG_1001,RCV,20240415,20,RCV076849,EA,SYSTEM,NORMAL
76850,WH_S_RM,MAT_FG_1001,ISS,20240415,-10,ISS076850,EA,SYSTEM,NORMAL
76851,WH_S_RM,MAT_FG_1002,RCV,20240415,21,RCV076851,EA,SYSTEM,NORMAL
76852,WH_S_RM,MAT_FG_1002,ISS,20240415,-11,ISS076852,EA,SYSTEM,NORMAL
76853,WH_S_RM,MAT_FG_1003,RCV,20240415,22,RCV076853,EA,SYSTEM,NORMAL
76854,WH_S_RM,MAT_FG_1003,ISS,20240415,-12,ISS076854,EA,SYSTEM,NORMAL
76855,WH_S_RM,MAT_FG_1004,RCV,20240415,23,RCV076855,EA,SYSTEM,NORMAL
76856,WH_S_RM,MAT_FG_1004,ISS,20240415,-13,ISS076856,EA,SYSTEM,NORMAL
