case_id,customer_id,sales_order_id,material_id,plant_id,open_dt_key,close_dt_key,case_type_cd,case_status_cd,severity_cd,resp_team_cd,issue_channel_cd,root_cause_cd,claim_amt,replace_qty,return_qty,onsite_visit_fg,reopen_fg,sat_score,first_resp_hour,close_sla_hit_fg,final_action_cd
CASE003161,CUS_007,SOX013097,MAT_FG_1006,PLT_SOUTH,20240526,20240526,TS,CLOSED,M,CS,PHONE,USAGE,240.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE003162,CUS_007,SOX013098,MAT_FG_1001,PLT_EAST,20240527,20240527,RMA,CLOSED,M,CS,PHONE,USAGE,360.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE003163,CUS_007,SOX013099,MAT_FG_1002,PLT_SOUTH,20240528,20240528,TS,CLOSED,M,CS,PHONE,USAGE,480.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE003164,CUS_007,SOX013100,MAT_FG_1003,PLT_EAST,20240529,20240529,TS,CLOSED,H,CS,PHONE,USAGE,600.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE003165,CUS_007,SOX013101,MAT_FG_1004,PLT_SOUTH,20240530,,RMA,OPEN,M,CS,PHONE,USAGE,720.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE003166,CUS_007,SOX013102,MAT_FG_1005,PLT_EAST,20240531,20240531,TS,CLOSED,M,CS,PHONE,USAGE,840.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE003167,CUS_007,SOX013103,MAT_FG_1006,PLT_SOUTH,20240501,20240501,TS,CLOSED,M,CS,PHONE,USAGE,960.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE003168,CUS_007,SOX013104,MAT_FG_1001,PLT_EAST,20240502,20240502,RMA,CLOSED,M,CS,PHONE,USAGE,0.0,0,0,1,0,4.2,6.0,1,REPLACE
CASE003169,CUS_007,SOX013105,MAT_FG_1002,PLT_SOUTH,20240503,20240503,TS,CLOSED,M,CS,PHONE,USAGE,120.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE003170,CUS_007,SOX013106,MAT_FG_1003,PLT_EAST,20240504,,TS,OPEN,M,CS,PHONE,USAGE,240.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE003171,CUS_007,SOX013107,MAT_FG_1004,PLT_SOUTH,20240505,20240505,RMA,CLOSED,H,CS,PHONE,USAGE,360.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE003172,CUS_007,SOX013108,MAT_FG_1005,PLT_EAST,20240506,20240506,TS,CLOSED,M,CS,PHONE,USAGE,480.0,1,0,0,1,4.2,6.0,1,REPLACE
CASE003173,CUS_007,SOX013109,MAT_FG_1006,PLT_SOUTH,20240507,20240507,TS,CLOSED,M,CS,PHONE,USAGE,600.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE003174,CUS_007,SOX013110,MAT_FG_1001,PLT_EAST,20240508,20240508,RMA,CLOSED,M,CS,PHONE,USAGE,720.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE003175,CUS_007,SOX013111,MAT_FG_1002,PLT_SOUTH,20240509,,TS,OPEN,M,CS,PHONE,USAGE,840.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE003176,CUS_007,SOX013112,MAT_FG_1003,PLT_EAST,20240510,20240510,TS,CLOSED,M,CS,PHONE,USAGE,960.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE003177,CUS_007,SOX013113,MAT_FG_1004,PLT_SOUTH,20240511,20240511,RMA,CLOSED,M,CS,PHONE,USAGE,0.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE003178,CUS_007,SOX013114,MAT_FG_1005,PLT_EAST,20240512,20240512,TS,CLOSED,H,CS,PHONE,USAGE,120.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE003179,CUS_007,SOX013115,MAT_FG_1006,PLT_SOUTH,20240513,20240513,TS,CLOSED,M,CS,PHONE,USAGE,240.0,2,1,1,0,4.2,6.0,1,REPLACE
CASE003180,CUS_007,SOX013116,MAT_FG_1001,PLT_EAST,20240514,,RMA,OPEN,M,CS,PHONE,USAGE,360.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE003181,CUS_007,SOX013117,MAT_FG_1002,PLT_SOUTH,20240515,20240515,TS,CLOSED,M,CS,PHONE,USAGE,480.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE003182,CUS_007,SOX013118,MAT_FG_1003,PLT_EAST,20240516,20240516,TS,CLOSED,M,CS,PHONE,USAGE,600.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE003183,CUS_007,SOX013119,MAT_FG_1004,PLT_SOUTH,20240517,20240517,RMA,CLOSED,M,CS,PHONE,USAGE,720.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE003184,CUS_007,SOX013120,MAT_FG_1005,PLT_EAST,20240518,20240518,TS,CLOSED,M,CS,PHONE,USAGE,840.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE003185,CUS_008,SOX013121,MAT_FG_1006,PLT_EAST,20240501,,TS,OPEN,H,CS,PHONE,USAGE,960.0,2,1,0,1,4.2,6.0,1,REPLACE
CASE003186,CUS_008,SOX013122,MAT_FG_1001,PLT_SOUTH,20240502,20240502,RMA,CLOSED,M,CS,PHONE,USAGE,0.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE003187,CUS_008,SOX013123,MAT_FG_1002,PLT_EAST,20240503,20240503,TS,CLOSED,M,CS,PHONE,USAGE,120.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE003188,CUS_008,SOX013124,MAT_FG_1003,PLT_SOUTH,20240504,20240504,TS,CLOSED,M,CS,PHONE,USAGE,240.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE003189,CUS_008,SOX013125,MAT_FG_1004,PLT_EAST,20240505,20240505,RMA,CLOSED,M,CS,PHONE,USAGE,360.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE003190,CUS_008,SOX013126,MAT_FG_1005,PLT_SOUTH,20240506,,TS,OPEN,M,CS,PHONE,USAGE,480.0,1,0,1,0,4.2,6.0,1,REPLACE
CASE003191,CUS_008,SOX013127,MAT_FG_1006,PLT_EAST,20240507,20240507,TS,CLOSED,M,CS,PHONE,USAGE,600.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE003192,CUS_008,SOX013128,MAT_FG_1001,PLT_SOUTH,20240508,20240508,RMA,CLOSED,H,CS,PHONE,USAGE,720.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE003193,CUS_008,SOX013129,MAT_FG_1002,PLT_EAST,20240509,20240509,TS,CLOSED,M,CS,PHONE,USAGE,840.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE003194,CUS_008,SOX013130,MAT_FG_1003,PLT_SOUTH,20240510,20240510,TS,CLOSED,M,CS,PHONE,USAGE,960.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE003195,CUS_008,SOX013131,MAT_FG_1004,PLT_EAST,20240511,,RMA,OPEN,M,CS,PHONE,USAGE,0.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE003196,CUS_008,SOX013132,MAT_FG_1005,PLT_SOUTH,20240512,20240512,TS,CLOSED,M,CS,PHONE,USAGE,120.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE003197,CUS_008,SOX013133,MAT_FG_1006,PLT_EAST,20240513,20240513,TS,CLOSED,M,CS,PHONE,USAGE,240.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE003198,CUS_008,SOX013134,MAT_FG_1001,PLT_SOUTH,20240514,20240514,RMA,CLOSED,M,CS,PHONE,USAGE,360.0,0,0,0,1,4.2,6.0,1,REPLACE
CASE003199,CUS_008,SOX013135,MAT_FG_1002,PLT_EAST,20240515,20240515,TS,CLOSED,H,CS,PHONE,USAGE,480.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE003200,CUS_008,SOX013136,MAT_FG_1003,PLT_SOUTH,20240516,,TS,OPEN,M,CS,PHONE,USAGE,600.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE003201,CUS_008,SOX013137,MAT_FG_1004,PLT_EAST,20240517,20240517,RMA,CLOSED,M,CS,PHONE,USAGE,720.0,0,1,1,0,4.2,6.0,1,REPLACE
CASE003202,CUS_008,SOX013138,MAT_FG_1005,PLT_SOUTH,20240518,20240518,TS,CLOSED,M,CS,PHONE,USAGE,840.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE003203,CUS_008,SOX013139,MAT_FG_1006,PLT_EAST,20240519,20240519,TS,CLOSED,M,CS,PHONE,USAGE,960.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE003204,CUS_008,SOX013140,MAT_FG_1001,PLT_SOUTH,20240520,20240520,RMA,CLOSED,M,CS,PHONE,USAGE,0.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE003205,CUS_008,SOX013141,MAT_FG_1002,PLT_EAST,20240521,,TS,OPEN,M,CS,PHONE,USAGE,120.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE003206,CUS_008,SOX013142,MAT_FG_1003,PLT_SOUTH,20240522,20240522,TS,CLOSED,H,CS,PHONE,USAGE,240.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE003207,CUS_008,SOX013143,MAT_FG_1004,PLT_EAST,20240523,20240523,RMA,CLOSED,M,CS,PHONE,USAGE,360.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE003208,CUS_008,SOX013144,MAT_FG_1005,PLT_SOUTH,20240524,20240524,TS,CLOSED,M,CS,PHONE,USAGE,480.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE003209,CUS_008,SOX013145,MAT_FG_1006,PLT_EAST,20240525,20240525,TS,CLOSED,M,CS,PHONE,USAGE,600.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE003210,CUS_008,SOX013146,MAT_FG_1001,PLT_SOUTH,20240526,,RMA,OPEN,M,CS,PHONE,USAGE,720.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE003211,CUS_008,SOX013147,MAT_FG_1002,PLT_EAST,20240527,20240527,TS,CLOSED,M,CS,PHONE,USAGE,840.0,1,1,0,1,4.2,6.0,1,REPLACE
CASE003212,CUS_008,SOX013148,MAT_FG_1003,PLT_SOUTH,20240528,20240528,TS,CLOSED,M,CS,PHONE,USAGE,960.0,2,0,1,0,4.2,6.0,1,REPLACE
CASE003213,CUS_008,SOX013149,MAT_FG_1004,PLT_EAST,20240529,20240529,RMA,CLOSED,H,CS,PHONE,USAGE,0.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE003214,CUS_008,SOX013150,MAT_FG_1005,PLT_SOUTH,20240530,20240530,TS,CLOSED,M,CS,PHONE,USAGE,120.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE003215,CUS_008,SOX013151,MAT_FG_1006,PLT_EAST,20240531,,TS,OPEN,M,CS,PHONE,USAGE,240.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE003216,CUS_008,SOX013152,MAT_FG_1001,PLT_SOUTH,20240501,20240501,RMA,CLOSED,M,CS,PHONE,USAGE,360.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE003217,CUS_008,SOX013153,MAT_FG_1002,PLT_EAST,20240502,20240502,TS,CLOSED,M,CS,PHONE,USAGE,480.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE003218,CUS_008,SOX013154,MAT_FG_1003,PLT_SOUTH,20240503,20240503,TS,CLOSED,M,CS,PHONE,USAGE,600.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE003219,CUS_008,SOX013155,MAT_FG_1004,PLT_EAST,20240504,20240504,RMA,CLOSED,M,CS,PHONE,USAGE,720.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE003220,CUS_008,SOX013156,MAT_FG_1005,PLT_SOUTH,20240505,,TS,OPEN,H,CS,PHONE,USAGE,840.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE003221,CUS_008,SOX013157,MAT_FG_1006,PLT_EAST,20240506,20240506,TS,CLOSED,M,CS,PHONE,USAGE,960.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE003222,CUS_008,SOX013158,MAT_FG_1001,PLT_SOUTH,20240507,20240507,RMA,CLOSED,M,CS,PHONE,USAGE,0.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE003223,CUS_008,SOX013159,MAT_FG_1002,PLT_EAST,20240508,20240508,TS,CLOSED,M,CS,PHONE,USAGE,120.0,1,1,1,0,4.2,6.0,1,REPLACE
CASE003224,CUS_008,SOX013160,MAT_FG_1003,PLT_SOUTH,20240509,20240509,TS,CLOSED,M,CS,PHONE,USAGE,240.0,2,0,0,1,4.2,6.0,1,REPLACE
CASE003225,CUS_008,SOX013161,MAT_FG_1004,PLT_EAST,20240510,,RMA,OPEN,M,CS,PHONE,USAGE,360.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE003226,CUS_008,SOX013162,MAT_FG_1005,PLT_SOUTH,20240511,20240511,TS,CLOSED,M,CS,PHONE,USAGE,480.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE003227,CUS_008,SOX013163,MAT_FG_1006,PLT_EAST,20240512,20240512,TS,CLOSED,H,CS,PHONE,USAGE,600.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE003228,CUS_008,SOX013164,MAT_FG_1001,PLT_SOUTH,20240513,20240513,RMA,CLOSED,M,CS,PHONE,USAGE,720.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE003229,CUS_008,SOX013165,MAT_FG_1002,PLT_EAST,20240514,20240514,TS,CLOSED,M,CS,PHONE,USAGE,840.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE003230,CUS_008,SOX013166,MAT_FG_1003,PLT_SOUTH,20240515,,TS,OPEN,M,CS,PHONE,USAGE,960.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE003231,CUS_008,SOX013167,MAT_FG_1004,PLT_EAST,20240516,20240516,RMA,CLOSED,M,CS,PHONE,USAGE,0.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE003232,CUS_008,SOX013168,MAT_FG_1005,PLT_SOUTH,20240517,20240517,TS,CLOSED,M,CS,PHONE,USAGE,120.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE003233,CUS_008,SOX013169,MAT_FG_1006,PLT_EAST,20240518,20240518,TS,CLOSED,M,CS,PHONE,USAGE,240.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE003234,CUS_008,SOX013170,MAT_FG_1001,PLT_SOUTH,20240519,20240519,RMA,CLOSED,H,CS,PHONE,USAGE,360.0,0,0,1,0,4.2,6.0,1,REPLACE
CASE003235,CUS_008,SOX013171,MAT_FG_1002,PLT_EAST,20240520,,TS,OPEN,M,CS,PHONE,USAGE,480.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE003236,CUS_008,SOX013172,MAT_FG_1003,PLT_SOUTH,20240521,20240521,TS,CLOSED,M,CS,PHONE,USAGE,600.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE003237,CUS_008,SOX013173,MAT_FG_1004,PLT_EAST,20240522,20240522,RMA,CLOSED,M,CS,PHONE,USAGE,720.0,0,1,0,1,4.2,6.0,1,REPLACE
CASE003238,CUS_008,SOX013174,MAT_FG_1005,PLT_SOUTH,20240523,20240523,TS,CLOSED,M,CS,PHONE,USAGE,840.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE003239,CUS_008,SOX013175,MAT_FG_1006,PLT_EAST,20240524,20240524,TS,CLOSED,M,CS,PHONE,USAGE,960.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE003240,CUS_008,SOX013176,MAT_FG_1001,PLT_SOUTH,20240525,,RMA,OPEN,M,CS,PHONE,USAGE,0.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE003241,CUS_008,SOX013177,MAT_FG_1002,PLT_EAST,20240526,20240526,TS,CLOSED,H,CS,PHONE,USAGE,120.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE003242,CUS_008,SOX013178,MAT_FG_1003,PLT_SOUTH,20240527,20240527,TS,CLOSED,M,CS,PHONE,USAGE,240.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE003243,CUS_008,SOX013179,MAT_FG_1004,PLT_EAST,20240528,20240528,RMA,CLOSED,M,CS,PHONE,USAGE,360.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE003244,CUS_008,SOX013180,MAT_FG_1005,PLT_SOUTH,20240529,20240529,TS,CLOSED,M,CS,PHONE,USAGE,480.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE003245,CUS_008,SOX013181,MAT_FG_1006,PLT_EAST,20240530,,TS,OPEN,M,CS,PHONE,USAGE,600.0,2,1,1,0,4.2,6.0,1,REPLACE
CASE003246,CUS_008,SOX013182,MAT_FG_1001,PLT_SOUTH,20240531,20240531,RMA,CLOSED,M,CS,PHONE,USAGE,720.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE003247,CUS_008,SOX013183,MAT_FG_1002,PLT_EAST,20240501,20240501,TS,CLOSED,M,CS,PHONE,USAGE,840.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE003248,CUS_008,SOX013184,MAT_FG_1003,PLT_SOUTH,20240502,20240502,TS,CLOSED,H,CS,PHONE,USAGE,960.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE003249,CUS_008,SOX013185,MAT_FG_1004,PLT_EAST,20240503,20240503,RMA,CLOSED,M,CS,PHONE,USAGE,0.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE003250,CUS_008,SOX013186,MAT_FG_1005,PLT_SOUTH,20240504,,TS,OPEN,M,CS,PHONE,USAGE,120.0,1,0,0,1,4.2,6.0,1,REPLACE
CASE003251,CUS_008,SOX013187,MAT_FG_1006,PLT_EAST,20240505,20240505,TS,CLOSED,M,CS,PHONE,USAGE,240.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE003252,CUS_008,SOX013188,MAT_FG_1001,PLT_SOUTH,20240506,20240506,RMA,CLOSED,M,CS,PHONE,USAGE,360.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE003253,CUS_008,SOX013189,MAT_FG_1002,PLT_EAST,20240507,20240507,TS,CLOSED,M,CS,PHONE,USAGE,480.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE003254,CUS_008,SOX013190,MAT_FG_1003,PLT_SOUTH,20240508,20240508,TS,CLOSED,M,CS,PHONE,USAGE,600.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE003255,CUS_008,SOX013191,MAT_FG_1004,PLT_EAST,20240509,,RMA,OPEN,H,CS,PHONE,USAGE,720.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE003256,CUS_008,SOX013192,MAT_FG_1005,PLT_SOUTH,20240510,20240510,TS,CLOSED,M,CS,PHONE,USAGE,840.0,1,0,1,0,4.2,6.0,1,REPLACE
CASE003257,CUS_008,SOX013193,MAT_FG_1006,PLT_EAST,20240511,20240511,TS,CLOSED,M,CS,PHONE,USAGE,960.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE003258,CUS_008,SOX013194,MAT_FG_1001,PLT_SOUTH,20240512,20240512,RMA,CLOSED,M,CS,PHONE,USAGE,0.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE003259,CUS_008,SOX013195,MAT_FG_1002,PLT_EAST,20240513,20240513,TS,CLOSED,M,CS,PHONE,USAGE,120.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE003260,CUS_008,SOX013196,MAT_FG_1003,PLT_SOUTH,20240514,,TS,OPEN,M,CS,PHONE,USAGE,240.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE003261,CUS_008,SOX013197,MAT_FG_1004,PLT_EAST,20240515,20240515,RMA,CLOSED,M,CS,PHONE,USAGE,360.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE003262,CUS_008,SOX013198,MAT_FG_1005,PLT_SOUTH,20240516,20240516,TS,CLOSED,H,CS,PHONE,USAGE,480.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE003263,CUS_008,SOX013199,MAT_FG_1006,PLT_EAST,20240517,20240517,TS,CLOSED,M,CS,PHONE,USAGE,600.0,2,1,0,1,4.2,6.0,1,REPLACE
CASE003264,CUS_008,SOX013200,MAT_FG_1001,PLT_SOUTH,20240518,20240518,RMA,CLOSED,M,CS,PHONE,USAGE,720.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE003265,CUS_001,SOX013201,MAT_FG_1002,PLT_SOUTH,20240601,,TS,OPEN,M,CS,PHONE,USAGE,840.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE003266,CUS_001,SOX013202,MAT_FG_1003,PLT_EAST,20240602,20240602,TS,CLOSED,M,CS,PHONE,USAGE,960.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE003267,CUS_001,SOX013203,MAT_FG_1004,PLT_SOUTH,20240603,20240603,RMA,CLOSED,M,CS,PHONE,USAGE,0.0,0,1,1,0,4.2,6.0,1,REPLACE
CASE003268,CUS_001,SOX013204,MAT_FG_1005,PLT_EAST,20240604,20240604,TS,CLOSED,M,CS,PHONE,USAGE,120.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE003269,CUS_001,SOX013205,MAT_FG_1006,PLT_SOUTH,20240605,20240605,TS,CLOSED,H,CS,PHONE,USAGE,240.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE003270,CUS_001,SOX013206,MAT_FG_1001,PLT_EAST,20240606,,RMA,OPEN,M,CS,PHONE,USAGE,360.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE003271,CUS_001,SOX013207,MAT_FG_1002,PLT_SOUTH,20240607,20240607,TS,CLOSED,M,CS,PHONE,USAGE,480.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE003272,CUS_001,SOX013208,MAT_FG_1003,PLT_EAST,20240608,20240608,TS,CLOSED,M,CS,PHONE,USAGE,600.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE003273,CUS_001,SOX013209,MAT_FG_1004,PLT_SOUTH,20240609,20240609,RMA,CLOSED,M,CS,PHONE,USAGE,720.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE003274,CUS_001,SOX013210,MAT_FG_1005,PLT_EAST,20240610,20240610,TS,CLOSED,M,CS,PHONE,USAGE,840.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE003275,CUS_001,SOX013211,MAT_FG_1006,PLT_SOUTH,20240611,,TS,OPEN,M,CS,PHONE,USAGE,960.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE003276,CUS_001,SOX013212,MAT_FG_1001,PLT_EAST,20240612,20240612,RMA,CLOSED,H,CS,PHONE,USAGE,0.0,0,0,0,1,4.2,6.0,1,REPLACE
CASE003277,CUS_001,SOX013213,MAT_FG_1002,PLT_SOUTH,20240613,20240613,TS,CLOSED,M,CS,PHONE,USAGE,120.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE003278,CUS_001,SOX013214,MAT_FG_1003,PLT_EAST,20240614,20240614,TS,CLOSED,M,CS,PHONE,USAGE,240.0,2,0,1,0,4.2,6.0,1,REPLACE
CASE003279,CUS_001,SOX013215,MAT_FG_1004,PLT_SOUTH,20240615,20240615,RMA,CLOSED,M,CS,PHONE,USAGE,360.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE003280,CUS_001,SOX013216,MAT_FG_1005,PLT_EAST,20240616,,TS,OPEN,M,CS,PHONE,USAGE,480.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE003281,CUS_001,SOX013217,MAT_FG_1006,PLT_SOUTH,20240617,20240617,TS,CLOSED,M,CS,PHONE,USAGE,600.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE003282,CUS_001,SOX013218,MAT_FG_1001,PLT_EAST,20240618,20240618,RMA,CLOSED,M,CS,PHONE,USAGE,720.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE003283,CUS_001,SOX013219,MAT_FG_1002,PLT_SOUTH,20240619,20240619,TS,CLOSED,H,CS,PHONE,USAGE,840.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE003284,CUS_001,SOX013220,MAT_FG_1003,PLT_EAST,20240620,20240620,TS,CLOSED,M,CS,PHONE,USAGE,960.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE003285,CUS_001,SOX013221,MAT_FG_1004,PLT_SOUTH,20240621,,RMA,OPEN,M,CS,PHONE,USAGE,0.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE003286,CUS_001,SOX013222,MAT_FG_1005,PLT_EAST,20240622,20240622,TS,CLOSED,M,CS,PHONE,USAGE,120.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE003287,CUS_001,SOX013223,MAT_FG_1006,PLT_SOUTH,20240623,20240623,TS,CLOSED,M,CS,PHONE,USAGE,240.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE003288,CUS_001,SOX013224,MAT_FG_1001,PLT_EAST,20240624,20240624,RMA,CLOSED,M,CS,PHONE,USAGE,360.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE003289,CUS_001,SOX013225,MAT_FG_1002,PLT_SOUTH,20240625,20240625,TS,CLOSED,M,CS,PHONE,USAGE,480.0,1,1,1,1,4.2,6.0,1,REPLACE
CASE003290,CUS_001,SOX013226,MAT_FG_1003,PLT_EAST,20240626,,TS,OPEN,H,CS,PHONE,USAGE,600.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE003291,CUS_001,SOX013227,MAT_FG_1004,PLT_SOUTH,20240627,20240627,RMA,CLOSED,M,CS,PHONE,USAGE,720.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE003292,CUS_001,SOX013228,MAT_FG_1005,PLT_EAST,20240628,20240628,TS,CLOSED,M,CS,PHONE,USAGE,840.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE003293,CUS_001,SOX013229,MAT_FG_1006,PLT_SOUTH,20240629,20240629,TS,CLOSED,M,CS,PHONE,USAGE,960.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE003294,CUS_001,SOX013230,MAT_FG_1001,PLT_EAST,20240630,20240630,RMA,CLOSED,M,CS,PHONE,USAGE,0.0,0,0,0,0,4.2,6.0,1,REPLACE
CASE003295,CUS_001,SOX013231,MAT_FG_1002,PLT_SOUTH,20240601,,TS,OPEN,M,CS,PHONE,USAGE,120.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE003296,CUS_001,SOX013232,MAT_FG_1003,PLT_EAST,20240602,20240602,TS,CLOSED,M,CS,PHONE,USAGE,240.0,2,0,0,0,4.2,6.0,1,REPLACE
CASE003297,CUS_001,SOX013233,MAT_FG_1004,PLT_SOUTH,20240603,20240603,RMA,CLOSED,H,CS,PHONE,USAGE,360.0,0,1,0,0,4.2,6.0,1,REPLACE
CASE003298,CUS_001,SOX013234,MAT_FG_1005,PLT_EAST,20240604,20240604,TS,CLOSED,M,CS,PHONE,USAGE,480.0,1,0,0,0,4.2,6.0,1,REPLACE
CASE003299,CUS_001,SOX013235,MAT_FG_1006,PLT_SOUTH,20240605,20240605,TS,CLOSED,M,CS,PHONE,USAGE,600.0,2,1,0,0,4.2,6.0,1,REPLACE
CASE003300,CUS_001,SOX013236,MAT_FG_1001,PLT_EAST,20240606,,RMA,OPEN,M,CS,PHONE,USAGE,720.0,0,0,1,0,4.2,6.0,1,REPLACE
CASE003301,CUS_001,SOX013237,MAT_FG_1002,PLT_SOUTH,20240607,20240607,TS,CLOSED,M,CS,PHONE,USAGE,840.0,1,1,0,0,4.2,6.0,1,REPLACE
CASE003302,CUS_001,SOX013238,MAT_FG_1003,PLT_EAST,20240608,20240608,TS,CLOSED,M,CS,PHONE,USAGE,960.0,2,0,0,1,4.2,6.0,1,REPLACE
CASE003303,CUS_001,SOX013239,MAT_FG_1004,PLT_SOUTH,20240609,20240609,RMA,CLOSED,M,CS,PHONE,USAGE,0.0,0,1,0,0,4.2,6.0,1,REPLACE
