po_id,supplier_id,plant_id,po_status_cd,po_date_key,eta_dt_key,buyer_id,currency_cd,incoterm_cd,approval_status_cd
POX021054,SUP_006,PLT_SOUTH,REL,20240208,20240212,B001,CNY,DAP,APR
POX021055,SUP_006,PLT_EAST,REL,20240209,20240213,B001,CNY,DAP,APR
POX021056,SUP_006,PLT_SOUTH,REL,20240210,20240214,B001,CNY,DAP,APR
POX021057,SUP_006,PLT_EAST,REL,20240211,20240215,B001,CNY,DAP,APR
POX021058,SUP_006,PLT_SOUTH,REL,20240212,20240216,B001,CNY,DAP,APR
POX021059,SUP_006,PLT_EAST,REL,20240213,20240217,B001,CNY,DAP,APR
POX021060,SUP_006,PLT_SOUTH,REL,20240214,20240218,B001,CNY,DAP,APR
POX021061,SUP_006,PLT_EAST,REL,20240215,20240219,B001,CNY,DAP,APR
POX021062,SUP_006,PLT_SOUTH,REL,20240216,20240220,B001,CNY,DAP,APR
POX021063,SUP_006,PLT_EAST,REL,20240217,20240221,B001,CNY,DAP,APR
POX021064,SUP_006,PLT_SOUTH,REL,20240218,20240222,B001,CNY,DAP,APR
POX021065,SUP_006,PLT_EAST,REL,20240219,20240223,B001,CNY,DAP,APR
POX021066,SUP_006,PLT_SOUTH,REL,20240220,20240224,B001,CNY,DAP,APR
POX021067,SUP_006,PLT_EAST,REL,20240221,20240225,B001,CNY,DAP,APR
POX021068,SUP_006,PLT_SOUTH,REL,20240222,20240226,B001,CNY,DAP,APR
POX021069,SUP_006,PLT_EAST,REL,20240223,20240227,B001,CNY,DAP,APR
POX021070,SUP_006,PLT_SOUTH,REL,20240224,20240228,B001,CNY,DAP,APR
POX021071,SUP_006,PLT_EAST,REL,20240225,20240228,B001,CNY,DAP,APR
POX021072,SUP_006,PLT_SOUTH,REL,20240226,20240228,B001,CNY,DAP,APR
POX021073,SUP_006,PLT_EAST,REL,20240227,20240228,B001,CNY,DAP,APR
POX021074,SUP_006,PLT_SOUTH,REL,20240228,20240228,B001,CNY,DAP,APR
POX021075,SUP_006,PLT_EAST,REL,20240201,20240205,B001,CNY,DAP,APR
POX021076,SUP_006,PLT_SOUTH,REL,20240202,20240206,B001,CNY,DAP,APR
POX021077,SUP_006,PLT_EAST,REL,20240203,20240207,B001,CNY,DAP,APR
POX021078,SUP_006,PLT_SOUTH,REL,20240204,20240208,B001,CNY,DAP,APR
POX021079,SUP_006,PLT_EAST,REL,20240205,20240209,B001,CNY,DAP,APR
POX021080,SUP_006,PLT_SOUTH,REL,20240206,20240210,B001,CNY,DAP,APR
POX021081,SUP_001,PLT_SOUTH,REL,20240301,20240305,B001,CNY,DAP,APR
POX021082,SUP_001,PLT_EAST,REL,20240302,20240306,B001,CNY,DAP,APR
POX021083,SUP_001,PLT_SOUTH,REL,20240303,20240307,B001,CNY,DAP,APR
POX021084,SUP_001,PLT_EAST,REL,20240304,20240308,B001,CNY,DAP,APR
POX021085,SUP_001,PLT_SOUTH,REL,20240305,20240309,B001,CNY,DAP,APR
POX021086,SUP_001,PLT_EAST,REL,20240306,20240310,B001,CNY,DAP,APR
POX021087,SUP_001,PLT_SOUTH,REL,20240307,20240311,B001,CNY,DAP,APR
POX021088,SUP_001,PLT_EAST,REL,20240308,20240312,B001,CNY,DAP,APR
POX021089,SUP_001,PLT_SOUTH,REL,20240309,20240313,B001,CNY,DAP,APR
POX021090,SUP_001,PLT_EAST,REL,20240310,20240314,B001,CNY,DAP,APR
POX021091,SUP_001,PLT_SOUTH,REL,20240311,20240315,B001,CNY,DAP,APR
POX021092,SUP_001,PLT_EAST,REL,20240312,20240316,B001,CNY,DAP,APR
POX021093,SUP_001,PLT_SOUTH,REL,20240313,20240317,B001,CNY,DAP,APR
POX021094,SUP_001,PLT_EAST,REL,20240314,20240318,B001,CNY,DAP,APR
POX021095,SUP_001,PLT_SOUTH,REL,20240315,20240319,B001,CNY,DAP,APR
POX021096,SUP_001,PLT_EAST,REL,20240316,20240320,B001,CNY,DAP,APR
POX021097,SUP_001,PLT_SOUTH,REL,20240317,20240321,B001,CNY,DAP,APR
POX021098,SUP_001,PLT_EAST,REL,20240318,20240322,B001,CNY,DAP,APR
POX021099,SUP_001,PLT_SOUTH,REL,20240319,20240323,B001,CNY,DAP,APR
POX021100,SUP_001,PLT_EAST,REL,20240320,20240324,B001,CNY,DAP,APR
POX021101,SUP_001,PLT_SOUTH,REL,20240321,20240325,B001,CNY,DAP,APR
POX021102,SUP_001,PLT_EAST,REL,20240322,20240326,B001,CNY,DAP,APR
POX021103,SUP_001,PLT_SOUTH,REL,20240323,20240327,B001,CNY,DAP,APR
POX021104,SUP_001,PLT_EAST,REL,20240324,20240328,B001,CNY,DAP,APR
POX021105,SUP_001,PLT_SOUTH,REL,20240325,20240329,B001,CNY,DAP,APR
POX021106,SUP_001,PLT_EAST,REL,20240326,20240330,B001,CNY,DAP,APR
POX021107,SUP_001,PLT_SOUTH,REL,20240327,20240331,B001,CNY,DAP,APR
POX021108,SUP_001,PLT_EAST,REL,20240328,20240331,B001,CNY,DAP,APR
POX021109,SUP_001,PLT_SOUTH,REL,20240329,20240331,B001,CNY,DAP,APR
POX021110,SUP_001,PLT_EAST,REL,20240330,20240331,B001,CNY,DAP,APR
POX021111,SUP_001,PLT_SOUTH,REL,20240331,20240331,B001,CNY,DAP,APR
POX021112,SUP_001,PLT_EAST,REL,20240301,20240305,B001,CNY,DAP,APR
POX021113,SUP_001,PLT_SOUTH,REL,20240302,20240306,B001,CNY,DAP,APR
POX021114,SUP_001,PLT_EAST,REL,20240303,20240307,B001,CNY,DAP,APR
POX021115,SUP_001,PLT_SOUTH,REL,20240304,20240308,B001,CNY,DAP,APR
POX021116,SUP_001,PLT_EAST,REL,20240305,20240309,B001,CNY,DAP,APR
POX021117,SUP_001,PLT_SOUTH,REL,20240306,20240310,B001,CNY,DAP,APR
POX021118,SUP_001,PLT_EAST,REL,20240307,20240311,B001,CNY,DAP,APR
POX021119,SUP_001,PLT_SOUTH,REL,20240308,20240312,B001,CNY,DAP,APR
POX021120,SUP_001,PLT_EAST,REL,20240309,20240313,B001,CNY,DAP,APR
POX021121,SUP_001,PLT_SOUTH,REL,20240310,20240314,B001,CNY,DAP,APR
POX021122,SUP_001,PLT_EAST,REL,20240311,20240315,B001,CNY,DAP,APR
POX021123,SUP_001,PLT_SOUTH,REL,20240312,20240316,B001,CNY,DAP,APR
POX021124,SUP_001,PLT_EAST,REL,20240313,20240317,B001,CNY,DAP,APR
POX021125,SUP_001,PLT_SOUTH,REL,20240314,20240318,B001,CNY,DAP,APR
POX021126,SUP_001,PLT_EAST,REL,20240315,20240319,B001,CNY,DAP,APR
POX021127,SUP_001,PLT_SOUTH,REL,20240316,20240320,B001,CNY,DAP,APR
POX021128,SUP_001,PLT_EAST,REL,20240317,20240321,B001,CNY,DAP,APR
POX021129,SUP_001,PLT_SOUTH,REL,20240318,20240322,B001,CNY,DAP,APR
POX021130,SUP_001,PLT_EAST,REL,20240319,20240323,B001,CNY,DAP,APR
POX021131,SUP_001,PLT_SOUTH,REL,20240320,20240324,B001,CNY,DAP,APR
POX021132,SUP_001,PLT_EAST,REL,20240321,20240325,B001,CNY,DAP,APR
POX021133,SUP_001,PLT_SOUTH,REL,20240322,20240326,B001,CNY,DAP,APR
POX021134,SUP_001,PLT_EAST,REL,20240323,20240327,B001,CNY,DAP,APR
POX021135,SUP_001,PLT_SOUTH,REL,20240324,20240328,B001,CNY,DAP,APR
POX021136,SUP_001,PLT_EAST,REL,20240325,20240329,B001,CNY,DAP,APR
POX021137,SUP_001,PLT_SOUTH,REL,20240326,20240330,B001,CNY,DAP,APR
POX021138,SUP_001,PLT_EAST,REL,20240327,20240331,B001,CNY,DAP,APR
POX021139,SUP_001,PLT_SOUTH,REL,20240328,20240331,B001,CNY,DAP,APR
POX021140,SUP_001,PLT_EAST,REL,20240329,20240331,B001,CNY,DAP,APR
POX021141,SUP_001,PLT_SOUTH,REL,20240330,20240331,B001,CNY,DAP,APR
POX021142,SUP_001,PLT_EAST,REL,20240331,20240331,B001,CNY,DAP,APR
POX021143,SUP_001,PLT_SOUTH,REL,20240301,20240305,B001,CNY,DAP,APR
POX021144,SUP_001,PLT_EAST,REL,20240302,20240306,B001,CNY,DAP,APR
POX021145,SUP_001,PLT_SOUTH,REL,20240303,20240307,B001,CNY,DAP,APR
POX021146,SUP_001,PLT_EAST,REL,20240304,20240308,B001,CNY,DAP,APR
POX021147,SUP_001,PLT_SOUTH,REL,20240305,20240309,B001,CNY,DAP,APR
POX021148,SUP_001,PLT_EAST,REL,20240306,20240310,B001,CNY,DAP,APR
POX021149,SUP_001,PLT_SOUTH,REL,20240307,20240311,B001,CNY,DAP,APR
POX021150,SUP_001,PLT_EAST,REL,20240308,20240312,B001,CNY,DAP,APR
POX021151,SUP_001,PLT_SOUTH,REL,20240309,20240313,B001,CNY,DAP,APR
POX021152,SUP_001,PLT_EAST,REL,20240310,20240314,B001,CNY,DAP,APR
POX021153,SUP_001,PLT_SOUTH,REL,20240311,20240315,B001,CNY,DAP,APR
POX021154,SUP_001,PLT_EAST,REL,20240312,20240316,B001,CNY,DAP,APR
POX021155,SUP_001,PLT_SOUTH,REL,20240313,20240317,B001,CNY,DAP,APR
POX021156,SUP_001,PLT_EAST,REL,20240314,20240318,B001,CNY,DAP,APR
POX021157,SUP_001,PLT_SOUTH,REL,20240315,20240319,B001,CNY,DAP,APR
POX021158,SUP_001,PLT_EAST,REL,20240316,20240320,B001,CNY,DAP,APR
POX021159,SUP_001,PLT_SOUTH,REL,20240317,20240321,B001,CNY,DAP,APR
POX021160,SUP_001,PLT_EAST,REL,20240318,20240322,B001,CNY,DAP,APR
POX021161,SUP_001,PLT_SOUTH,REL,20240319,20240323,B001,CNY,DAP,APR
POX021162,SUP_001,PLT_EAST,REL,20240320,20240324,B001,CNY,DAP,APR
POX021163,SUP_001,PLT_SOUTH,REL,20240321,20240325,B001,CNY,DAP,APR
POX021164,SUP_001,PLT_EAST,REL,20240322,20240326,B001,CNY,DAP,APR
POX021165,SUP_001,PLT_SOUTH,REL,20240323,20240327,B001,CNY,DAP,APR
POX021166,SUP_001,PLT_EAST,REL,20240324,20240328,B001,CNY,DAP,APR
POX021167,SUP_001,PLT_SOUTH,REL,20240325,20240329,B001,CNY,DAP,APR
POX021168,SUP_001,PLT_EAST,REL,20240326,20240330,B001,CNY,DAP,APR
POX021169,SUP_001,PLT_SOUTH,REL,20240327,20240331,B001,CNY,DAP,APR
POX021170,SUP_001,PLT_EAST,REL,20240328,20240331,B001,CNY,DAP,APR
POX021171,SUP_002,PLT_EAST,REL,20240301,20240305,B001,CNY,DAP,APR
POX021172,SUP_002,PLT_SOUTH,REL,20240302,20240306,B001,CNY,DAP,APR
POX021173,SUP_002,PLT_EAST,REL,20240303,20240307,B001,CNY,DAP,APR
POX021174,SUP_002,PLT_SOUTH,REL,20240304,20240308,B001,CNY,DAP,APR
POX021175,SUP_002,PLT_EAST,REL,20240305,20240309,B001,CNY,DAP,APR
POX021176,SUP_002,PLT_SOUTH,REL,20240306,20240310,B001,CNY,DAP,APR
POX021177,SUP_002,PLT_EAST,REL,20240307,20240311,B001,CNY,DAP,APR
POX021178,SUP_002,PLT_SOUTH,REL,20240308,20240312,B001,CNY,DAP,APR
POX021179,SUP_002,PLT_EAST,REL,20240309,20240313,B001,CNY,DAP,APR
POX021180,SUP_002,PLT_SOUTH,REL,20240310,20240314,B001,CNY,DAP,APR
POX021181,SUP_002,PLT_EAST,REL,20240311,20240315,B001,CNY,DAP,APR
POX021182,SUP_002,PLT_SOUTH,REL,20240312,20240316,B001,CNY,DAP,APR
POX021183,SUP_002,PLT_EAST,REL,20240313,20240317,B001,CNY,DAP,APR
POX021184,SUP_002,PLT_SOUTH,REL,20240314,20240318,B001,CNY,DAP,APR
POX021185,SUP_002,PLT_EAST,REL,20240315,20240319,B001,CNY,DAP,APR
POX021186,SUP_002,PLT_SOUTH,REL,20240316,20240320,B001,CNY,DAP,APR
POX021187,SUP_002,PLT_EAST,REL,20240317,20240321,B001,CNY,DAP,APR
POX021188,SUP_002,PLT_SOUTH,REL,20240318,20240322,B001,CNY,DAP,APR
POX021189,SUP_002,PLT_EAST,REL,20240319,20240323,B001,CNY,DAP,APR
POX021190,SUP_002,PLT_SOUTH,REL,20240320,20240324,B001,CNY,DAP,APR
POX021191,SUP_002,PLT_EAST,REL,20240321,20240325,B001,CNY,DAP,APR
POX021192,SUP_002,PLT_SOUTH,REL,20240322,20240326,B001,CNY,DAP,APR
POX021193,SUP_002,PLT_EAST,REL,20240323,20240327,B001,CNY,DAP,APR
POX021194,SUP_002,PLT_SOUTH,REL,20240324,20240328,B001,CNY,DAP,APR
POX021195,SUP_002,PLT_EAST,REL,20240325,20240329,B001,CNY,DAP,APR
POX021196,SUP_002,PLT_SOUTH,REL,20240326,20240330,B001,CNY,DAP,APR
POX021197,SUP_002,PLT_EAST,REL,20240327,20240331,B001,CNY,DAP,APR
POX021198,SUP_002,PLT_SOUTH,REL,20240328,20240331,B001,CNY,DAP,APR
POX021199,SUP_002,PLT_EAST,REL,20240329,20240331,B001,CNY,DAP,APR
POX021200,SUP_002,PLT_SOUTH,REL,20240330,20240331,B001,CNY,DAP,APR
POX021201,SUP_002,PLT_EAST,REL,20240331,20240331,B001,CNY,DAP,APR
POX021202,SUP_002,PLT_SOUTH,REL,20240301,20240305,B001,CNY,DAP,APR
POX021203,SUP_002,PLT_EAST,REL,20240302,20240306,B001,CNY,DAP,APR
POX021204,SUP_002,PLT_SOUTH,REL,20240303,20240307,B001,CNY,DAP,APR
POX021205,SUP_002,PLT_EAST,REL,20240304,20240308,B001,CNY,DAP,APR
POX021206,SUP_002,PLT_SOUTH,REL,20240305,20240309,B001,CNY,DAP,APR
POX021207,SUP_002,PLT_EAST,REL,20240306,20240310,B001,CNY,DAP,APR
POX021208,SUP_002,PLT_SOUTH,REL,20240307,20240311,B001,CNY,DAP,APR
POX021209,SUP_002,PLT_EAST,REL,20240308,20240312,B001,CNY,DAP,APR
POX021210,SUP_002,PLT_SOUTH,REL,20240309,20240313,B001,CNY,DAP,APR
POX021211,SUP_002,PLT_EAST,REL,20240310,20240314,B001,CNY,DAP,APR
POX021212,SUP_002,PLT_SOUTH,REL,20240311,20240315,B001,CNY,DAP,APR
POX021213,SUP_002,PLT_EAST,REL,20240312,20240316,B001,CNY,DAP,APR
POX021214,SUP_002,PLT_SOUTH,REL,20240313,20240317,B001,CNY,DAP,APR
POX021215,SUP_002,PLT_EAST,REL,20240314,20240318,B001,CNY,DAP,APR
POX021216,SUP_002,PLT_SOUTH,REL,20240315,20240319,B001,CNY,DAP,APR
POX021217,SUP_002,PLT_EAST,REL,20240316,20240320,B001,CNY,DAP,APR
POX021218,SUP_002,PLT_SOUTH,REL,20240317,20240321,B001,CNY,DAP,APR
POX021219,SUP_002,PLT_EAST,REL,20240318,20240322,B001,CNY,DAP,APR
POX021220,SUP_002,PLT_SOUTH,REL,20240319,20240323,B001,CNY,DAP,APR
POX021221,SUP_002,PLT_EAST,REL,20240320,20240324,B001,CNY,DAP,APR
POX021222,SUP_002,PLT_SOUTH,REL,20240321,20240325,B001,CNY,DAP,APR
POX021223,SUP_002,PLT_EAST,REL,20240322,20240326,B001,CNY,DAP,APR
POX021224,SUP_002,PLT_SOUTH,REL,20240323,20240327,B001,CNY,DAP,APR
POX021225,SUP_002,PLT_EAST,REL,20240324,20240328,B001,CNY,DAP,APR
POX021226,SUP_002,PLT_SOUTH,REL,20240325,20240329,B001,CNY,DAP,APR
POX021227,SUP_002,PLT_EAST,REL,20240326,20240330,B001,CNY,DAP,APR
POX021228,SUP_002,PLT_SOUTH,REL,20240327,20240331,B001,CNY,DAP,APR
POX021229,SUP_002,PLT_EAST,REL,20240328,20240331,B001,CNY,DAP,APR
POX021230,SUP_002,PLT_SOUTH,REL,20240329,20240331,B001,CNY,DAP,APR
POX021231,SUP_002,PLT_EAST,REL,20240330,20240331,B001,CNY,DAP,APR
POX021232,SUP_002,PLT_SOUTH,REL,20240331,20240331,B001,CNY,DAP,APR
POX021233,SUP_002,PLT_EAST,REL,20240301,20240305,B001,CNY,DAP,APR
POX021234,SUP_002,PLT_SOUTH,REL,20240302,20240306,B001,CNY,DAP,APR
POX021235,SUP_002,PLT_EAST,REL,20240303,20240307,B001,CNY,DAP,APR
POX021236,SUP_002,PLT_SOUTH,REL,20240304,20240308,B001,CNY,DAP,APR
POX021237,SUP_002,PLT_EAST,REL,20240305,20240309,B001,CNY,DAP,APR
POX021238,SUP_002,PLT_SOUTH,REL,20240306,20240310,B001,CNY,DAP,APR
POX021239,SUP_002,PLT_EAST,REL,20240307,20240311,B001,CNY,DAP,APR
POX021240,SUP_002,PLT_SOUTH,REL,20240308,20240312,B001,CNY,DAP,APR
POX021241,SUP_002,PLT_EAST,REL,20240309,20240313,B001,CNY,DAP,APR
POX021242,SUP_002,PLT_SOUTH,REL,20240310,20240314,B001,CNY,DAP,APR
POX021243,SUP_002,PLT_EAST,REL,20240311,20240315,B001,CNY,DAP,APR
POX021244,SUP_002,PLT_SOUTH,REL,20240312,20240316,B001,CNY,DAP,APR
POX021245,SUP_002,PLT_EAST,REL,20240313,20240317,B001,CNY,DAP,APR
POX021246,SUP_002,PLT_SOUTH,REL,20240314,20240318,B001,CNY,DAP,APR
POX021247,SUP_002,PLT_EAST,REL,20240315,20240319,B001,CNY,DAP,APR
POX021248,SUP_002,PLT_SOUTH,REL,20240316,20240320,B001,CNY,DAP,APR
POX021249,SUP_002,PLT_EAST,REL,20240317,20240321,B001,CNY,DAP,APR
POX021250,SUP_002,PLT_SOUTH,REL,20240318,20240322,B001,CNY,DAP,APR
POX021251,SUP_002,PLT_EAST,REL,20240319,20240323,B001,CNY,DAP,APR
POX021252,SUP_002,PLT_SOUTH,REL,20240320,20240324,B001,CNY,DAP,APR
POX021253,SUP_002,PLT_EAST,REL,20240321,20240325,B001,CNY,DAP,APR
POX021254,SUP_002,PLT_SOUTH,REL,20240322,20240326,B001,CNY,DAP,APR
POX021255,SUP_002,PLT_EAST,REL,20240323,20240327,B001,CNY,DAP,APR
POX021256,SUP_002,PLT_SOUTH,REL,20240324,20240328,B001,CNY,DAP,APR
POX021257,SUP_002,PLT_EAST,REL,20240325,20240329,B001,CNY,DAP,APR
POX021258,SUP_002,PLT_SOUTH,REL,20240326,20240330,B001,CNY,DAP,APR
POX021259,SUP_002,PLT_EAST,REL,20240327,20240331,B001,CNY,DAP,APR
POX021260,SUP_002,PLT_SOUTH,REL,20240328,20240331,B001,CNY,DAP,APR
POX021261,SUP_003,PLT_SOUTH,REL,20240301,20240305,B001,CNY,DAP,APR
POX021262,SUP_003,PLT_EAST,REL,20240302,20240306,B001,CNY,DAP,APR
POX021263,SUP_003,PLT_SOUTH,REL,20240303,20240307,B001,CNY,DAP,APR
POX021264,SUP_003,PLT_EAST,REL,20240304,20240308,B001,CNY,DAP,APR
POX021265,SUP_003,PLT_SOUTH,REL,20240305,20240309,B001,CNY,DAP,APR
POX021266,SUP_003,PLT_EAST,REL,20240306,20240310,B001,CNY,DAP,APR
POX021267,SUP_003,PLT_SOUTH,REL,20240307,20240311,B001,CNY,DAP,APR
POX021268,SUP_003,PLT_EAST,REL,20240308,20240312,B001,CNY,DAP,APR
POX021269,SUP_003,PLT_SOUTH,REL,20240309,20240313,B001,CNY,DAP,APR
POX021270,SUP_003,PLT_EAST,REL,20240310,20240314,B001,CNY,DAP,APR
POX021271,SUP_003,PLT_SOUTH,REL,20240311,20240315,B001,CNY,DAP,APR
POX021272,SUP_003,PLT_EAST,REL,20240312,20240316,B001,CNY,DAP,APR
POX021273,SUP_003,PLT_SOUTH,REL,20240313,20240317,B001,CNY,DAP,APR
POX021274,SUP_003,PLT_EAST,REL,20240314,20240318,B001,CNY,DAP,APR
POX021275,SUP_003,PLT_SOUTH,REL,20240315,20240319,B001,CNY,DAP,APR
POX021276,SUP_003,PLT_EAST,REL,20240316,20240320,B001,CNY,DAP,APR
POX021277,SUP_003,PLT_SOUTH,REL,20240317,20240321,B001,CNY,DAP,APR
POX021278,SUP_003,PLT_EAST,REL,20240318,20240322,B001,CNY,DAP,APR
POX021279,SUP_003,PLT_SOUTH,REL,20240319,20240323,B001,CNY,DAP,APR
POX021280,SUP_003,PLT_EAST,REL,20240320,20240324,B001,CNY,DAP,APR
POX021281,SUP_003,PLT_SOUTH,REL,20240321,20240325,B001,CNY,DAP,APR
POX021282,SUP_003,PLT_EAST,REL,20240322,20240326,B001,CNY,DAP,APR
POX021283,SUP_003,PLT_SOUTH,REL,20240323,20240327,B001,CNY,DAP,APR
POX021284,SUP_003,PLT_EAST,REL,20240324,20240328,B001,CNY,DAP,APR
POX021285,SUP_003,PLT_SOUTH,REL,20240325,20240329,B001,CNY,DAP,APR
POX021286,SUP_003,PLT_EAST,REL,20240326,20240330,B001,CNY,DAP,APR
POX021287,SUP_003,PLT_SOUTH,REL,20240327,20240331,B001,CNY,DAP,APR
POX021288,SUP_003,PLT_EAST,REL,20240328,20240331,B001,CNY,DAP,APR
POX021289,SUP_003,PLT_SOUTH,REL,20240329,20240331,B001,CNY,DAP,APR
POX021290,SUP_003,PLT_EAST,REL,20240330,20240331,B001,CNY,DAP,APR
POX021291,SUP_003,PLT_SOUTH,REL,20240331,20240331,B001,CNY,DAP,APR
POX021292,SUP_003,PLT_EAST,REL,20240301,20240305,B001,CNY,DAP,APR
POX021293,SUP_003,PLT_SOUTH,REL,20240302,20240306,B001,CNY,DAP,APR
POX021294,SUP_003,PLT_EAST,REL,20240303,20240307,B001,CNY,DAP,APR
POX021295,SUP_003,PLT_SOUTH,REL,20240304,20240308,B001,CNY,DAP,APR
POX021296,SUP_003,PLT_EAST,REL,20240305,20240309,B001,CNY,DAP,APR
POX021297,SUP_003,PLT_SOUTH,REL,20240306,20240310,B001,CNY,DAP,APR
POX021298,SUP_003,PLT_EAST,REL,20240307,20240311,B001,CNY,DAP,APR
POX021299,SUP_003,PLT_SOUTH,REL,20240308,20240312,B001,CNY,DAP,APR
POX021300,SUP_003,PLT_EAST,REL,20240309,20240313,B001,CNY,DAP,APR
POX021301,SUP_003,PLT_SOUTH,REL,20240310,20240314,B001,CNY,DAP,APR
POX021302,SUP_003,PLT_EAST,REL,20240311,20240315,B001,CNY,DAP,APR
POX021303,SUP_003,PLT_SOUTH,REL,20240312,20240316,B001,CNY,DAP,APR
POX021304,SUP_003,PLT_EAST,REL,20240313,20240317,B001,CNY,DAP,APR
POX021305,SUP_003,PLT_SOUTH,REL,20240314,20240318,B001,CNY,DAP,APR
POX021306,SUP_003,PLT_EAST,REL,20240315,20240319,B001,CNY,DAP,APR
POX021307,SUP_003,PLT_SOUTH,REL,20240316,20240320,B001,CNY,DAP,APR
POX021308,SUP_003,PLT_EAST,REL,20240317,20240321,B001,CNY,DAP,APR
POX021309,SUP_003,PLT_SOUTH,REL,20240318,20240322,B001,CNY,DAP,APR
POX021310,SUP_003,PLT_EAST,REL,20240319,20240323,B001,CNY,DAP,APR
POX021311,SUP_003,PLT_SOUTH,REL,20240320,20240324,B001,CNY,DAP,APR
POX021312,SUP_003,PLT_EAST,REL,20240321,20240325,B001,CNY,DAP,APR
POX021313,SUP_003,PLT_SOUTH,REL,20240322,20240326,B001,CNY,DAP,APR
POX021314,SUP_003,PLT_EAST,REL,20240323,20240327,B001,CNY,DAP,APR
POX021315,SUP_003,PLT_SOUTH,REL,20240324,20240328,B001,CNY,DAP,APR
POX021316,SUP_003,PLT_EAST,REL,20240325,20240329,B001,CNY,DAP,APR
POX021317,SUP_003,PLT_SOUTH,REL,20240326,20240330,B001,CNY,DAP,APR
POX021318,SUP_003,PLT_EAST,REL,20240327,20240331,B001,CNY,DAP,APR
POX021319,SUP_003,PLT_SOUTH,REL,20240328,20240331,B001,CNY,DAP,APR
POX021320,SUP_003,PLT_EAST,REL,20240329,20240331,B001,CNY,DAP,APR
POX021321,SUP_003,PLT_SOUTH,REL,20240330,20240331,B001,CNY,DAP,APR
POX021322,SUP_003,PLT_EAST,REL,20240331,20240331,B001,CNY,DAP,APR
POX021323,SUP_003,PLT_SOUTH,REL,20240301,20240305,B001,CNY,DAP,APR
POX021324,SUP_003,PLT_EAST,REL,20240302,20240306,B001,CNY,DAP,APR
POX021325,SUP_003,PLT_SOUTH,REL,20240303,20240307,B001,CNY,DAP,APR
POX021326,SUP_003,PLT_EAST,REL,20240304,20240308,B001,CNY,DAP,APR
POX021327,SUP_003,PLT_SOUTH,REL,20240305,20240309,B001,CNY,DAP,APR
POX021328,SUP_003,PLT_EAST,REL,20240306,20240310,B001,CNY,DAP,APR
POX021329,SUP_003,PLT_SOUTH,REL,20240307,20240311,B001,CNY,DAP,APR
POX021330,SUP_003,PLT_EAST,REL,20240308,20240312,B001,CNY,DAP,APR
POX021331,SUP_003,PLT_SOUTH,REL,20240309,20240313,B001,CNY,DAP,APR
POX021332,SUP_003,PLT_EAST,REL,20240310,20240314,B001,CNY,DAP,APR
POX021333,SUP_003,PLT_SOUTH,REL,20240311,20240315,B001,CNY,DAP,APR
POX021334,SUP_003,PLT_EAST,REL,20240312,20240316,B001,CNY,DAP,APR
POX021335,SUP_003,PLT_SOUTH,REL,20240313,20240317,B001,CNY,DAP,APR
POX021336,SUP_003,PLT_EAST,REL,20240314,20240318,B001,CNY,DAP,APR
POX021337,SUP_003,PLT_SOUTH,REL,20240315,20240319,B001,CNY,DAP,APR
POX021338,SUP_003,PLT_EAST,REL,20240316,20240320,B001,CNY,DAP,APR
POX021339,SUP_003,PLT_SOUTH,REL,20240317,20240321,B001,CNY,DAP,APR
POX021340,SUP_003,PLT_EAST,REL,20240318,20240322,B001,CNY,DAP,APR
POX021341,SUP_003,PLT_SOUTH,REL,20240319,20240323,B001,CNY,DAP,APR
POX021342,SUP_003,PLT_EAST,REL,20240320,20240324,B001,CNY,DAP,APR
POX021343,SUP_003,PLT_SOUTH,REL,20240321,20240325,B001,CNY,DAP,APR
POX021344,SUP_003,PLT_EAST,REL,20240322,20240326,B001,CNY,DAP,APR
POX021345,SUP_003,PLT_SOUTH,REL,20240323,20240327,B001,CNY,DAP,APR
POX021346,SUP_003,PLT_EAST,REL,20240324,20240328,B001,CNY,DAP,APR
POX021347,SUP_003,PLT_SOUTH,REL,20240325,20240329,B001,CNY,DAP,APR
POX021348,SUP_003,PLT_EAST,REL,20240326,20240330,B001,CNY,DAP,APR
POX021349,SUP_003,PLT_SOUTH,REL,20240327,20240331,B001,CNY,DAP,APR
POX021350,SUP_003,PLT_EAST,REL,20240328,20240331,B001,CNY,DAP,APR
POX021351,SUP_004,PLT_EAST,REL,20240301,20240305,B001,CNY,DAP,APR
POX021352,SUP_004,PLT_SOUTH,REL,20240302,20240306,B001,CNY,DAP,APR
POX021353,SUP_004,PLT_EAST,REL,20240303,20240307,B001,CNY,DAP,APR
POX021354,SUP_004,PLT_SOUTH,REL,20240304,20240308,B001,CNY,DAP,APR
POX021355,SUP_004,PLT_EAST,REL,20240305,20240309,B001,CNY,DAP,APR
POX021356,SUP_004,PLT_SOUTH,REL,20240306,20240310,B001,CNY,DAP,APR
POX021357,SUP_004,PLT_EAST,REL,20240307,20240311,B001,CNY,DAP,APR
POX021358,SUP_004,PLT_SOUTH,REL,20240308,20240312,B001,CNY,DAP,APR
POX021359,SUP_004,PLT_EAST,REL,20240309,20240313,B001,CNY,DAP,APR
POX021360,SUP_004,PLT_SOUTH,REL,20240310,20240314,B001,CNY,DAP,APR
POX021361,SUP_004,PLT_EAST,REL,20240311,20240315,B001,CNY,DAP,APR
POX021362,SUP_004,PLT_SOUTH,REL,20240312,20240316,B001,CNY,DAP,APR
