qa_defect_id,inspection_id,defect_type_cd,defect_qty,defect_loc_cd,root_cause_cd,containment_fg
102265,INSPX091133,DF02,6,NA,TBD,0
102266,INSPX091133,DF03,1,NA,TBD,0
102267,INSPX091134,DF03,1,NA,TBD,0
102268,INSPX091134,DF04,1,NA,TBD,0
102269,INSPX091135,DF01,6,NA,TBD,0
102270,INSPX091135,DF02,1,NA,TBD,0
102271,INSPX091136,DF02,1,NA,TBD,0
102272,INSPX091136,DF03,1,NA,TBD,0
102273,INSPX091137,DF03,2,NA,TBD,0
102274,INSPX091137,DF04,1,NA,TBD,0
102275,INSPX091138,DF01,1,NA,TBD,0
102276,INSPX091138,DF02,1,NA,TBD,0
102277,INSPX091139,DF02,2,NA,TBD,0
102278,INSPX091139,DF03,1,NA,TBD,0
102279,INSPX091140,DF03,3,NA,TBD,0
102280,INSPX091140,DF04,1,NA,TBD,0
102281,INSPX091141,DF01,2,NA,TBD,0
102282,INSPX091141,DF02,1,NA,TBD,0
102283,INSPX091142,DF02,3,NA,TBD,0
102284,INSPX091142,DF03,1,NA,TBD,0
102285,INSPX091143,DF03,4,NA,TBD,0
102286,INSPX091143,DF04,1,NA,TBD,0
102287,INSPX091144,DF01,3,NA,TBD,0
102288,INSPX091144,DF02,1,NA,TBD,0
102289,INSPX091145,DF02,4,NA,TBD,0
102290,INSPX091145,DF03,1,NA,TBD,0
102291,INSPX091146,DF03,5,NA,TBD,0
102292,INSPX091146,DF04,1,NA,TBD,0
102293,INSPX091147,DF01,4,NA,TBD,0
102294,INSPX091147,DF02,1,NA,TBD,0
102295,INSPX091148,DF02,5,NA,TBD,0
102296,INSPX091148,DF03,1,NA,TBD,0
102297,INSPX091149,DF03,6,NA,TBD,0
102298,INSPX091149,DF04,1,NA,TBD,0
102299,INSPX091150,DF01,5,NA,TBD,0
102300,INSPX091150,DF02,1,NA,TBD,0
102301,INSPX091151,DF02,6,NA,TBD,0
102302,INSPX091151,DF03,1,NA,TBD,0
102303,INSPX091152,DF03,1,NA,TBD,0
102304,INSPX091152,DF04,1,NA,TBD,0
102305,INSPX091153,DF01,6,NA,TBD,0
102306,INSPX091153,DF02,1,NA,TBD,0
102307,INSPX091154,DF02,1,NA,TBD,0
102308,INSPX091154,DF03,1,NA,TBD,0
102309,INSPX091155,DF03,2,NA,TBD,0
102310,INSPX091155,DF04,1,NA,TBD,0
102311,INSPX091156,DF01,1,NA,TBD,0
102312,INSPX091156,DF02,1,NA,TBD,0
102313,INSPX091157,DF02,2,NA,TBD,0
102314,INSPX091157,DF03,1,NA,TBD,0
102315,INSPX091158,DF03,3,NA,TBD,0
102316,INSPX091158,DF04,1,NA,TBD,0
102317,INSPX091159,DF01,2,NA,TBD,0
102318,INSPX091159,DF02,1,NA,TBD,0
102319,INSPX091160,DF02,3,NA,TBD,0
102320,INSPX091160,DF03,1,NA,TBD,0
102321,INSPX091161,DF03,4,NA,TBD,0
102322,INSPX091161,DF04,1,NA,TBD,0
102323,INSPX091162,DF01,3,NA,TBD,0
102324,INSPX091162,DF02,1,NA,TBD,0
102325,INSPX091163,DF02,4,NA,TBD,0
102326,INSPX091163,DF03,1,NA,TBD,0
102327,INSPX091164,DF03,5,NA,TBD,0
102328,INSPX091164,DF04,1,NA,TBD,0
102329,INSPX091165,DF02,1,NA,TBD,0
102330,INSPX091165,DF03,1,NA,TBD,0
102331,INSPX091166,DF03,2,NA,TBD,0
102332,INSPX091166,DF04,1,NA,TBD,0
102333,INSPX091167,DF04,3,NA,TBD,0
102334,INSPX091167,DF01,1,NA,TBD,0
102335,INSPX091168,DF02,2,NA,TBD,0
102336,INSPX091168,DF03,1,NA,TBD,0
102337,INSPX091169,DF03,3,NA,TBD,0
102338,INSPX091169,DF04,1,NA,TBD,0
102339,INSPX091170,DF04,4,NA,TBD,0
102340,INSPX091170,DF01,1,NA,TBD,0
102341,INSPX091171,DF02,3,NA,TBD,0
102342,INSPX091171,DF03,1,NA,TBD,0
102343,INSPX091172,DF03,4,NA,TBD,0
102344,INSPX091172,DF04,1,NA,TBD,0
102345,INSPX091173,DF04,5,NA,TBD,0
102346,INSPX091173,DF01,1,NA,TBD,0
102347,INSPX091174,DF02,4,NA,TBD,0
102348,INSPX091174,DF03,1,NA,TBD,0
102349,INSPX091175,DF03,5,NA,TBD,0
102350,INSPX091175,DF04,1,NA,TBD,0
102351,INSPX091176,DF04,6,NA,TBD,0
102352,INSPX091176,DF01,1,NA,TBD,0
102353,INSPX091177,DF02,5,NA,TBD,0
102354,INSPX091177,DF03,1,NA,TBD,0
102355,INSPX091178,DF03,6,NA,TBD,0
102356,INSPX091178,DF04,1,NA,TBD,0
102357,INSPX091179,DF04,1,NA,TBD,0
102358,INSPX091179,DF01,1,NA,TBD,0
102359,INSPX091180,DF02,6,NA,TBD,0
102360,INSPX091180,DF03,1,NA,TBD,0
102361,INSPX091181,DF03,1,NA,TBD,0
102362,INSPX091181,DF04,1,NA,TBD,0
102363,INSPX091182,DF04,2,NA,TBD,0
102364,INSPX091182,DF01,1,NA,TBD,0
102365,INSPX091183,DF02,1,NA,TBD,0
102366,INSPX091183,DF03,1,NA,TBD,0
102367,INSPX091184,DF03,2,NA,TBD,0
102368,INSPX091184,DF04,1,NA,TBD,0
102369,INSPX091185,DF04,3,NA,TBD,0
102370,INSPX091185,DF01,1,NA,TBD,0
102371,INSPX091186,DF02,2,NA,TBD,0
102372,INSPX091186,DF03,1,NA,TBD,0
102373,INSPX091187,DF03,3,NA,TBD,0
102374,INSPX091187,DF04,1,NA,TBD,0
102375,INSPX091188,DF04,4,NA,TBD,0
102376,INSPX091188,DF01,1,NA,TBD,0
102377,INSPX091189,DF02,3,NA,TBD,0
102378,INSPX091189,DF03,1,NA,TBD,0
102379,INSPX091190,DF03,4,NA,TBD,0
102380,INSPX091190,DF04,1,NA,TBD,0
102381,INSPX091191,DF04,5,NA,TBD,0
102382,INSPX091191,DF01,1,NA,TBD,0
102383,INSPX091192,DF02,4,NA,TBD,0
102384,INSPX091192,DF03,1,NA,TBD,0
102385,INSPX091193,DF03,5,NA,TBD,0
102386,INSPX091193,DF04,1,NA,TBD,0
102387,INSPX091194,DF04,6,NA,TBD,0
102388,INSPX091194,DF01,1,NA,TBD,0
102389,INSPX091195,DF02,5,NA,TBD,0
102390,INSPX091195,DF03,1,NA,TBD,0
102391,INSPX091196,DF03,6,NA,TBD,0
102392,INSPX091196,DF04,1,NA,TBD,0
102393,INSPX091197,DF04,1,NA,TBD,0
102394,INSPX091197,DF01,1,NA,TBD,0
102395,INSPX091198,DF02,6,NA,TBD,0
102396,INSPX091198,DF03,1,NA,TBD,0
102397,INSPX091199,DF03,1,NA,TBD,0
102398,INSPX091199,DF04,1,NA,TBD,0
102399,INSPX091200,DF04,2,NA,TBD,0
102400,INSPX091200,DF01,1,NA,TBD,0
102401,INSPX091201,DF02,1,NA,TBD,0
102402,INSPX091201,DF03,1,NA,TBD,0
102403,INSPX091202,DF03,2,NA,TBD,0
102404,INSPX091202,DF04,1,NA,TBD,0
102405,INSPX091203,DF04,3,NA,TBD,0
102406,INSPX091203,DF01,1,NA,TBD,0
102407,INSPX091204,DF02,2,NA,TBD,0
102408,INSPX091204,DF03,1,NA,TBD,0
102409,INSPX091205,DF03,3,NA,TBD,0
102410,INSPX091205,DF04,1,NA,TBD,0
102411,INSPX091206,DF04,4,NA,TBD,0
102412,INSPX091206,DF01,1,NA,TBD,0
102413,INSPX091207,DF02,3,NA,TBD,0
102414,INSPX091207,DF03,1,NA,TBD,0
102415,INSPX091208,DF03,4,NA,TBD,0
102416,INSPX091208,DF04,1,NA,TBD,0
102417,INSPX091209,DF04,5,NA,TBD,0
102418,INSPX091209,DF01,1,NA,TBD,0
102419,INSPX091210,DF02,4,NA,TBD,0
102420,INSPX091210,DF03,1,NA,TBD,0
102421,INSPX091211,DF03,5,NA,TBD,0
102422,INSPX091211,DF04,1,NA,TBD,0
102423,INSPX091212,DF04,6,NA,TBD,0
102424,INSPX091212,DF01,1,NA,TBD,0
102425,INSPX091213,DF02,5,NA,TBD,0
102426,INSPX091213,DF03,1,NA,TBD,0
102427,INSPX091214,DF03,6,NA,TBD,0
102428,INSPX091214,DF04,1,NA,TBD,0
102429,INSPX091215,DF04,1,NA,TBD,0
102430,INSPX091215,DF01,1,NA,TBD,0
102431,INSPX091216,DF02,6,NA,TBD,0
102432,INSPX091216,DF03,1,NA,TBD,0
102433,INSPX091217,DF03,1,NA,TBD,0
102434,INSPX091217,DF04,1,NA,TBD,0
102435,INSPX091218,DF04,2,NA,TBD,0
102436,INSPX091218,DF01,1,NA,TBD,0
102437,INSPX091219,DF02,1,NA,TBD,0
102438,INSPX091219,DF03,1,NA,TBD,0
102439,INSPX091220,DF03,2,NA,TBD,0
102440,INSPX091220,DF04,1,NA,TBD,0
102441,INSPX091221,DF04,3,NA,TBD,0
102442,INSPX091221,DF01,1,NA,TBD,0
102443,INSPX091222,DF02,2,NA,TBD,0
102444,INSPX091222,DF03,1,NA,TBD,0
102445,INSPX091223,DF03,3,NA,TBD,0
102446,INSPX091223,DF04,1,NA,TBD,0
102447,INSPX091224,DF04,4,NA,TBD,0
102448,INSPX091224,DF01,1,NA,TBD,0
102449,INSPX091225,DF02,3,NA,TBD,0
102450,INSPX091225,DF03,1,NA,TBD,0
102451,INSPX091226,DF03,4,NA,TBD,0
102452,INSPX091226,DF04,1,NA,TBD,0
102453,INSPX091227,DF04,5,NA,TBD,0
102454,INSPX091227,DF01,1,NA,TBD,0
102455,INSPX091228,DF02,4,NA,TBD,0
102456,INSPX091228,DF03,1,NA,TBD,0
102457,INSPX091229,DF03,5,NA,TBD,0
102458,INSPX091229,DF04,1,NA,TBD,0
102459,INSPX091230,DF04,6,NA,TBD,0
102460,INSPX091230,DF01,1,NA,TBD,0
102461,INSPX091231,DF02,5,NA,TBD,0
102462,INSPX091231,DF03,1,NA,TBD,0
102463,INSPX091232,DF03,6,NA,TBD,0
102464,INSPX091232,DF04,1,NA,TBD,0
102465,INSPX091233,DF04,1,NA,TBD,0
102466,INSPX091233,DF01,1,NA,TBD,0
102467,INSPX091234,DF02,6,NA,TBD,0
102468,INSPX091234,DF03,1,NA,TBD,0
102469,INSPX091235,DF03,1,NA,TBD,0
102470,INSPX091235,DF04,1,NA,TBD,0
102471,INSPX091236,DF04,2,NA,TBD,0
102472,INSPX091236,DF01,1,NA,TBD,0
102473,INSPX091237,DF02,1,NA,TBD,0
102474,INSPX091237,DF03,1,NA,TBD,0
102475,INSPX091238,DF03,2,NA,TBD,0
102476,INSPX091238,DF04,1,NA,TBD,0
102477,INSPX091239,DF04,3,NA,TBD,0
102478,INSPX091239,DF01,1,NA,TBD,0
102479,INSPX091240,DF02,2,NA,TBD,0
102480,INSPX091240,DF03,1,NA,TBD,0
102481,INSPX091241,DF03,3,NA,TBD,0
102482,INSPX091241,DF04,1,NA,TBD,0
102483,INSPX091242,DF04,4,NA,TBD,0
102484,INSPX091242,DF01,1,NA,TBD,0
102485,INSPX091243,DF02,3,NA,TBD,0
102486,INSPX091243,DF03,1,NA,TBD,0
102487,INSPX091244,DF03,4,NA,TBD,0
102488,INSPX091244,DF04,1,NA,TBD,0
102489,INSPX091245,DF04,5,NA,TBD,0
102490,INSPX091245,DF01,1,NA,TBD,0
102491,INSPX091246,DF02,4,NA,TBD,0
102492,INSPX091246,DF03,1,NA,TBD,0
102493,INSPX091247,DF03,5,NA,TBD,0
102494,INSPX091247,DF04,1,NA,TBD,0
102495,INSPX091248,DF04,6,NA,TBD,0
102496,INSPX091248,DF01,1,NA,TBD,0
102497,INSPX091249,DF03,2,NA,TBD,0
102498,INSPX091249,DF04,1,NA,TBD,0
102499,INSPX091250,DF04,3,NA,TBD,0
102500,INSPX091250,DF01,1,NA,TBD,0
102501,INSPX091251,DF01,4,NA,TBD,0
102502,INSPX091251,DF02,1,NA,TBD,0
102503,INSPX091252,DF03,3,NA,TBD,0
102504,INSPX091252,DF04,1,NA,TBD,0
102505,INSPX091253,DF04,4,NA,TBD,0
102506,INSPX091253,DF01,1,NA,TBD,0
102507,INSPX091254,DF01,5,NA,TBD,0
102508,INSPX091254,DF02,1,NA,TBD,0
102509,INSPX091255,DF03,4,NA,TBD,0
102510,INSPX091255,DF04,1,NA,TBD,0
102511,INSPX091256,DF04,5,NA,TBD,0
102512,INSPX091256,DF01,1,NA,TBD,0
102513,INSPX091257,DF01,6,NA,TBD,0
102514,INSPX091257,DF02,1,NA,TBD,0
102515,INSPX091258,DF03,5,NA,TBD,0
102516,INSPX091258,DF04,1,NA,TBD,0
102517,INSPX091259,DF04,6,NA,TBD,0
102518,INSPX091259,DF01,1,NA,TBD,0
102519,INSPX091260,DF01,1,NA,TBD,0
102520,INSPX091260,DF02,1,NA,TBD,0
102521,INSPX091261,DF03,6,NA,TBD,0
102522,INSPX091261,DF04,1,NA,TBD,0
102523,INSPX091262,DF04,1,NA,TBD,0
102524,INSPX091262,DF01,1,NA,TBD,0
102525,INSPX091263,DF01,2,NA,TBD,0
102526,INSPX091263,DF02,1,NA,TBD,0
102527,INSPX091264,DF03,1,NA,TBD,0
102528,INSPX091264,DF04,1,NA,TBD,0
102529,INSPX091265,DF04,2,NA,TBD,0
102530,INSPX091265,DF01,1,NA,TBD,0
102531,INSPX091266,DF01,3,NA,TBD,0
102532,INSPX091266,DF02,1,NA,TBD,0
102533,INSPX091267,DF03,2,NA,TBD,0
102534,INSPX091267,DF04,1,NA,TBD,0
102535,INSPX091268,DF04,3,NA,TBD,0
102536,INSPX091268,DF01,1,NA,TBD,0
102537,INSPX091269,DF01,4,NA,TBD,0
102538,INSPX091269,DF02,1,NA,TBD,0
102539,INSPX091270,DF03,3,NA,TBD,0
102540,INSPX091270,DF04,1,NA,TBD,0
102541,INSPX091271,DF04,4,NA,TBD,0
102542,INSPX091271,DF01,1,NA,TBD,0
102543,INSPX091272,DF01,5,NA,TBD,0
102544,INSPX091272,DF02,1,NA,TBD,0
102545,INSPX091273,DF03,4,NA,TBD,0
102546,INSPX091273,DF04,1,NA,TBD,0
102547,INSPX091274,DF04,5,NA,TBD,0
102548,INSPX091274,DF01,1,NA,TBD,0
102549,INSPX091275,DF01,6,NA,TBD,0
102550,INSPX091275,DF02,1,NA,TBD,0
102551,INSPX091276,DF03,5,NA,TBD,0
102552,INSPX091276,DF04,1,NA,TBD,0
102553,INSPX091277,DF04,6,NA,TBD,0
102554,INSPX091277,DF01,1,NA,TBD,0
102555,INSPX091278,DF01,1,NA,TBD,0
102556,INSPX091278,DF02,1,NA,TBD,0
102557,INSPX091279,DF03,6,NA,TBD,0
102558,INSPX091279,DF04,1,NA,TBD,0
102559,INSPX091280,DF04,1,NA,TBD,0
102560,INSPX091280,DF01,1,NA,TBD,0
102561,INSPX091281,DF01,2,NA,TBD,0
102562,INSPX091281,DF02,1,NA,TBD,0
102563,INSPX091282,DF03,1,NA,TBD,0
102564,INSPX091282,DF04,1,NA,TBD,0
102565,INSPX091283,DF04,2,NA,TBD,0
102566,INSPX091283,DF01,1,NA,TBD,0
102567,INSPX091284,DF01,3,NA,TBD,0
102568,INSPX091284,DF02,1,NA,TBD,0
102569,INSPX091285,DF03,2,NA,TBD,0
102570,INSPX091285,DF04,1,NA,TBD,0
102571,INSPX091286,DF04,3,NA,TBD,0
102572,INSPX091286,DF01,1,NA,TBD,0
102573,INSPX091287,DF01,4,NA,TBD,0
102574,INSPX091287,DF02,1,NA,TBD,0
102575,INSPX091288,DF03,3,NA,TBD,0
102576,INSPX091288,DF04,1,NA,TBD,0
102577,INSPX091289,DF04,4,NA,TBD,0
102578,INSPX091289,DF01,1,NA,TBD,0
102579,INSPX091290,DF01,5,NA,TBD,0
102580,INSPX091290,DF02,1,NA,TBD,0
102581,INSPX091291,DF03,4,NA,TBD,0
102582,INSPX091291,DF04,1,NA,TBD,0
102583,INSPX091292,DF04,5,NA,TBD,0
102584,INSPX091292,DF01,1,NA,TBD,0
102585,INSPX091293,DF01,6,NA,TBD,0
102586,INSPX091293,DF02,1,NA,TBD,0
102587,INSPX091294,DF03,5,NA,TBD,0
102588,INSPX091294,DF04,1,NA,TBD,0
102589,INSPX091295,DF04,6,NA,TBD,0
102590,INSPX091295,DF01,1,NA,TBD,0
102591,INSPX091296,DF01,1,NA,TBD,0
102592,INSPX091296,DF02,1,NA,TBD,0
102593,INSPX091297,DF03,6,NA,TBD,0
102594,INSPX091297,DF04,1,NA,TBD,0
102595,INSPX091298,DF04,1,NA,TBD,0
102596,INSPX091298,DF01,1,NA,TBD,0
102597,INSPX091299,DF01,2,NA,TBD,0
102598,INSPX091299,DF02,1,NA,TBD,0
102599,INSPX091300,DF03,1,NA,TBD,0
102600,INSPX091300,DF04,1,NA,TBD,0
102601,INSPX091301,DF04,2,NA,TBD,0
102602,INSPX091301,DF01,1,NA,TBD,0
102603,INSPX091302,DF01,3,NA,TBD,0
102604,INSPX091302,DF02,1,NA,TBD,0
102605,INSPX091303,DF03,2,NA,TBD,0
102606,INSPX091303,DF04,1,NA,TBD,0
102607,INSPX091304,DF04,3,NA,TBD,0
102608,INSPX091304,DF01,1,NA,TBD,0
102609,INSPX091305,DF01,4,NA,TBD,0
102610,INSPX091305,DF02,1,NA,TBD,0
102611,INSPX091306,DF03,3,NA,TBD,0
102612,INSPX091306,DF04,1,NA,TBD,0
102613,INSPX091307,DF04,4,NA,TBD,0
102614,INSPX091307,DF01,1,NA,TBD,0
102615,INSPX091308,DF01,5,NA,TBD,0
102616,INSPX091308,DF02,1,NA,TBD,0
102617,INSPX091309,DF03,4,NA,TBD,0
102618,INSPX091309,DF04,1,NA,TBD,0
102619,INSPX091310,DF04,5,NA,TBD,0
102620,INSPX091310,DF01,1,NA,TBD,0
102621,INSPX091311,DF01,6,NA,TBD,0
102622,INSPX091311,DF02,1,NA,TBD,0
102623,INSPX091312,DF03,5,NA,TBD,0
102624,INSPX091312,DF04,1,NA,TBD,0
102625,INSPX091313,DF04,6,NA,TBD,0
102626,INSPX091313,DF01,1,NA,TBD,0
102627,INSPX091314,DF01,1,NA,TBD,0
102628,INSPX091314,DF02,1,NA,TBD,0
102629,INSPX091315,DF03,6,NA,TBD,0
102630,INSPX091315,DF04,1,NA,TBD,0
102631,INSPX091316,DF04,1,NA,TBD,0
102632,INSPX091316,DF01,1,NA,TBD,0
102633,INSPX091317,DF01,2,NA,TBD,0
102634,INSPX091317,DF02,1,NA,TBD,0
102635,INSPX091318,DF03,1,NA,TBD,0
102636,INSPX091318,DF04,1,NA,TBD,0
102637,INSPX091319,DF04,2,NA,TBD,0
102638,INSPX091319,DF01,1,NA,TBD,0
102639,INSPX091320,DF01,3,NA,TBD,0
102640,INSPX091320,DF02,1,NA,TBD,0
102641,INSPX091321,DF03,2,NA,TBD,0
102642,INSPX091321,DF04,1,NA,TBD,0
102643,INSPX091322,DF04,3,NA,TBD,0
102644,INSPX091322,DF01,1,NA,TBD,0
102645,INSPX091323,DF01,4,NA,TBD,0
102646,INSPX091323,DF02,1,NA,TBD,0
102647,INSPX091324,DF03,3,NA,TBD,0
102648,INSPX091324,DF04,1,NA,TBD,0
102649,INSPX091325,DF04,4,NA,TBD,0
102650,INSPX091325,DF01,1,NA,TBD,0
102651,INSPX091326,DF01,5,NA,TBD,0
102652,INSPX091326,DF02,1,NA,TBD,0
102653,INSPX091327,DF03,4,NA,TBD,0
102654,INSPX091327,DF04,1,NA,TBD,0
102655,INSPX091328,DF04,5,NA,TBD,0
102656,INSPX091328,DF01,1,NA,TBD,0
102657,INSPX091329,DF01,6,NA,TBD,0
102658,INSPX091329,DF02,1,NA,TBD,0
102659,INSPX091330,DF03,5,NA,TBD,0
102660,INSPX091330,DF04,1,NA,TBD,0
102661,INSPX091331,DF04,6,NA,TBD,0
102662,INSPX091331,DF01,1,NA,TBD,0
102663,INSPX091332,DF01,1,NA,TBD,0
102664,INSPX091332,DF02,1,NA,TBD,0
102665,INSPX091333,DF04,3,NA,TBD,0
102666,INSPX091333,DF01,1,NA,TBD,0
102667,INSPX091334,DF01,4,NA,TBD,0
102668,INSPX091334,DF02,1,NA,TBD,0
102669,INSPX091335,DF02,5,NA,TBD,0
102670,INSPX091335,DF03,1,NA,TBD,0
102671,INSPX091336,DF04,4,NA,TBD,0
102672,INSPX091336,DF01,1,NA,TBD,0
102673,INSPX091337,DF01,5,NA,TBD,0
102674,INSPX091337,DF02,1,NA,TBD,0
102675,INSPX091338,DF02,6,NA,TBD,0
102676,INSPX091338,DF03,1,NA,TBD,0
102677,INSPX091339,DF04,5,NA,TBD,0
102678,INSPX091339,DF01,1,NA,TBD,0
102679,INSPX091340,DF01,6,NA,TBD,0
102680,INSPX091340,DF02,1,NA,TBD,0
102681,INSPX091341,DF02,1,NA,TBD,0
102682,INSPX091341,DF03,1,NA,TBD,0
102683,INSPX091342,DF04,6,NA,TBD,0
102684,INSPX091342,DF01,1,NA,TBD,0
102685,INSPX091343,DF01,1,NA,TBD,0
102686,INSPX091343,DF02,1,NA,TBD,0
102687,INSPX091344,DF02,2,NA,TBD,0
102688,INSPX091344,DF03,1,NA,TBD,0
102689,INSPX091345,DF04,1,NA,TBD,0
102690,INSPX091345,DF01,1,NA,TBD,0
102691,INSPX091346,DF01,2,NA,TBD,0
102692,INSPX091346,DF02,1,NA,TBD,0
102693,INSPX091347,DF02,3,NA,TBD,0
102694,INSPX091347,DF03,1,NA,TBD,0
102695,INSPX091348,DF04,2,NA,TBD,0
102696,INSPX091348,DF01,1,NA,TBD,0
102697,INSPX091349,DF01,3,NA,TBD,0
102698,INSPX091349,DF02,1,NA,TBD,0
102699,INSPX091350,DF02,4,NA,TBD,0
102700,INSPX091350,DF03,1,NA,TBD,0
102701,INSPX091351,DF04,3,NA,TBD,0
102702,INSPX091351,DF01,1,NA,TBD,0
102703,INSPX091352,DF01,4,NA,TBD,0
102704,INSPX091352,DF02,1,NA,TBD,0
102705,INSPX091353,DF02,5,NA,TBD,0
102706,INSPX091353,DF03,1,NA,TBD,0
102707,INSPX091354,DF04,4,NA,TBD,0
102708,INSPX091354,DF01,1,NA,TBD,0
102709,INSPX091355,DF01,5,NA,TBD,0
102710,INSPX091355,DF02,1,NA,TBD,0
102711,INSPX091356,DF02,6,NA,TBD,0
102712,INSPX091356,DF03,1,NA,TBD,0
102713,INSPX091357,DF04,5,NA,TBD,0
102714,INSPX091357,DF01,1,NA,TBD,0
102715,INSPX091358,DF01,6,NA,TBD,0
102716,INSPX091358,DF02,1,NA,TBD,0
102717,INSPX091359,DF02,1,NA,TBD,0
102718,INSPX091359,DF03,1,NA,TBD,0
102719,INSPX091360,DF04,6,NA,TBD,0
102720,INSPX091360,DF01,1,NA,TBD,0
102721,INSPX091361,DF01,1,NA,TBD,0
102722,INSPX091361,DF02,1,NA,TBD,0
102723,INSPX091362,DF02,2,NA,TBD,0
102724,INSPX091362,DF03,1,NA,TBD,0
102725,INSPX091363,DF04,1,NA,TBD,0
102726,INSPX091363,DF01,1,NA,TBD,0
102727,INSPX091364,DF01,2,NA,TBD,0
102728,INSPX091364,DF02,1,NA,TBD,0
102729,INSPX091365,DF02,3,NA,TBD,0
102730,INSPX091365,DF03,1,NA,TBD,0
102731,INSPX091366,DF04,2,NA,TBD,0
102732,INSPX091366,DF01,1,NA,TBD,0
102733,INSPX091367,DF01,3,NA,TBD,0
102734,INSPX091367,DF02,1,NA,TBD,0
102735,INSPX091368,DF02,4,NA,TBD,0
102736,INSPX091368,DF03,1,NA,TBD,0
102737,INSPX091369,DF04,3,NA,TBD,0
102738,INSPX091369,DF01,1,NA,TBD,0
102739,INSPX091370,DF01,4,NA,TBD,0
102740,INSPX091370,DF02,1,NA,TBD,0
102741,INSPX091371,DF02,5,NA,TBD,0
102742,INSPX091371,DF03,1,NA,TBD,0
102743,INSPX091372,DF04,4,NA,TBD,0
102744,INSPX091372,DF01,1,NA,TBD,0
102745,INSPX091373,DF01,5,NA,TBD,0
102746,INSPX091373,DF02,1,NA,TBD,0
102747,INSPX091374,DF02,6,NA,TBD,0
102748,INSPX091374,DF03,1,NA,TBD,0
102749,INSPX091375,DF04,5,NA,TBD,0
102750,INSPX091375,DF01,1,NA,TBD,0
102751,INSPX091376,DF01,6,NA,TBD,0
102752,INSPX091376,DF02,1,NA,TBD,0
102753,INSPX091377,DF02,1,NA,TBD,0
102754,INSPX091377,DF03,1,NA,TBD,0
102755,INSPX091378,DF04,6,NA,TBD,0
102756,INSPX091378,DF01,1,NA,TBD,0
102757,INSPX091379,DF01,1,NA,TBD,0
102758,INSPX091379,DF02,1,NA,TBD,0
102759,INSPX091380,DF02,2,NA,TBD,0
102760,INSPX091380,DF03,1,NA,TBD,0
102761,INSPX091381,DF04,1,NA,TBD,0
102762,INSPX091381,DF01,1,NA,TBD,0
102763,INSPX091382,DF01,2,NA,TBD,0
102764,INSPX091382,DF02,1,NA,TBD,0
102765,INSPX091383,DF02,3,NA,TBD,0
102766,INSPX091383,DF03,1,NA,TBD,0
102767,INSPX091384,DF04,2,NA,TBD,0
102768,INSPX091384,DF01,1,NA,TBD,0
102769,INSPX091385,DF01,3,NA,TBD,0
102770,INSPX091385,DF02,1,NA,TBD,0
102771,INSPX091386,DF02,4,NA,TBD,0
102772,INSPX091386,DF03,1,NA,TBD,0
102773,INSPX091387,DF04,3,NA,TBD,0
102774,INSPX091387,DF01,1,NA,TBD,0
102775,INSPX091388,DF01,4,NA,TBD,0
102776,INSPX091388,DF02,1,NA,TBD,0
102777,INSPX091389,DF02,5,NA,TBD,0
102778,INSPX091389,DF03,1,NA,TBD,0
102779,INSPX091390,DF04,4,NA,TBD,0
102780,INSPX091390,DF01,1,NA,TBD,0
102781,INSPX091391,DF01,5,NA,TBD,0
102782,INSPX091391,DF02,1,NA,TBD,0
102783,INSPX091392,DF02,6,NA,TBD,0
102784,INSPX091392,DF03,1,NA,TBD,0
102785,INSPX091393,DF04,5,NA,TBD,0
102786,INSPX091393,DF01,1,NA,TBD,0
102787,INSPX091394,DF01,6,NA,TBD,0
102788,INSPX091394,DF02,1,NA,TBD,0
102789,INSPX091395,DF02,1,NA,TBD,0
102790,INSPX091395,DF03,1,NA,TBD,0
102791,INSPX091396,DF04,6,NA,TBD,0
102792,INSPX091396,DF01,1,NA,TBD,0
102793,INSPX091397,DF01,1,NA,TBD,0
102794,INSPX091397,DF02,1,NA,TBD,0
102795,INSPX091398,DF02,2,NA,TBD,0
102796,INSPX091398,DF03,1,NA,TBD,0
102797,INSPX091399,DF04,1,NA,TBD,0
102798,INSPX091399,DF01,1,NA,TBD,0
102799,INSPX091400,DF01,2,NA,TBD,0
102800,INSPX091400,DF02,1,NA,TBD,0
102801,INSPX091401,DF02,3,NA,TBD,0
102802,INSPX091401,DF03,1,NA,TBD,0
102803,INSPX091402,DF04,2,NA,TBD,0
102804,INSPX091402,DF01,1,NA,TBD,0
102805,INSPX091403,DF01,3,NA,TBD,0
102806,INSPX091403,DF02,1,NA,TBD,0
102807,INSPX091404,DF02,4,NA,TBD,0
102808,INSPX091404,DF03,1,NA,TBD,0
102809,INSPX091405,DF04,3,NA,TBD,0
102810,INSPX091405,DF01,1,NA,TBD,0
102811,INSPX091406,DF01,4,NA,TBD,0
102812,INSPX091406,DF02,1,NA,TBD,0
102813,INSPX091407,DF02,5,NA,TBD,0
102814,INSPX091407,DF03,1,NA,TBD,0
102815,INSPX091408,DF04,4,NA,TBD,0
102816,INSPX091408,DF01,1,NA,TBD,0
102817,INSPX091409,DF01,5,NA,TBD,0
102818,INSPX091409,DF02,1,NA,TBD,0
102819,INSPX091410,DF02,6,NA,TBD,0
102820,INSPX091410,DF03,1,NA,TBD,0
102821,INSPX091411,DF04,5,NA,TBD,0
