opr_id,work_order_id,opr_seq,work_center_cd,std_cycle_min,actual_cycle_min,setup_min,wait_min,opr_status_cd
34358,WOX014786,3,PACK,1.8,1.87,0.0,0.0,CMP
34359,WOX014787,1,SMT,2.6,2.5,0.0,0.0,CMP
34360,WOX014787,2,ASM,3.4,3.26,0.0,0.0,CMP
34361,WOX014787,3,PACK,1.8,1.73,0.0,0.0,CMP
34362,WOX014788,1,SMT,2.6,2.55,0.0,0.0,CMP
34363,WOX014788,2,ASM,3.4,3.33,0.0,0.0,CMP
34364,WOX014788,3,PACK,1.8,1.76,0.0,0.0,CMP
34365,WOX014789,1,SMT,2.6,2.5,0.0,0.0,CMP
34366,WOX014789,2,ASM,3.4,3.26,0.0,0.0,CMP
34367,WOX014789,3,PACK,1.8,1.73,0.0,0.0,CMP
34368,WOX014790,1,SMT,2.6,2.55,0.0,0.0,CMP
34369,WOX014790,2,ASM,3.4,3.33,0.0,0.0,CMP
34370,WOX014790,3,PACK,1.8,1.76,0.0,0.0,CMP
34371,WOX014791,1,SMT,2.6,2.6,0.0,0.0,CMP
34372,WOX014791,2,ASM,3.4,3.4,0.0,0.0,CMP
34373,WOX014791,3,PACK,1.8,1.8,0.0,0.0,CMP
34374,WOX014792,1,SMT,2.6,2.55,0.0,0.0,CMP
34375,WOX014792,2,ASM,3.4,3.33,0.0,0.0,CMP
34376,WOX014792,3,PACK,1.8,1.76,0.0,0.0,CMP
34377,WOX014793,1,SMT,2.6,2.6,0.0,0.0,CMP
34378,WOX014793,2,ASM,3.4,3.4,0.0,0.0,CMP
34379,WOX014793,3,PACK,1.8,1.8,0.0,0.0,CMP
34380,WOX014794,1,SMT,2.6,2.65,0.0,0.0,CMP
34381,WOX014794,2,ASM,3.4,3.47,0.0,0.0,CMP
34382,WOX014794,3,PACK,1.8,1.84,0.0,0.0,CMP
34383,WOX014795,1,SMT,2.6,2.6,0.0,0.0,CMP
34384,WOX014795,2,ASM,3.4,3.4,0.0,0.0,CMP
34385,WOX014795,3,PACK,1.8,1.8,0.0,0.0,CMP
34386,WOX014796,1,SMT,2.6,2.65,0.0,0.0,CMP
34387,WOX014796,2,ASM,3.4,3.47,0.0,0.0,CMP
34388,WOX014796,3,PACK,1.8,1.84,0.0,0.0,CMP
34389,WOX014797,1,SMT,2.6,2.7,0.0,0.0,CMP
34390,WOX014797,2,ASM,3.4,3.54,0.0,0.0,CMP
34391,WOX014797,3,PACK,1.8,1.87,0.0,0.0,CMP
34392,WOX014798,1,SMT,2.6,2.65,0.0,0.0,CMP
34393,WOX014798,2,ASM,3.4,3.47,0.0,0.0,CMP
34394,WOX014798,3,PACK,1.8,1.84,0.0,0.0,CMP
34395,WOX014799,1,SMT,2.6,2.7,0.0,0.0,CMP
34396,WOX014799,2,ASM,3.4,3.54,0.0,0.0,CMP
34397,WOX014799,3,PACK,1.8,1.87,0.0,0.0,CMP
34398,WOX014800,1,SMT,2.6,2.5,0.0,0.0,CMP
34399,WOX014800,2,ASM,3.4,3.26,0.0,0.0,CMP
34400,WOX014800,3,PACK,1.8,1.73,0.0,0.0,CMP
34401,WOX014801,1,SMT,2.6,2.7,0.0,0.0,CMP
34402,WOX014801,2,ASM,3.4,3.54,0.0,0.0,CMP
34403,WOX014801,3,PACK,1.8,1.87,0.0,0.0,CMP
34404,WOX014802,1,SMT,2.6,2.5,0.0,0.0,CMP
34405,WOX014802,2,ASM,3.4,3.26,0.0,0.0,CMP
34406,WOX014802,3,PACK,1.8,1.73,0.0,0.0,CMP
34407,WOX014803,1,SMT,2.6,2.55,0.0,0.0,CMP
34408,WOX014803,2,ASM,3.4,3.33,0.0,0.0,CMP
34409,WOX014803,3,PACK,1.8,1.76,0.0,0.0,CMP
34410,WOX014804,1,SMT,2.6,2.5,0.0,0.0,CMP
34411,WOX014804,2,ASM,3.4,3.26,0.0,0.0,CMP
34412,WOX014804,3,PACK,1.8,1.73,0.0,0.0,CMP
34413,WOX014805,1,SMT,2.6,2.55,0.0,0.0,CMP
34414,WOX014805,2,ASM,3.4,3.33,0.0,0.0,CMP
34415,WOX014805,3,PACK,1.8,1.76,0.0,0.0,CMP
34416,WOX014806,1,SMT,2.6,2.6,0.0,0.0,CMP
34417,WOX014806,2,ASM,3.4,3.4,0.0,0.0,CMP
34418,WOX014806,3,PACK,1.8,1.8,0.0,0.0,CMP
34419,WOX014807,1,SMT,2.6,2.55,0.0,0.0,CMP
34420,WOX014807,2,ASM,3.4,3.33,0.0,0.0,CMP
34421,WOX014807,3,PACK,1.8,1.76,0.0,0.0,CMP
34422,WOX014808,1,SMT,2.6,2.6,0.0,0.0,CMP
34423,WOX014808,2,ASM,3.4,3.4,0.0,0.0,CMP
34424,WOX014808,3,PACK,1.8,1.8,0.0,0.0,CMP
34425,WOX014809,1,SMT,2.6,2.65,0.0,0.0,CMP
34426,WOX014809,2,ASM,3.4,3.47,0.0,0.0,CMP
34427,WOX014809,3,PACK,1.8,1.84,0.0,0.0,CMP
34428,WOX014810,1,SMT,2.6,2.6,0.0,0.0,CMP
34429,WOX014810,2,ASM,3.4,3.4,0.0,0.0,CMP
34430,WOX014810,3,PACK,1.8,1.8,0.0,0.0,CMP
34431,WOX014811,1,SMT,2.6,2.65,0.0,0.0,CMP
34432,WOX014811,2,ASM,3.4,3.47,0.0,0.0,CMP
34433,WOX014811,3,PACK,1.8,1.84,0.0,0.0,CMP
34434,WOX014812,1,SMT,2.6,2.7,0.0,0.0,CMP
34435,WOX014812,2,ASM,3.4,3.54,0.0,0.0,CMP
34436,WOX014812,3,PACK,1.8,1.87,0.0,0.0,CMP
34437,WOX014813,1,SMT,2.6,2.65,0.0,0.0,CMP
34438,WOX014813,2,ASM,3.4,3.47,0.0,0.0,CMP
34439,WOX014813,3,PACK,1.8,1.84,0.0,0.0,CMP
34440,WOX014814,1,SMT,2.6,2.7,0.0,0.0,CMP
34441,WOX014814,2,ASM,3.4,3.54,0.0,0.0,CMP
34442,WOX014814,3,PACK,1.8,1.87,0.0,0.0,CMP
34443,WOX014815,1,SMT,2.6,2.5,0.0,0.0,CMP
34444,WOX014815,2,ASM,3.4,3.26,0.0,0.0,CMP
34445,WOX014815,3,PACK,1.8,1.73,0.0,0.0,CMP
34446,WOX014816,1,SMT,2.6,2.7,0.0,0.0,CMP
34447,WOX014816,2,ASM,3.4,3.54,0.0,0.0,CMP
34448,WOX014816,3,PACK,1.8,1.87,0.0,0.0,CMP
34449,WOX014817,1,SMT,2.6,2.5,0.0,0.0,CMP
34450,WOX014817,2,ASM,3.4,3.26,0.0,0.0,CMP
34451,WOX014817,3,PACK,1.8,1.73,0.0,0.0,CMP
34452,WOX014818,1,SMT,2.6,2.55,0.0,0.0,CMP
34453,WOX014818,2,ASM,3.4,3.33,0.0,0.0,CMP
34454,WOX014818,3,PACK,1.8,1.76,0.0,0.0,CMP
34455,WOX014819,1,SMT,2.6,2.5,0.0,0.0,CMP
34456,WOX014819,2,ASM,3.4,3.26,0.0,0.0,CMP
34457,WOX014819,3,PACK,1.8,1.73,0.0,0.0,CMP
34458,WOX014820,1,SMT,2.6,2.55,0.0,0.0,CMP
34459,WOX014820,2,ASM,3.4,3.33,0.0,0.0,CMP
34460,WOX014820,3,PACK,1.8,1.76,0.0,0.0,CMP
34461,WOX014821,1,SMT,2.6,2.6,0.0,0.0,CMP
34462,WOX014821,2,ASM,3.4,3.4,0.0,0.0,CMP
34463,WOX014821,3,PACK,1.8,1.8,0.0,0.0,CMP
34464,WOX014822,1,SMT,2.6,2.55,0.0,0.0,CMP
34465,WOX014822,2,ASM,3.4,3.33,0.0,0.0,CMP
34466,WOX014822,3,PACK,1.8,1.76,0.0,0.0,CMP
34467,WOX014823,1,SMT,2.6,2.6,0.0,0.0,CMP
34468,WOX014823,2,ASM,3.4,3.4,0.0,0.0,CMP
34469,WOX014823,3,PACK,1.8,1.8,0.0,0.0,CMP
34470,WOX014824,1,SMT,2.6,2.65,0.0,0.0,CMP
34471,WOX014824,2,ASM,3.4,3.47,0.0,0.0,CMP
34472,WOX014824,3,PACK,1.8,1.84,0.0,0.0,CMP
34473,WOX014825,1,SMT,2.6,2.6,0.0,0.0,CMP
34474,WOX014825,2,ASM,3.4,3.4,0.0,0.0,CMP
34475,WOX014825,3,PACK,1.8,1.8,0.0,0.0,CMP
34476,WOX014826,1,SMT,2.6,2.65,0.0,0.0,CMP
34477,WOX014826,2,ASM,3.4,3.47,0.0,0.0,CMP
34478,WOX014826,3,PACK,1.8,1.84,0.0,0.0,CMP
34479,WOX014827,1,SMT,2.6,2.7,0.0,0.0,CMP
34480,WOX014827,2,ASM,3.4,3.54,0.0,0.0,CMP
34481,WOX014827,3,PACK,1.8,1.87,0.0,0.0,CMP
34482,WOX014828,1,SMT,2.6,2.65,0.0,0.0,CMP
34483,WOX014828,2,ASM,3.4,3.47,0.0,0.0,CMP
34484,WOX014828,3,PACK,1.8,1.84,0.0,0.0,CMP
34485,WOX014829,1,SMT,2.6,2.7,0.0,0.0,CMP
34486,WOX014829,2,ASM,3.4,3.54,0.0,0.0,CMP
34487,WOX014829,3,PACK,1.8,1.87,0.0,0.0,CMP
34488,WOX014830,1,SMT,2.6,2.5,0.0,0.0,CMP
34489,WOX014830,2,ASM,3.4,3.26,0.0,0.0,CMP
34490,WOX014830,3,PACK,1.8,1.73,0.0,0.0,CMP
34491,WOX014831,1,SMT,2.6,2.7,0.0,0.0,CMP
34492,WOX014831,2,ASM,3.4,3.54,0.0,0.0,CMP
34493,WOX014831,3,PACK,1.8,1.87,0.0,0.0,CMP
34494,WOX014832,1,SMT,2.6,2.5,0.0,0.0,CMP
34495,WOX014832,2,ASM,3.4,3.26,0.0,0.0,CMP
34496,WOX014832,3,PACK,1.8,1.73,0.0,0.0,CMP
34497,WOX014833,1,SMT,2.6,2.55,0.0,0.0,CMP
34498,WOX014833,2,ASM,3.4,3.33,0.0,0.0,CMP
34499,WOX014833,3,PACK,1.8,1.76,0.0,0.0,CMP
34500,WOX014834,1,SMT,2.6,2.5,0.0,0.0,CMP
34501,WOX014834,2,ASM,3.4,3.26,0.0,0.0,CMP
34502,WOX014834,3,PACK,1.8,1.73,0.0,0.0,CMP
34503,WOX014835,1,SMT,2.6,2.55,0.0,0.0,CMP
34504,WOX014835,2,ASM,3.4,3.33,0.0,0.0,CMP
34505,WOX014835,3,PACK,1.8,1.76,0.0,0.0,CMP
34506,WOX014836,1,SMT,2.6,2.6,0.0,0.0,CMP
34507,WOX014836,2,ASM,3.4,3.4,0.0,0.0,CMP
34508,WOX014836,3,PACK,1.8,1.8,0.0,0.0,CMP
34509,WOX014837,1,SMT,2.6,2.55,0.0,0.0,CMP
34510,WOX014837,2,ASM,3.4,3.33,0.0,0.0,CMP
34511,WOX014837,3,PACK,1.8,1.76,0.0,0.0,CMP
34512,WOX014838,1,SMT,2.6,2.6,0.0,0.0,CMP
34513,WOX014838,2,ASM,3.4,3.4,0.0,0.0,CMP
34514,WOX014838,3,PACK,1.8,1.8,0.0,0.0,CMP
34515,WOX014839,1,SMT,2.6,2.65,0.0,0.0,CMP
34516,WOX014839,2,ASM,3.4,3.47,0.0,0.0,CMP
34517,WOX014839,3,PACK,1.8,1.84,0.0,0.0,CMP
34518,WOX014840,1,SMT,2.6,2.6,0.0,0.0,CMP
34519,WOX014840,2,ASM,3.4,3.4,0.0,0.0,CMP
34520,WOX014840,3,PACK,1.8,1.8,0.0,0.0,CMP
34521,WOX014841,1,SMT,2.6,2.65,0.0,0.0,CMP
34522,WOX014841,2,ASM,3.4,3.47,0.0,0.0,CMP
34523,WOX014841,3,PACK,1.8,1.84,0.0,0.0,CMP
34524,WOX014842,1,SMT,2.6,2.7,0.0,0.0,CMP
34525,WOX014842,2,ASM,3.4,3.54,0.0,0.0,CMP
34526,WOX014842,3,PACK,1.8,1.87,0.0,0.0,CMP
34527,WOX014843,1,SMT,2.6,2.65,0.0,0.0,CMP
34528,WOX014843,2,ASM,3.4,3.47,0.0,0.0,CMP
34529,WOX014843,3,PACK,1.8,1.84,0.0,0.0,CMP
34530,WOX014844,1,SMT,2.6,2.7,0.0,0.0,CMP
34531,WOX014844,2,ASM,3.4,3.54,0.0,0.0,CMP
34532,WOX014844,3,PACK,1.8,1.87,0.0,0.0,CMP
34533,WOX014845,1,SMT,2.6,2.5,0.0,0.0,CMP
34534,WOX014845,2,ASM,3.4,3.26,0.0,0.0,CMP
34535,WOX014845,3,PACK,1.8,1.73,0.0,0.0,CMP
34536,WOX014846,1,SMT,2.6,2.7,0.0,0.0,CMP
34537,WOX014846,2,ASM,3.4,3.54,0.0,0.0,CMP
34538,WOX014846,3,PACK,1.8,1.87,0.0,0.0,CMP
34539,WOX014847,1,SMT,2.6,2.5,0.0,0.0,CMP
34540,WOX014847,2,ASM,3.4,3.26,0.0,0.0,CMP
34541,WOX014847,3,PACK,1.8,1.73,0.0,0.0,CMP
34542,WOX014848,1,SMT,2.6,2.55,0.0,0.0,CMP
34543,WOX014848,2,ASM,3.4,3.33,0.0,0.0,CMP
34544,WOX014848,3,PACK,1.8,1.76,0.0,0.0,CMP
34545,WOX014849,1,SMT,2.6,2.5,0.0,0.0,CMP
34546,WOX014849,2,ASM,3.4,3.26,0.0,0.0,CMP
34547,WOX014849,3,PACK,1.8,1.73,0.0,0.0,CMP
34548,WOX014850,1,SMT,2.6,2.55,0.0,0.0,CMP
34549,WOX014850,2,ASM,3.4,3.33,0.0,0.0,CMP
34550,WOX014850,3,PACK,1.8,1.76,0.0,0.0,CMP
34551,WOX014851,1,SMT,2.6,2.6,0.0,0.0,CMP
34552,WOX014851,2,ASM,3.4,3.4,0.0,0.0,CMP
34553,WOX014851,3,PACK,1.8,1.8,0.0,0.0,CMP
34554,WOX014852,1,SMT,2.6,2.55,0.0,0.0,CMP
34555,WOX014852,2,ASM,3.4,3.33,0.0,0.0,CMP
34556,WOX014852,3,PACK,1.8,1.76,0.0,0.0,CMP
34557,WOX014853,1,SMT,2.6,2.6,0.0,0.0,CMP
34558,WOX014853,2,ASM,3.4,3.4,0.0,0.0,CMP
34559,WOX014853,3,PACK,1.8,1.8,0.0,0.0,CMP
34560,WOX014854,1,SMT,2.6,2.65,0.0,0.0,CMP
34561,WOX014854,2,ASM,3.4,3.47,0.0,0.0,CMP
34562,WOX014854,3,PACK,1.8,1.84,0.0,0.0,CMP
34563,WOX014855,1,SMT,2.6,2.6,0.0,0.0,CMP
34564,WOX014855,2,ASM,3.4,3.4,0.0,0.0,CMP
34565,WOX014855,3,PACK,1.8,1.8,0.0,0.0,CMP
34566,WOX014856,1,SMT,2.6,2.65,0.0,0.0,CMP
34567,WOX014856,2,ASM,3.4,3.47,0.0,0.0,CMP
34568,WOX014856,3,PACK,1.8,1.84,0.0,0.0,CMP
34569,WOX014857,1,SMT,2.6,2.7,0.0,0.0,CMP
34570,WOX014857,2,ASM,3.4,3.54,0.0,0.0,CMP
34571,WOX014857,3,PACK,1.8,1.87,0.0,0.0,CMP
34572,WOX014858,1,SMT,2.6,2.65,0.0,0.0,CMP
34573,WOX014858,2,ASM,3.4,3.47,0.0,0.0,CMP
34574,WOX014858,3,PACK,1.8,1.84,0.0,0.0,CMP
34575,WOX014859,1,SMT,2.6,2.7,0.0,0.0,CMP
34576,WOX014859,2,ASM,3.4,3.54,0.0,0.0,CMP
34577,WOX014859,3,PACK,1.8,1.87,0.0,0.0,CMP
34578,WOX014860,1,SMT,2.6,2.5,0.0,0.0,CMP
34579,WOX014860,2,ASM,3.4,3.26,0.0,0.0,CMP
34580,WOX014860,3,PACK,1.8,1.73,0.0,0.0,CMP
34581,WOX014861,1,SMT,2.6,2.7,0.0,0.0,CMP
34582,WOX014861,2,ASM,3.4,3.54,0.0,0.0,CMP
34583,WOX014861,3,PACK,1.8,1.87,0.0,0.0,CMP
34584,WOX014862,1,SMT,2.6,2.5,0.0,0.0,CMP
34585,WOX014862,2,ASM,3.4,3.26,0.0,0.0,CMP
34586,WOX014862,3,PACK,1.8,1.73,0.0,0.0,CMP
34587,WOX014863,1,SMT,2.6,2.55,0.0,0.0,CMP
34588,WOX014863,2,ASM,3.4,3.33,0.0,0.0,CMP
34589,WOX014863,3,PACK,1.8,1.76,0.0,0.0,CMP
34590,WOX014864,1,SMT,2.6,2.5,0.0,0.0,CMP
34591,WOX014864,2,ASM,3.4,3.26,0.0,0.0,CMP
34592,WOX014864,3,PACK,1.8,1.73,0.0,0.0,CMP
34593,WOX014865,1,SMT,2.6,2.55,0.0,0.0,CMP
34594,WOX014865,2,ASM,3.4,3.33,0.0,0.0,CMP
34595,WOX014865,3,PACK,1.8,1.76,0.0,0.0,CMP
34596,WOX014866,1,SMT,2.6,2.6,0.0,0.0,CMP
34597,WOX014866,2,ASM,3.4,3.4,0.0,0.0,CMP
34598,WOX014866,3,PACK,1.8,1.8,0.0,0.0,CMP
34599,WOX014867,1,SMT,2.6,2.55,0.0,0.0,CMP
34600,WOX014867,2,ASM,3.4,3.33,0.0,0.0,CMP
34601,WOX014867,3,PACK,1.8,1.76,0.0,0.0,CMP
34602,WOX014868,1,SMT,2.6,2.6,0.0,0.0,CMP
34603,WOX014868,2,ASM,3.4,3.4,0.0,0.0,CMP
34604,WOX014868,3,PACK,1.8,1.8,0.0,0.0,CMP
34605,WOX014869,1,SMT,2.6,2.65,0.0,0.0,CMP
34606,WOX014869,2,ASM,3.4,3.47,0.0,0.0,CMP
34607,WOX014869,3,PACK,1.8,1.84,0.0,0.0,CMP
34608,WOX014870,1,SMT,2.6,2.6,0.0,0.0,CMP
34609,WOX014870,2,ASM,3.4,3.4,0.0,0.0,CMP
34610,WOX014870,3,PACK,1.8,1.8,0.0,0.0,CMP
34611,WOX014871,1,SMT,2.6,2.65,0.0,0.0,CMP
34612,WOX014871,2,ASM,3.4,3.47,0.0,0.0,CMP
34613,WOX014871,3,PACK,1.8,1.84,0.0,0.0,CMP
34614,WOX014872,1,SMT,2.6,2.7,0.0,0.0,CMP
34615,WOX014872,2,ASM,3.4,3.54,0.0,0.0,CMP
34616,WOX014872,3,PACK,1.8,1.87,0.0,0.0,CMP
34617,WOX014873,1,SMT,2.6,2.65,0.0,0.0,CMP
34618,WOX014873,2,ASM,3.4,3.47,0.0,0.0,CMP
34619,WOX014873,3,PACK,1.8,1.84,0.0,0.0,CMP
34620,WOX014874,1,SMT,2.6,2.7,0.0,0.0,CMP
34621,WOX014874,2,ASM,3.4,3.54,0.0,0.0,CMP
34622,WOX014874,3,PACK,1.8,1.87,0.0,0.0,CMP
34623,WOX014875,1,SMT,2.6,2.5,0.0,0.0,CMP
34624,WOX014875,2,ASM,3.4,3.26,0.0,0.0,CMP
34625,WOX014875,3,PACK,1.8,1.73,0.0,0.0,CMP
34626,WOX014876,1,SMT,2.6,2.7,0.0,0.0,CMP
34627,WOX014876,2,ASM,3.4,3.54,0.0,0.0,CMP
34628,WOX014876,3,PACK,1.8,1.87,0.0,0.0,CMP
34629,WOX014877,1,SMT,2.6,2.5,0.0,0.0,CMP
34630,WOX014877,2,ASM,3.4,3.26,0.0,0.0,CMP
34631,WOX014877,3,PACK,1.8,1.73,0.0,0.0,CMP
34632,WOX014878,1,SMT,2.6,2.55,0.0,0.0,CMP
34633,WOX014878,2,ASM,3.4,3.33,0.0,0.0,CMP
34634,WOX014878,3,PACK,1.8,1.76,0.0,0.0,CMP
34635,WOX014879,1,SMT,2.6,2.5,0.0,0.0,CMP
34636,WOX014879,2,ASM,3.4,3.26,0.0,0.0,CMP
34637,WOX014879,3,PACK,1.8,1.73,0.0,0.0,CMP
34638,WOX014880,1,SMT,2.6,2.55,0.0,0.0,CMP
34639,WOX014880,2,ASM,3.4,3.33,0.0,0.0,CMP
34640,WOX014880,3,PACK,1.8,1.76,0.0,0.0,CMP
34641,WOX014881,1,SMT,2.6,2.6,0.0,0.0,CMP
34642,WOX014881,2,ASM,3.4,3.4,0.0,0.0,CMP
34643,WOX014881,3,PACK,1.8,1.8,0.0,0.0,CMP
34644,WOX014882,1,SMT,2.6,2.55,0.0,0.0,CMP
34645,WOX014882,2,ASM,3.4,3.33,0.0,0.0,CMP
34646,WOX014882,3,PACK,1.8,1.76,0.0,0.0,CMP
34647,WOX014883,1,SMT,2.6,2.6,0.0,0.0,CMP
34648,WOX014883,2,ASM,3.4,3.4,0.0,0.0,CMP
34649,WOX014883,3,PACK,1.8,1.8,0.0,0.0,CMP
34650,WOX014884,1,SMT,2.6,2.65,0.0,0.0,CMP
34651,WOX014884,2,ASM,3.4,3.47,0.0,0.0,CMP
34652,WOX014884,3,PACK,1.8,1.84,0.0,0.0,CMP
34653,WOX014885,1,SMT,2.6,2.6,0.0,0.0,CMP
34654,WOX014885,2,ASM,3.4,3.4,0.0,0.0,CMP
34655,WOX014885,3,PACK,1.8,1.8,0.0,0.0,CMP
34656,WOX014886,1,SMT,2.6,2.65,0.0,0.0,CMP
34657,WOX014886,2,ASM,3.4,3.47,0.0,0.0,CMP
34658,WOX014886,3,PACK,1.8,1.84,0.0,0.0,CMP
34659,WOX014887,1,SMT,2.6,2.7,0.0,0.0,CMP
34660,WOX014887,2,ASM,3.4,3.54,0.0,0.0,CMP
34661,WOX014887,3,PACK,1.8,1.87,0.0,0.0,CMP
34662,WOX014888,1,SMT,2.6,2.65,0.0,0.0,CMP
34663,WOX014888,2,ASM,3.4,3.47,0.0,0.0,CMP
34664,WOX014888,3,PACK,1.8,1.84,0.0,0.0,CMP
34665,WOX014889,1,SMT,2.6,2.7,0.0,0.0,CMP
34666,WOX014889,2,ASM,3.4,3.54,0.0,0.0,CMP
34667,WOX014889,3,PACK,1.8,1.87,0.0,0.0,CMP
34668,WOX014890,1,SMT,2.6,2.5,0.0,0.0,CMP
34669,WOX014890,2,ASM,3.4,3.26,0.0,0.0,CMP
34670,WOX014890,3,PACK,1.8,1.73,0.0,0.0,CMP
34671,WOX014891,1,SMT,2.6,2.7,0.0,0.0,CMP
34672,WOX014891,2,ASM,3.4,3.54,0.0,0.0,CMP
34673,WOX014891,3,PACK,1.8,1.87,0.0,0.0,CMP
34674,WOX014892,1,SMT,2.6,2.5,0.0,0.0,CMP
34675,WOX014892,2,ASM,3.4,3.26,0.0,0.0,CMP
34676,WOX014892,3,PACK,1.8,1.73,0.0,0.0,CMP
34677,WOX014893,1,SMT,2.6,2.55,0.0,0.0,CMP
34678,WOX014893,2,ASM,3.4,3.33,0.0,0.0,CMP
34679,WOX014893,3,PACK,1.8,1.76,0.0,0.0,CMP
34680,WOX014894,1,SMT,2.6,2.5,0.0,0.0,CMP
34681,WOX014894,2,ASM,3.4,3.26,0.0,0.0,CMP
34682,WOX014894,3,PACK,1.8,1.73,0.0,0.0,CMP
34683,WOX014895,1,SMT,2.6,2.55,0.0,0.0,CMP
34684,WOX014895,2,ASM,3.4,3.33,0.0,0.0,CMP
34685,WOX014895,3,PACK,1.8,1.76,0.0,0.0,CMP
34686,WOX014896,1,SMT,2.6,2.6,0.0,0.0,CMP
34687,WOX014896,2,ASM,3.4,3.4,0.0,0.0,CMP
34688,WOX014896,3,PACK,1.8,1.8,0.0,0.0,CMP
34689,WOX014897,1,SMT,2.6,2.55,0.0,0.0,CMP
34690,WOX014897,2,ASM,3.4,3.33,0.0,0.0,CMP
34691,WOX014897,3,PACK,1.8,1.76,0.0,0.0,CMP
34692,WOX014898,1,SMT,2.6,2.6,0.0,0.0,CMP
34693,WOX014898,2,ASM,3.4,3.4,0.0,0.0,CMP
34694,WOX014898,3,PACK,1.8,1.8,0.0,0.0,CMP
34695,WOX014899,1,SMT,2.6,2.65,0.0,0.0,CMP
34696,WOX014899,2,ASM,3.4,3.47,0.0,0.0,CMP
34697,WOX014899,3,PACK,1.8,1.84,0.0,0.0,CMP
34698,WOX014900,1,SMT,2.6,2.6,0.0,0.0,CMP
34699,WOX014900,2,ASM,3.4,3.4,0.0,0.0,CMP
34700,WOX014900,3,PACK,1.8,1.8,0.0,0.0,CMP
34701,WOX014901,1,SMT,2.6,2.65,0.0,0.0,CMP
34702,WOX014901,2,ASM,3.4,3.47,0.0,0.0,CMP
34703,WOX014901,3,PACK,1.8,1.84,0.0,0.0,CMP
34704,WOX014902,1,SMT,2.6,2.7,0.0,0.0,CMP
34705,WOX014902,2,ASM,3.4,3.54,0.0,0.0,CMP
34706,WOX014902,3,PACK,1.8,1.87,0.0,0.0,CMP
34707,WOX014903,1,SMT,2.6,2.65,0.0,0.0,CMP
34708,WOX014903,2,ASM,3.4,3.47,0.0,0.0,CMP
34709,WOX014903,3,PACK,1.8,1.84,0.0,0.0,CMP
34710,WOX014904,1,SMT,2.6,2.7,0.0,0.0,CMP
34711,WOX014904,2,ASM,3.4,3.54,0.0,0.0,CMP
34712,WOX014904,3,PACK,1.8,1.87,0.0,0.0,CMP
34713,WOX014905,1,SMT,2.6,2.5,0.0,0.0,CMP
34714,WOX014905,2,ASM,3.4,3.26,0.0,0.0,CMP
34715,WOX014905,3,PACK,1.8,1.73,0.0,0.0,CMP
34716,WOX014906,1,SMT,2.6,2.7,0.0,0.0,CMP
34717,WOX014906,2,ASM,3.4,3.54,0.0,0.0,CMP
34718,WOX014906,3,PACK,1.8,1.87,0.0,0.0,CMP
34719,WOX014907,1,SMT,2.6,2.5,0.0,0.0,CMP
34720,WOX014907,2,ASM,3.4,3.26,0.0,0.0,CMP
34721,WOX014907,3,PACK,1.8,1.73,0.0,0.0,CMP
34722,WOX014908,1,SMT,2.6,2.55,0.0,0.0,CMP
34723,WOX014908,2,ASM,3.4,3.33,0.0,0.0,CMP
34724,WOX014908,3,PACK,1.8,1.76,0.0,0.0,CMP
34725,WOX014909,1,SMT,2.6,2.5,0.0,0.0,CMP
34726,WOX014909,2,ASM,3.4,3.26,0.0,0.0,CMP
34727,WOX014909,3,PACK,1.8,1.73,0.0,0.0,CMP
34728,WOX014910,1,SMT,2.6,2.55,0.0,0.0,CMP
34729,WOX014910,2,ASM,3.4,3.33,0.0,0.0,CMP
34730,WOX014910,3,PACK,1.8,1.76,0.0,0.0,CMP
34731,WOX014911,1,SMT,2.6,2.6,0.0,0.0,CMP
34732,WOX014911,2,ASM,3.4,3.4,0.0,0.0,CMP
34733,WOX014911,3,PACK,1.8,1.8,0.0,0.0,CMP
34734,WOX014912,1,SMT,2.6,2.55,0.0,0.0,CMP
34735,WOX014912,2,ASM,3.4,3.33,0.0,0.0,CMP
34736,WOX014912,3,PACK,1.8,1.76,0.0,0.0,CMP
34737,WOX014913,1,SMT,2.6,2.6,0.0,0.0,CMP
34738,WOX014913,2,ASM,3.4,3.4,0.0,0.0,CMP
34739,WOX014913,3,PACK,1.8,1.8,0.0,0.0,CMP
34740,WOX014914,1,SMT,2.6,2.65,0.0,0.0,CMP
34741,WOX014914,2,ASM,3.4,3.47,0.0,0.0,CMP
34742,WOX014914,3,PACK,1.8,1.84,0.0,0.0,CMP
34743,WOX014915,1,SMT,2.6,2.6,0.0,0.0,CMP
34744,WOX014915,2,ASM,3.4,3.4,0.0,0.0,CMP
34745,WOX014915,3,PACK,1.8,1.8,0.0,0.0,CMP
34746,WOX014916,1,SMT,2.6,2.65,0.0,0.0,CMP
34747,WOX014916,2,ASM,3.4,3.47,0.0,0.0,CMP
34748,WOX014916,3,PACK,1.8,1.84,0.0,0.0,CMP
34749,WOX014917,1,SMT,2.6,2.7,0.0,0.0,CMP
34750,WOX014917,2,ASM,3.4,3.54,0.0,0.0,CMP
34751,WOX014917,3,PACK,1.8,1.87,0.0,0.0,CMP
34752,WOX014918,1,SMT,2.6,2.65,0.0,0.0,CMP
34753,WOX014918,2,ASM,3.4,3.47,0.0,0.0,CMP
34754,WOX014918,3,PACK,1.8,1.84,0.0,0.0,CMP
34755,WOX014919,1,SMT,2.6,2.7,0.0,0.0,CMP
