inspection_id,work_order_id,supplier_id,material_id,inspection_dt_key,inspected_qty,reject_qty,inspector_nm,inspection_type_cd,lot_no,sample_size_qty
INSPX094751,,SUP_006,MAT_FG_1005,20240712,105,7,QA_TEAM,IQC,LOT,0
INSPX094752,,SUP_001,MAT_FG_1005,20240712,110,2,QA_TEAM,IQC,LOT,0
INSPX094753,,SUP_005,MAT_FG_1005,20240713,100,7,QA_TEAM,IQC,LOT,0
INSPX094754,,SUP_006,MAT_FG_1005,20240713,105,2,QA_TEAM,IQC,LOT,0
INSPX094755,,SUP_001,MAT_FG_1005,20240713,110,3,QA_TEAM,IQC,LOT,0
INSPX094756,,SUP_005,MAT_FG_1005,20240714,100,2,QA_TEAM,IQC,LOT,0
INSPX094757,,SUP_006,MAT_FG_1005,20240714,105,3,QA_TEAM,IQC,LOT,0
INSPX094758,,SUP_001,MAT_FG_1005,20240714,110,4,QA_TEAM,IQC,LOT,0
INSPX094759,,SUP_005,MAT_FG_1005,20240715,100,3,QA_TEAM,IQC,LOT,0
INSPX094760,,SUP_006,MAT_FG_1005,20240715,105,4,QA_TEAM,IQC,LOT,0
INSPX094761,,SUP_001,MAT_FG_1005,20240715,110,5,QA_TEAM,IQC,LOT,0
INSPX094762,,SUP_005,MAT_FG_1005,20240716,100,4,QA_TEAM,IQC,LOT,0
INSPX094763,,SUP_006,MAT_FG_1005,20240716,105,5,QA_TEAM,IQC,LOT,0
INSPX094764,,SUP_001,MAT_FG_1005,20240716,110,6,QA_TEAM,IQC,LOT,0
INSPX094765,,SUP_005,MAT_FG_1005,20240717,100,5,QA_TEAM,IQC,LOT,0
INSPX094766,,SUP_006,MAT_FG_1005,20240717,105,6,QA_TEAM,IQC,LOT,0
INSPX094767,,SUP_001,MAT_FG_1005,20240717,110,7,QA_TEAM,IQC,LOT,0
INSPX094768,,SUP_005,MAT_FG_1005,20240718,100,6,QA_TEAM,IQC,LOT,0
INSPX094769,,SUP_006,MAT_FG_1005,20240718,105,7,QA_TEAM,IQC,LOT,0
INSPX094770,,SUP_001,MAT_FG_1005,20240718,110,2,QA_TEAM,IQC,LOT,0
INSPX094771,,SUP_005,MAT_FG_1005,20240719,100,7,QA_TEAM,IQC,LOT,0
INSPX094772,,SUP_006,MAT_FG_1005,20240719,105,2,QA_TEAM,IQC,LOT,0
INSPX094773,,SUP_001,MAT_FG_1005,20240719,110,3,QA_TEAM,IQC,LOT,0
INSPX094774,,SUP_005,MAT_FG_1005,20240720,100,2,QA_TEAM,IQC,LOT,0
INSPX094775,,SUP_006,MAT_FG_1005,20240720,105,3,QA_TEAM,IQC,LOT,0
INSPX094776,,SUP_001,MAT_FG_1005,20240720,110,4,QA_TEAM,IQC,LOT,0
INSPX094777,,SUP_005,MAT_FG_1005,20240721,100,3,QA_TEAM,IQC,LOT,0
INSPX094778,,SUP_006,MAT_FG_1005,20240721,105,4,QA_TEAM,IQC,LOT,0
INSPX094779,,SUP_001,MAT_FG_1005,20240721,110,5,QA_TEAM,IQC,LOT,0
INSPX094780,,SUP_005,MAT_FG_1005,20240722,100,4,QA_TEAM,IQC,LOT,0
INSPX094781,,SUP_006,MAT_FG_1005,20240722,105,5,QA_TEAM,IQC,LOT,0
INSPX094782,,SUP_001,MAT_FG_1005,20240722,110,6,QA_TEAM,IQC,LOT,0
INSPX094783,,SUP_005,MAT_FG_1005,20240723,100,5,QA_TEAM,IQC,LOT,0
INSPX094784,,SUP_006,MAT_FG_1005,20240723,105,6,QA_TEAM,IQC,LOT,0
INSPX094785,,SUP_001,MAT_FG_1005,20240723,110,7,QA_TEAM,IQC,LOT,0
INSPX094786,,SUP_005,MAT_FG_1005,20240724,100,6,QA_TEAM,IQC,LOT,0
INSPX094787,,SUP_006,MAT_FG_1005,20240724,105,7,QA_TEAM,IQC,LOT,0
INSPX094788,,SUP_001,MAT_FG_1005,20240724,110,2,QA_TEAM,IQC,LOT,0
INSPX094789,,SUP_005,MAT_FG_1005,20240725,100,7,QA_TEAM,IQC,LOT,0
INSPX094790,,SUP_006,MAT_FG_1005,20240725,105,2,QA_TEAM,IQC,LOT,0
INSPX094791,,SUP_001,MAT_FG_1005,20240725,110,3,QA_TEAM,IQC,LOT,0
INSPX094792,,SUP_005,MAT_FG_1005,20240726,100,2,QA_TEAM,IQC,LOT,0
INSPX094793,,SUP_006,MAT_FG_1005,20240726,105,3,QA_TEAM,IQC,LOT,0
INSPX094794,,SUP_001,MAT_FG_1005,20240726,110,4,QA_TEAM,IQC,LOT,0
INSPX094795,,SUP_005,MAT_FG_1005,20240727,100,3,QA_TEAM,IQC,LOT,0
INSPX094796,,SUP_006,MAT_FG_1005,20240727,105,4,QA_TEAM,IQC,LOT,0
INSPX094797,,SUP_001,MAT_FG_1005,20240727,110,5,QA_TEAM,IQC,LOT,0
INSPX094798,,SUP_005,MAT_FG_1005,20240728,100,4,QA_TEAM,IQC,LOT,0
INSPX094799,,SUP_006,MAT_FG_1005,20240728,105,5,QA_TEAM,IQC,LOT,0
INSPX094800,,SUP_001,MAT_FG_1005,20240728,110,6,QA_TEAM,IQC,LOT,0
INSPX094801,,SUP_005,MAT_FG_1005,20240729,100,5,QA_TEAM,IQC,LOT,0
INSPX094802,,SUP_006,MAT_FG_1005,20240729,105,6,QA_TEAM,IQC,LOT,0
INSPX094803,,SUP_001,MAT_FG_1005,20240729,110,7,QA_TEAM,IQC,LOT,0
INSPX094804,,SUP_005,MAT_FG_1005,20240730,100,6,QA_TEAM,IQC,LOT,0
INSPX094805,,SUP_006,MAT_FG_1005,20240730,105,7,QA_TEAM,IQC,LOT,0
INSPX094806,,SUP_001,MAT_FG_1005,20240730,110,2,QA_TEAM,IQC,LOT,0
INSPX094807,,SUP_005,MAT_FG_1005,20240731,100,7,QA_TEAM,IQC,LOT,0
INSPX094808,,SUP_006,MAT_FG_1005,20240731,105,2,QA_TEAM,IQC,LOT,0
INSPX094809,,SUP_001,MAT_FG_1005,20240731,110,3,QA_TEAM,IQC,LOT,0
INSPX094810,,SUP_006,MAT_FG_1006,20240701,120,2,QA_TEAM,IQC,LOT,0
INSPX094811,,SUP_001,MAT_FG_1006,20240701,125,3,QA_TEAM,IQC,LOT,0
INSPX094812,,SUP_002,MAT_FG_1006,20240701,130,4,QA_TEAM,IQC,LOT,0
INSPX094813,,SUP_006,MAT_FG_1006,20240702,120,3,QA_TEAM,IQC,LOT,0
INSPX094814,,SUP_001,MAT_FG_1006,20240702,125,4,QA_TEAM,IQC,LOT,0
INSPX094815,,SUP_002,MAT_FG_1006,20240702,130,5,QA_TEAM,IQC,LOT,0
INSPX094816,,SUP_006,MAT_FG_1006,20240703,120,4,QA_TEAM,IQC,LOT,0
INSPX094817,,SUP_001,MAT_FG_1006,20240703,125,5,QA_TEAM,IQC,LOT,0
INSPX094818,,SUP_002,MAT_FG_1006,20240703,130,6,QA_TEAM,IQC,LOT,0
INSPX094819,,SUP_006,MAT_FG_1006,20240704,120,5,QA_TEAM,IQC,LOT,0
INSPX094820,,SUP_001,MAT_FG_1006,20240704,125,6,QA_TEAM,IQC,LOT,0
INSPX094821,,SUP_002,MAT_FG_1006,20240704,130,7,QA_TEAM,IQC,LOT,0
INSPX094822,,SUP_006,MAT_FG_1006,20240705,120,6,QA_TEAM,IQC,LOT,0
INSPX094823,,SUP_001,MAT_FG_1006,20240705,125,7,QA_TEAM,IQC,LOT,0
INSPX094824,,SUP_002,MAT_FG_1006,20240705,130,2,QA_TEAM,IQC,LOT,0
INSPX094825,,SUP_006,MAT_FG_1006,20240706,120,7,QA_TEAM,IQC,LOT,0
INSPX094826,,SUP_001,MAT_FG_1006,20240706,125,2,QA_TEAM,IQC,LOT,0
INSPX094827,,SUP_002,MAT_FG_1006,20240706,130,3,QA_TEAM,IQC,LOT,0
INSPX094828,,SUP_006,MAT_FG_1006,20240707,120,2,QA_TEAM,IQC,LOT,0
INSPX094829,,SUP_001,MAT_FG_1006,20240707,125,3,QA_TEAM,IQC,LOT,0
INSPX094830,,SUP_002,MAT_FG_1006,20240707,130,4,QA_TEAM,IQC,LOT,0
INSPX094831,,SUP_006,MAT_FG_1006,20240708,120,3,QA_TEAM,IQC,LOT,0
INSPX094832,,SUP_001,MAT_FG_1006,20240708,125,4,QA_TEAM,IQC,LOT,0
INSPX094833,,SUP_002,MAT_FG_1006,20240708,130,5,QA_TEAM,IQC,LOT,0
INSPX094834,,SUP_006,MAT_FG_1006,20240709,120,4,QA_TEAM,IQC,LOT,0
INSPX094835,,SUP_001,MAT_FG_1006,20240709,125,5,QA_TEAM,IQC,LOT,0
INSPX094836,,SUP_002,MAT_FG_1006,20240709,130,6,QA_TEAM,IQC,LOT,0
INSPX094837,,SUP_006,MAT_FG_1006,20240710,120,5,QA_TEAM,IQC,LOT,0
INSPX094838,,SUP_001,MAT_FG_1006,20240710,125,6,QA_TEAM,IQC,LOT,0
INSPX094839,,SUP_002,MAT_FG_1006,20240710,130,7,QA_TEAM,IQC,LOT,0
INSPX094840,,SUP_006,MAT_FG_1006,20240711,120,6,QA_TEAM,IQC,LOT,0
INSPX094841,,SUP_001,MAT_FG_1006,20240711,125,7,QA_TEAM,IQC,LOT,0
INSPX094842,,SUP_002,MAT_FG_1006,20240711,130,2,QA_TEAM,IQC,LOT,0
INSPX094843,,SUP_006,MAT_FG_1006,20240712,120,7,QA_TEAM,IQC,LOT,0
INSPX094844,,SUP_001,MAT_FG_1006,20240712,125,2,QA_TEAM,IQC,LOT,0
INSPX094845,,SUP_002,MAT_FG_1006,20240712,130,3,QA_TEAM,IQC,LOT,0
INSPX094846,,SUP_006,MAT_FG_1006,20240713,120,2,QA_TEAM,IQC,LOT,0
INSPX094847,,SUP_001,MAT_FG_1006,20240713,125,3,QA_TEAM,IQC,LOT,0
INSPX094848,,SUP_002,MAT_FG_1006,20240713,130,4,QA_TEAM,IQC,LOT,0
INSPX094849,,SUP_006,MAT_FG_1006,20240714,120,3,QA_TEAM,IQC,LOT,0
INSPX094850,,SUP_001,MAT_FG_1006,20240714,125,4,QA_TEAM,IQC,LOT,0
INSPX094851,,SUP_002,MAT_FG_1006,20240714,130,5,QA_TEAM,IQC,LOT,0
INSPX094852,,SUP_006,MAT_FG_1006,20240715,120,4,QA_TEAM,IQC,LOT,0
INSPX094853,,SUP_001,MAT_FG_1006,20240715,125,5,QA_TEAM,IQC,LOT,0
INSPX094854,,SUP_002,MAT_FG_1006,20240715,130,6,QA_TEAM,IQC,LOT,0
INSPX094855,,SUP_006,MAT_FG_1006,20240716,120,5,QA_TEAM,IQC,LOT,0
INSPX094856,,SUP_001,MAT_FG_1006,20240716,125,6,QA_TEAM,IQC,LOT,0
INSPX094857,,SUP_002,MAT_FG_1006,20240716,130,7,QA_TEAM,IQC,LOT,0
INSPX094858,,SUP_006,MAT_FG_1006,20240717,120,6,QA_TEAM,IQC,LOT,0
INSPX094859,,SUP_001,MAT_FG_1006,20240717,125,7,QA_TEAM,IQC,LOT,0
INSPX094860,,SUP_002,MAT_FG_1006,20240717,130,2,QA_TEAM,IQC,LOT,0
INSPX094861,,SUP_006,MAT_FG_1006,20240718,120,7,QA_TEAM,IQC,LOT,0
INSPX094862,,SUP_001,MAT_FG_1006,20240718,125,2,QA_TEAM,IQC,LOT,0
INSPX094863,,SUP_002,MAT_FG_1006,20240718,130,3,QA_TEAM,IQC,LOT,0
INSPX094864,,SUP_006,MAT_FG_1006,20240719,120,2,QA_TEAM,IQC,LOT,0
INSPX094865,,SUP_001,MAT_FG_1006,20240719,125,3,QA_TEAM,IQC,LOT,0
INSPX094866,,SUP_002,MAT_FG_1006,20240719,130,4,QA_TEAM,IQC,LOT,0
INSPX094867,,SUP_006,MAT_FG_1006,20240720,120,3,QA_TEAM,IQC,LOT,0
INSPX094868,,SUP_001,MAT_FG_1006,20240720,125,4,QA_TEAM,IQC,LOT,0
INSPX094869,,SUP_002,MAT_FG_1006,20240720,130,5,QA_TEAM,IQC,LOT,0
INSPX094870,,SUP_006,MAT_FG_1006,20240721,120,4,QA_TEAM,IQC,LOT,0
INSPX094871,,SUP_001,MAT_FG_1006,20240721,125,5,QA_TEAM,IQC,LOT,0
INSPX094872,,SUP_002,MAT_FG_1006,20240721,130,6,QA_TEAM,IQC,LOT,0
INSPX094873,,SUP_006,MAT_FG_1006,20240722,120,5,QA_TEAM,IQC,LOT,0
INSPX094874,,SUP_001,MAT_FG_1006,20240722,125,6,QA_TEAM,IQC,LOT,0
INSPX094875,,SUP_002,MAT_FG_1006,20240722,130,7,QA_TEAM,IQC,LOT,0
INSPX094876,,SUP_006,MAT_FG_1006,20240723,120,6,QA_TEAM,IQC,LOT,0
INSPX094877,,SUP_001,MAT_FG_1006,20240723,125,7,QA_TEAM,IQC,LOT,0
INSPX094878,,SUP_002,MAT_FG_1006,20240723,130,2,QA_TEAM,IQC,LOT,0
INSPX094879,,SUP_006,MAT_FG_1006,20240724,120,7,QA_TEAM,IQC,LOT,0
INSPX094880,,SUP_001,MAT_FG_1006,20240724,125,2,QA_TEAM,IQC,LOT,0
INSPX094881,,SUP_002,MAT_FG_1006,20240724,130,3,QA_TEAM,IQC,LOT,0
INSPX094882,,SUP_006,MAT_FG_1006,20240725,120,2,QA_TEAM,IQC,LOT,0
INSPX094883,,SUP_001,MAT_FG_1006,20240725,125,3,QA_TEAM,IQC,LOT,0
INSPX094884,,SUP_002,MAT_FG_1006,20240725,130,4,QA_TEAM,IQC,LOT,0
INSPX094885,,SUP_006,MAT_FG_1006,20240726,120,3,QA_TEAM,IQC,LOT,0
INSPX094886,,SUP_001,MAT_FG_1006,20240726,125,4,QA_TEAM,IQC,LOT,0
INSPX094887,,SUP_002,MAT_FG_1006,20240726,130,5,QA_TEAM,IQC,LOT,0
INSPX094888,,SUP_006,MAT_FG_1006,20240727,120,4,QA_TEAM,IQC,LOT,0
INSPX094889,,SUP_001,MAT_FG_1006,20240727,125,5,QA_TEAM,IQC,LOT,0
INSPX094890,,SUP_002,MAT_FG_1006,20240727,130,6,QA_TEAM,IQC,LOT,0
INSPX094891,,SUP_006,MAT_FG_1006,20240728,120,5,QA_TEAM,IQC,LOT,0
INSPX094892,,SUP_001,MAT_FG_1006,20240728,125,6,QA_TEAM,IQC,LOT,0
INSPX094893,,SUP_002,MAT_FG_1006,20240728,130,7,QA_TEAM,IQC,LOT,0
INSPX094894,,SUP_006,MAT_FG_1006,20240729,120,6,QA_TEAM,IQC,LOT,0
INSPX094895,,SUP_001,MAT_FG_1006,20240729,125,7,QA_TEAM,IQC,LOT,0
INSPX094896,,SUP_002,MAT_FG_1006,20240729,130,2,QA_TEAM,IQC,LOT,0
INSPX094897,,SUP_006,MAT_FG_1006,20240730,120,7,QA_TEAM,IQC,LOT,0
INSPX094898,,SUP_001,MAT_FG_1006,20240730,125,2,QA_TEAM,IQC,LOT,0
INSPX094899,,SUP_002,MAT_FG_1006,20240730,130,3,QA_TEAM,IQC,LOT,0
INSPX094900,,SUP_006,MAT_FG_1006,20240731,120,2,QA_TEAM,IQC,LOT,0
INSPX094901,,SUP_001,MAT_FG_1006,20240731,125,3,QA_TEAM,IQC,LOT,0
INSPX094902,,SUP_002,MAT_FG_1006,20240731,130,4,QA_TEAM,IQC,LOT,0
INSPX094903,,SUP_001,MAT_FG_1001,20240701,140,3,QA_TEAM,IQC,LOT,0
INSPX094904,,SUP_002,MAT_FG_1001,20240701,145,4,QA_TEAM,IQC,LOT,0
INSPX094905,,SUP_003,MAT_FG_1001,20240701,150,5,QA_TEAM,IQC,LOT,0
INSPX094906,,SUP_001,MAT_FG_1001,20240702,140,4,QA_TEAM,IQC,LOT,0
INSPX094907,,SUP_002,MAT_FG_1001,20240702,145,5,QA_TEAM,IQC,LOT,0
INSPX094908,,SUP_003,MAT_FG_1001,20240702,150,6,QA_TEAM,IQC,LOT,0
INSPX094909,,SUP_001,MAT_FG_1001,20240703,140,5,QA_TEAM,IQC,LOT,0
INSPX094910,,SUP_002,MAT_FG_1001,20240703,145,6,QA_TEAM,IQC,LOT,0
INSPX094911,,SUP_003,MAT_FG_1001,20240703,150,7,QA_TEAM,IQC,LOT,0
INSPX094912,,SUP_001,MAT_FG_1001,20240704,140,6,QA_TEAM,IQC,LOT,0
INSPX094913,,SUP_002,MAT_FG_1001,20240704,145,7,QA_TEAM,IQC,LOT,0
INSPX094914,,SUP_003,MAT_FG_1001,20240704,150,2,QA_TEAM,IQC,LOT,0
INSPX094915,,SUP_001,MAT_FG_1001,20240705,140,7,QA_TEAM,IQC,LOT,0
INSPX094916,,SUP_002,MAT_FG_1001,20240705,145,2,QA_TEAM,IQC,LOT,0
INSPX094917,,SUP_003,MAT_FG_1001,20240705,150,3,QA_TEAM,IQC,LOT,0
INSPX094918,,SUP_001,MAT_FG_1001,20240706,140,2,QA_TEAM,IQC,LOT,0
INSPX094919,,SUP_002,MAT_FG_1001,20240706,145,3,QA_TEAM,IQC,LOT,0
INSPX094920,,SUP_003,MAT_FG_1001,20240706,150,4,QA_TEAM,IQC,LOT,0
INSPX094921,,SUP_001,MAT_FG_1001,20240707,140,3,QA_TEAM,IQC,LOT,0
INSPX094922,,SUP_002,MAT_FG_1001,20240707,145,4,QA_TEAM,IQC,LOT,0
INSPX094923,,SUP_003,MAT_FG_1001,20240707,150,5,QA_TEAM,IQC,LOT,0
INSPX094924,,SUP_001,MAT_FG_1001,20240708,140,4,QA_TEAM,IQC,LOT,0
INSPX094925,,SUP_002,MAT_FG_1001,20240708,145,5,QA_TEAM,IQC,LOT,0
INSPX094926,,SUP_003,MAT_FG_1001,20240708,150,6,QA_TEAM,IQC,LOT,0
INSPX094927,,SUP_001,MAT_FG_1001,20240709,140,5,QA_TEAM,IQC,LOT,0
INSPX094928,,SUP_002,MAT_FG_1001,20240709,145,6,QA_TEAM,IQC,LOT,0
INSPX094929,,SUP_003,MAT_FG_1001,20240709,150,7,QA_TEAM,IQC,LOT,0
INSPX094930,,SUP_001,MAT_FG_1001,20240710,140,6,QA_TEAM,IQC,LOT,0
INSPX094931,,SUP_002,MAT_FG_1001,20240710,145,7,QA_TEAM,IQC,LOT,0
INSPX094932,,SUP_003,MAT_FG_1001,20240710,150,2,QA_TEAM,IQC,LOT,0
INSPX094933,,SUP_001,MAT_FG_1001,20240711,140,7,QA_TEAM,IQC,LOT,0
INSPX094934,,SUP_002,MAT_FG_1001,20240711,145,2,QA_TEAM,IQC,LOT,0
INSPX094935,,SUP_003,MAT_FG_1001,20240711,150,3,QA_TEAM,IQC,LOT,0
INSPX094936,,SUP_001,MAT_FG_1001,20240712,140,2,QA_TEAM,IQC,LOT,0
INSPX094937,,SUP_002,MAT_FG_1001,20240712,145,3,QA_TEAM,IQC,LOT,0
INSPX094938,,SUP_003,MAT_FG_1001,20240712,150,4,QA_TEAM,IQC,LOT,0
INSPX094939,,SUP_001,MAT_FG_1001,20240713,140,3,QA_TEAM,IQC,LOT,0
INSPX094940,,SUP_002,MAT_FG_1001,20240713,145,4,QA_TEAM,IQC,LOT,0
INSPX094941,,SUP_003,MAT_FG_1001,20240713,150,5,QA_TEAM,IQC,LOT,0
INSPX094942,,SUP_001,MAT_FG_1001,20240714,140,4,QA_TEAM,IQC,LOT,0
INSPX094943,,SUP_002,MAT_FG_1001,20240714,145,5,QA_TEAM,IQC,LOT,0
INSPX094944,,SUP_003,MAT_FG_1001,20240714,150,6,QA_TEAM,IQC,LOT,0
INSPX094945,,SUP_001,MAT_FG_1001,20240715,140,5,QA_TEAM,IQC,LOT,0
INSPX094946,,SUP_002,MAT_FG_1001,20240715,145,6,QA_TEAM,IQC,LOT,0
INSPX094947,,SUP_003,MAT_FG_1001,20240715,150,7,QA_TEAM,IQC,LOT,0
INSPX094948,,SUP_001,MAT_FG_1001,20240716,140,6,QA_TEAM,IQC,LOT,0
INSPX094949,,SUP_002,MAT_FG_1001,20240716,145,7,QA_TEAM,IQC,LOT,0
INSPX094950,,SUP_003,MAT_FG_1001,20240716,150,2,QA_TEAM,IQC,LOT,0
INSPX094951,,SUP_001,MAT_FG_1001,20240717,140,7,QA_TEAM,IQC,LOT,0
INSPX094952,,SUP_002,MAT_FG_1001,20240717,145,2,QA_TEAM,IQC,LOT,0
INSPX094953,,SUP_003,MAT_FG_1001,20240717,150,3,QA_TEAM,IQC,LOT,0
INSPX094954,,SUP_001,MAT_FG_1001,20240718,140,2,QA_TEAM,IQC,LOT,0
INSPX094955,,SUP_002,MAT_FG_1001,20240718,145,3,QA_TEAM,IQC,LOT,0
INSPX094956,,SUP_003,MAT_FG_1001,20240718,150,4,QA_TEAM,IQC,LOT,0
INSPX094957,,SUP_001,MAT_FG_1001,20240719,140,3,QA_TEAM,IQC,LOT,0
INSPX094958,,SUP_002,MAT_FG_1001,20240719,145,4,QA_TEAM,IQC,LOT,0
INSPX094959,,SUP_003,MAT_FG_1001,20240719,150,5,QA_TEAM,IQC,LOT,0
INSPX094960,,SUP_001,MAT_FG_1001,20240720,140,4,QA_TEAM,IQC,LOT,0
INSPX094961,,SUP_002,MAT_FG_1001,20240720,145,5,QA_TEAM,IQC,LOT,0
INSPX094962,,SUP_003,MAT_FG_1001,20240720,150,6,QA_TEAM,IQC,LOT,0
INSPX094963,,SUP_001,MAT_FG_1001,20240721,140,5,QA_TEAM,IQC,LOT,0
INSPX094964,,SUP_002,MAT_FG_1001,20240721,145,6,QA_TEAM,IQC,LOT,0
INSPX094965,,SUP_003,MAT_FG_1001,20240721,150,7,QA_TEAM,IQC,LOT,0
INSPX094966,,SUP_001,MAT_FG_1001,20240722,140,6,QA_TEAM,IQC,LOT,0
INSPX094967,,SUP_002,MAT_FG_1001,20240722,145,7,QA_TEAM,IQC,LOT,0
INSPX094968,,SUP_003,MAT_FG_1001,20240722,150,2,QA_TEAM,IQC,LOT,0
INSPX094969,,SUP_001,MAT_FG_1001,20240723,140,7,QA_TEAM,IQC,LOT,0
INSPX094970,,SUP_002,MAT_FG_1001,20240723,145,2,QA_TEAM,IQC,LOT,0
INSPX094971,,SUP_003,MAT_FG_1001,20240723,150,3,QA_TEAM,IQC,LOT,0
INSPX094972,,SUP_001,MAT_FG_1001,20240724,140,2,QA_TEAM,IQC,LOT,0
INSPX094973,,SUP_002,MAT_FG_1001,20240724,145,3,QA_TEAM,IQC,LOT,0
INSPX094974,,SUP_003,MAT_FG_1001,20240724,150,4,QA_TEAM,IQC,LOT,0
INSPX094975,,SUP_001,MAT_FG_1001,20240725,140,3,QA_TEAM,IQC,LOT,0
INSPX094976,,SUP_002,MAT_FG_1001,20240725,145,4,QA_TEAM,IQC,LOT,0
INSPX094977,,SUP_003,MAT_FG_1001,20240725,150,5,QA_TEAM,IQC,LOT,0
INSPX094978,,SUP_001,MAT_FG_1001,20240726,140,4,QA_TEAM,IQC,LOT,0
INSPX094979,,SUP_002,MAT_FG_1001,20240726,145,5,QA_TEAM,IQC,LOT,0
INSPX094980,,SUP_003,MAT_FG_1001,20240726,150,6,QA_TEAM,IQC,LOT,0
INSPX094981,,SUP_001,MAT_FG_1001,20240727,140,5,QA_TEAM,IQC,LOT,0
INSPX094982,,SUP_002,MAT_FG_1001,20240727,145,6,QA_TEAM,IQC,LOT,0
INSPX094983,,SUP_003,MAT_FG_1001,20240727,150,7,QA_TEAM,IQC,LOT,0
INSPX094984,,SUP_001,MAT_FG_1001,20240728,140,6,QA_TEAM,IQC,LOT,0
INSPX094985,,SUP_002,MAT_FG_1001,20240728,145,7,QA_TEAM,IQC,LOT,0
INSPX094986,,SUP_003,MAT_FG_1001,20240728,150,2,QA_TEAM,IQC,LOT,0
INSPX094987,,SUP_001,MAT_FG_1001,20240729,140,7,QA_TEAM,IQC,LOT,0
INSPX094988,,SUP_002,MAT_FG_1001,20240729,145,2,QA_TEAM,IQC,LOT,0
INSPX094989,,SUP_003,MAT_FG_1001,20240729,150,3,QA_TEAM,IQC,LOT,0
INSPX094990,,SUP_001,MAT_FG_1001,20240730,140,2,QA_TEAM,IQC,LOT,0
INSPX094991,,SUP_002,MAT_FG_1001,20240730,145,3,QA_TEAM,IQC,LOT,0
INSPX094992,,SUP_003,MAT_FG_1001,20240730,150,4,QA_TEAM,IQC,LOT,0
INSPX094993,,SUP_001,MAT_FG_1001,20240731,140,3,QA_TEAM,IQC,LOT,0
INSPX094994,,SUP_002,MAT_FG_1001,20240731,145,4,QA_TEAM,IQC,LOT,0
INSPX094995,,SUP_003,MAT_FG_1001,20240731,150,5,QA_TEAM,IQC,LOT,0
INSPX094996,,SUP_002,MAT_FG_1002,20240701,160,4,QA_TEAM,IQC,LOT,0
INSPX094997,,SUP_003,MAT_FG_1002,20240701,165,5,QA_TEAM,IQC,LOT,0
INSPX094998,,SUP_004,MAT_FG_1002,20240701,170,6,QA_TEAM,IQC,LOT,0
INSPX094999,,SUP_002,MAT_FG_1002,20240702,160,5,QA_TEAM,IQC,LOT,0
INSPX095000,,SUP_003,MAT_FG_1002,20240702,165,6,QA_TEAM,IQC,LOT,0
INSPX095001,,SUP_004,MAT_FG_1002,20240702,170,7,QA_TEAM,IQC,LOT,0
INSPX095002,,SUP_002,MAT_FG_1002,20240703,160,6,QA_TEAM,IQC,LOT,0
INSPX095003,,SUP_003,MAT_FG_1002,20240703,165,7,QA_TEAM,IQC,LOT,0
INSPX095004,,SUP_004,MAT_FG_1002,20240703,170,2,QA_TEAM,IQC,LOT,0
INSPX095005,,SUP_002,MAT_FG_1002,20240704,160,7,QA_TEAM,IQC,LOT,0
INSPX095006,,SUP_003,MAT_FG_1002,20240704,165,2,QA_TEAM,IQC,LOT,0
INSPX095007,,SUP_004,MAT_FG_1002,20240704,170,3,QA_TEAM,IQC,LOT,0
INSPX095008,,SUP_002,MAT_FG_1002,20240705,160,2,QA_TEAM,IQC,LOT,0
INSPX095009,,SUP_003,MAT_FG_1002,20240705,165,3,QA_TEAM,IQC,LOT,0
INSPX095010,,SUP_004,MAT_FG_1002,20240705,170,4,QA_TEAM,IQC,LOT,0
INSPX095011,,SUP_002,MAT_FG_1002,20240706,160,3,QA_TEAM,IQC,LOT,0
INSPX095012,,SUP_003,MAT_FG_1002,20240706,165,4,QA_TEAM,IQC,LOT,0
INSPX095013,,SUP_004,MAT_FG_1002,20240706,170,5,QA_TEAM,IQC,LOT,0
INSPX095014,,SUP_002,MAT_FG_1002,20240707,160,4,QA_TEAM,IQC,LOT,0
INSPX095015,,SUP_003,MAT_FG_1002,20240707,165,5,QA_TEAM,IQC,LOT,0
INSPX095016,,SUP_004,MAT_FG_1002,20240707,170,6,QA_TEAM,IQC,LOT,0
INSPX095017,,SUP_002,MAT_FG_1002,20240708,160,5,QA_TEAM,IQC,LOT,0
INSPX095018,,SUP_003,MAT_FG_1002,20240708,165,6,QA_TEAM,IQC,LOT,0
INSPX095019,,SUP_004,MAT_FG_1002,20240708,170,7,QA_TEAM,IQC,LOT,0
INSPX095020,,SUP_002,MAT_FG_1002,20240709,160,6,QA_TEAM,IQC,LOT,0
INSPX095021,,SUP_003,MAT_FG_1002,20240709,165,7,QA_TEAM,IQC,LOT,0
INSPX095022,,SUP_004,MAT_FG_1002,20240709,170,2,QA_TEAM,IQC,LOT,0
INSPX095023,,SUP_002,MAT_FG_1002,20240710,160,7,QA_TEAM,IQC,LOT,0
INSPX095024,,SUP_003,MAT_FG_1002,20240710,165,2,QA_TEAM,IQC,LOT,0
INSPX095025,,SUP_004,MAT_FG_1002,20240710,170,3,QA_TEAM,IQC,LOT,0
INSPX095026,,SUP_002,MAT_FG_1002,20240711,160,2,QA_TEAM,IQC,LOT,0
INSPX095027,,SUP_003,MAT_FG_1002,20240711,165,3,QA_TEAM,IQC,LOT,0
INSPX095028,,SUP_004,MAT_FG_1002,20240711,170,4,QA_TEAM,IQC,LOT,0
