sales_order_id,customer_id,order_type_cd,sales_order_status_cd,order_date_key,req_delv_date_key,plant_id,sales_org_cd,currency_cd,biz_unit_cd,sales_channel_cd,incoterm_cd,created_by
SOX012433,CUS_007,STD,REL,20240403,20240408,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012434,CUS_007,RPL,SHP,20240404,20240409,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012435,CUS_007,EXP,REL,20240405,20240410,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012436,CUS_007,STD,REL,20240406,20240411,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012437,CUS_007,RPL,SHP,20240407,20240412,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012438,CUS_007,EXP,REL,20240408,20240413,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012439,CUS_007,STD,CNL,20240409,20240414,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012440,CUS_007,RPL,SHP,20240410,20240415,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012441,CUS_007,EXP,REL,20240411,20240416,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012442,CUS_007,STD,REL,20240412,20240417,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012443,CUS_007,RPL,SHP,20240413,20240418,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012444,CUS_007,EXP,REL,20240414,20240419,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012445,CUS_007,STD,REL,20240415,20240420,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012446,CUS_007,RPL,SHP,20240416,20240421,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012447,CUS_007,EXP,REL,20240417,20240422,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012448,CUS_007,STD,REL,20240418,20240423,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012449,CUS_007,RPL,SHP,20240419,20240424,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012450,CUS_007,EXP,REL,20240420,20240425,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012451,CUS_007,STD,REL,20240421,20240426,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012452,CUS_007,RPL,SHP,20240422,20240427,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012453,CUS_007,EXP,REL,20240423,20240428,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012454,CUS_007,STD,REL,20240424,20240429,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012455,CUS_007,RPL,SHP,20240425,20240430,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012456,CUS_007,EXP,REL,20240426,20240430,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012457,CUS_007,STD,REL,20240427,20240430,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012458,CUS_007,RPL,CNL,20240428,20240430,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012459,CUS_007,EXP,REL,20240429,20240430,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012460,CUS_007,STD,REL,20240430,20240430,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012461,CUS_007,RPL,SHP,20240401,20240406,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012462,CUS_007,EXP,REL,20240402,20240407,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012463,CUS_007,STD,REL,20240403,20240408,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012464,CUS_007,RPL,SHP,20240404,20240409,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012465,CUS_007,EXP,REL,20240405,20240410,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012466,CUS_007,STD,REL,20240406,20240411,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012467,CUS_007,RPL,SHP,20240407,20240412,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012468,CUS_007,EXP,REL,20240408,20240413,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012469,CUS_007,STD,REL,20240409,20240414,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012470,CUS_007,RPL,SHP,20240410,20240415,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012471,CUS_007,EXP,REL,20240411,20240416,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012472,CUS_007,STD,REL,20240412,20240417,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012473,CUS_007,RPL,SHP,20240413,20240418,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012474,CUS_007,EXP,REL,20240414,20240419,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012475,CUS_007,STD,REL,20240415,20240420,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012476,CUS_007,RPL,SHP,20240416,20240421,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012477,CUS_007,EXP,CNL,20240417,20240422,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012478,CUS_007,STD,REL,20240418,20240423,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012479,CUS_007,RPL,SHP,20240419,20240424,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012480,CUS_007,EXP,REL,20240420,20240425,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012481,CUS_008,EXP,CNL,20240401,20240406,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012482,CUS_008,STD,REL,20240402,20240407,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012483,CUS_008,RPL,REL,20240403,20240408,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012484,CUS_008,EXP,SHP,20240404,20240409,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012485,CUS_008,STD,REL,20240405,20240410,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012486,CUS_008,RPL,REL,20240406,20240411,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012487,CUS_008,EXP,SHP,20240407,20240412,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012488,CUS_008,STD,REL,20240408,20240413,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012489,CUS_008,RPL,REL,20240409,20240414,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012490,CUS_008,EXP,SHP,20240410,20240415,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012491,CUS_008,STD,REL,20240411,20240416,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012492,CUS_008,RPL,REL,20240412,20240417,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012493,CUS_008,EXP,SHP,20240413,20240418,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012494,CUS_008,STD,REL,20240414,20240419,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012495,CUS_008,RPL,REL,20240415,20240420,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012496,CUS_008,EXP,SHP,20240416,20240421,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012497,CUS_008,STD,REL,20240417,20240422,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012498,CUS_008,RPL,REL,20240418,20240423,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012499,CUS_008,EXP,SHP,20240419,20240424,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012500,CUS_008,STD,CNL,20240420,20240425,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012501,CUS_008,RPL,REL,20240421,20240426,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012502,CUS_008,EXP,SHP,20240422,20240427,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012503,CUS_008,STD,REL,20240423,20240428,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012504,CUS_008,RPL,REL,20240424,20240429,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012505,CUS_008,EXP,SHP,20240425,20240430,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012506,CUS_008,STD,REL,20240426,20240430,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012507,CUS_008,RPL,REL,20240427,20240430,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012508,CUS_008,EXP,SHP,20240428,20240430,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012509,CUS_008,STD,REL,20240429,20240430,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012510,CUS_008,RPL,REL,20240430,20240430,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012511,CUS_008,EXP,SHP,20240401,20240406,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012512,CUS_008,STD,REL,20240402,20240407,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012513,CUS_008,RPL,REL,20240403,20240408,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012514,CUS_008,EXP,SHP,20240404,20240409,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012515,CUS_008,STD,REL,20240405,20240410,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012516,CUS_008,RPL,REL,20240406,20240411,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012517,CUS_008,EXP,SHP,20240407,20240412,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012518,CUS_008,STD,REL,20240408,20240413,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012519,CUS_008,RPL,CNL,20240409,20240414,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012520,CUS_008,EXP,SHP,20240410,20240415,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012521,CUS_008,STD,REL,20240411,20240416,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012522,CUS_008,RPL,REL,20240412,20240417,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012523,CUS_008,EXP,SHP,20240413,20240418,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012524,CUS_008,STD,REL,20240414,20240419,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012525,CUS_008,RPL,REL,20240415,20240420,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012526,CUS_008,EXP,SHP,20240416,20240421,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012527,CUS_008,STD,REL,20240417,20240422,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012528,CUS_008,RPL,REL,20240418,20240423,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012529,CUS_008,EXP,SHP,20240419,20240424,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012530,CUS_008,STD,REL,20240420,20240425,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012531,CUS_008,RPL,REL,20240421,20240426,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012532,CUS_008,EXP,SHP,20240422,20240427,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012533,CUS_008,STD,REL,20240423,20240428,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012534,CUS_008,RPL,REL,20240424,20240429,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012535,CUS_008,EXP,SHP,20240425,20240430,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012536,CUS_008,STD,REL,20240426,20240430,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012537,CUS_008,RPL,REL,20240427,20240430,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012538,CUS_008,EXP,CNL,20240428,20240430,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012539,CUS_008,STD,REL,20240429,20240430,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012540,CUS_008,RPL,REL,20240430,20240430,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012541,CUS_008,EXP,SHP,20240401,20240406,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012542,CUS_008,STD,REL,20240402,20240407,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012543,CUS_008,RPL,REL,20240403,20240408,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012544,CUS_008,EXP,SHP,20240404,20240409,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012545,CUS_008,STD,REL,20240405,20240410,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012546,CUS_008,RPL,REL,20240406,20240411,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012547,CUS_008,EXP,SHP,20240407,20240412,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012548,CUS_008,STD,REL,20240408,20240413,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012549,CUS_008,RPL,REL,20240409,20240414,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012550,CUS_008,EXP,SHP,20240410,20240415,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012551,CUS_008,STD,REL,20240411,20240416,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012552,CUS_008,RPL,REL,20240412,20240417,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012553,CUS_008,EXP,SHP,20240413,20240418,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012554,CUS_008,STD,REL,20240414,20240419,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012555,CUS_008,RPL,REL,20240415,20240420,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012556,CUS_008,EXP,SHP,20240416,20240421,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012557,CUS_008,STD,CNL,20240417,20240422,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012558,CUS_008,RPL,REL,20240418,20240423,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012559,CUS_008,EXP,SHP,20240419,20240424,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012560,CUS_008,STD,REL,20240420,20240425,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012561,CUS_001,RPL,CNL,20240501,20240506,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012562,CUS_001,EXP,REL,20240502,20240507,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012563,CUS_001,STD,REL,20240503,20240508,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012564,CUS_001,RPL,SHP,20240504,20240509,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012565,CUS_001,EXP,REL,20240505,20240510,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012566,CUS_001,STD,REL,20240506,20240511,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012567,CUS_001,RPL,SHP,20240507,20240512,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012568,CUS_001,EXP,REL,20240508,20240513,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012569,CUS_001,STD,REL,20240509,20240514,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012570,CUS_001,RPL,SHP,20240510,20240515,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012571,CUS_001,EXP,REL,20240511,20240516,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012572,CUS_001,STD,REL,20240512,20240517,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012573,CUS_001,RPL,SHP,20240513,20240518,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012574,CUS_001,EXP,REL,20240514,20240519,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012575,CUS_001,STD,REL,20240515,20240520,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012576,CUS_001,RPL,SHP,20240516,20240521,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012577,CUS_001,EXP,REL,20240517,20240522,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012578,CUS_001,STD,REL,20240518,20240523,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012579,CUS_001,RPL,SHP,20240519,20240524,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012580,CUS_001,EXP,CNL,20240520,20240525,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012581,CUS_001,STD,REL,20240521,20240526,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012582,CUS_001,RPL,SHP,20240522,20240527,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012583,CUS_001,EXP,REL,20240523,20240528,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012584,CUS_001,STD,REL,20240524,20240529,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012585,CUS_001,RPL,SHP,20240525,20240530,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012586,CUS_001,EXP,REL,20240526,20240531,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012587,CUS_001,STD,REL,20240527,20240531,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012588,CUS_001,RPL,SHP,20240528,20240531,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012589,CUS_001,EXP,REL,20240529,20240531,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012590,CUS_001,STD,REL,20240530,20240531,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012591,CUS_001,RPL,SHP,20240531,20240531,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012592,CUS_001,EXP,REL,20240501,20240506,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012593,CUS_001,STD,REL,20240502,20240507,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012594,CUS_001,RPL,SHP,20240503,20240508,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012595,CUS_001,EXP,REL,20240504,20240509,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012596,CUS_001,STD,REL,20240505,20240510,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012597,CUS_001,RPL,SHP,20240506,20240511,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012598,CUS_001,EXP,REL,20240507,20240512,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012599,CUS_001,STD,CNL,20240508,20240513,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012600,CUS_001,RPL,SHP,20240509,20240514,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012601,CUS_001,EXP,REL,20240510,20240515,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012602,CUS_001,STD,REL,20240511,20240516,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012603,CUS_001,RPL,SHP,20240512,20240517,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012604,CUS_001,EXP,REL,20240513,20240518,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012605,CUS_001,STD,REL,20240514,20240519,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012606,CUS_001,RPL,SHP,20240515,20240520,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012607,CUS_001,EXP,REL,20240516,20240521,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012608,CUS_001,STD,REL,20240517,20240522,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012609,CUS_001,RPL,SHP,20240518,20240523,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012610,CUS_001,EXP,REL,20240519,20240524,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012611,CUS_001,STD,REL,20240520,20240525,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012612,CUS_001,RPL,SHP,20240521,20240526,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012613,CUS_001,EXP,REL,20240522,20240527,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012614,CUS_001,STD,REL,20240523,20240528,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012615,CUS_001,RPL,SHP,20240524,20240529,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012616,CUS_001,EXP,REL,20240525,20240530,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012617,CUS_001,STD,REL,20240526,20240531,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012618,CUS_001,RPL,CNL,20240527,20240531,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012619,CUS_001,EXP,REL,20240528,20240531,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012620,CUS_001,STD,REL,20240529,20240531,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012621,CUS_001,RPL,SHP,20240530,20240531,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012622,CUS_001,EXP,REL,20240531,20240531,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012623,CUS_001,STD,REL,20240501,20240506,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012624,CUS_001,RPL,SHP,20240502,20240507,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012625,CUS_001,EXP,REL,20240503,20240508,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012626,CUS_001,STD,REL,20240504,20240509,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012627,CUS_001,RPL,SHP,20240505,20240510,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012628,CUS_001,EXP,REL,20240506,20240511,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012629,CUS_001,STD,REL,20240507,20240512,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012630,CUS_001,RPL,SHP,20240508,20240513,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012631,CUS_001,EXP,REL,20240509,20240514,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012632,CUS_001,STD,REL,20240510,20240515,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012633,CUS_001,RPL,SHP,20240511,20240516,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012634,CUS_001,EXP,REL,20240512,20240517,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012635,CUS_001,STD,REL,20240513,20240518,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012636,CUS_001,RPL,SHP,20240514,20240519,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012637,CUS_001,EXP,CNL,20240515,20240520,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012638,CUS_001,STD,REL,20240516,20240521,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012639,CUS_001,RPL,SHP,20240517,20240522,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012640,CUS_001,EXP,REL,20240518,20240523,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012641,CUS_002,EXP,CNL,20240501,20240506,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012642,CUS_002,STD,REL,20240502,20240507,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012643,CUS_002,RPL,REL,20240503,20240508,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012644,CUS_002,EXP,SHP,20240504,20240509,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012645,CUS_002,STD,REL,20240505,20240510,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012646,CUS_002,RPL,REL,20240506,20240511,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012647,CUS_002,EXP,SHP,20240507,20240512,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012648,CUS_002,STD,REL,20240508,20240513,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012649,CUS_002,RPL,REL,20240509,20240514,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012650,CUS_002,EXP,SHP,20240510,20240515,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012651,CUS_002,STD,REL,20240511,20240516,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012652,CUS_002,RPL,REL,20240512,20240517,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012653,CUS_002,EXP,SHP,20240513,20240518,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012654,CUS_002,STD,REL,20240514,20240519,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012655,CUS_002,RPL,REL,20240515,20240520,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX012656,CUS_002,EXP,SHP,20240516,20240521,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
