po_line_id,po_id,material_id,po_qty,recv_qty,unit_price_amt,tax_amt,discount_amt,line_eta_dt_key
POLX032325,POX021163,MAT_RM_2006,82,82,20.0,0.0,0.0,20250101
POLX032326,POX021163,MAT_RM_2007,92,92,21.0,0.0,0.0,20250101
POLX032327,POX021164,MAT_RM_2007,83,83,20.0,0.0,0.0,20250101
POLX032328,POX021164,MAT_RM_2008,93,93,21.0,0.0,0.0,20250101
POLX032329,POX021165,MAT_RM_2008,84,84,20.0,0.0,0.0,20250101
POLX032330,POX021165,MAT_RM_2009,94,94,21.0,0.0,0.0,20250101
POLX032331,POX021166,MAT_RM_2009,85,84,20.0,0.0,0.0,20250101
POLX032332,POX021166,MAT_RM_2010,95,94,21.0,0.0,0.0,20250101
POLX032333,POX021167,MAT_RM_2010,86,86,20.0,0.0,0.0,20250101
POLX032334,POX021167,MAT_RM_2001,96,96,21.0,0.0,0.0,20250101
POLX032335,POX021168,MAT_RM_2001,87,87,20.0,0.0,0.0,20250101
POLX032336,POX021168,MAT_RM_2002,97,97,21.0,0.0,0.0,20250101
POLX032337,POX021169,MAT_RM_2002,88,88,20.0,0.0,0.0,20250101
POLX032338,POX021169,MAT_RM_2003,98,98,21.0,0.0,0.0,20250101
POLX032339,POX021170,MAT_RM_2003,89,89,20.0,0.0,0.0,20250101
POLX032340,POX021170,MAT_RM_2004,99,99,21.0,0.0,0.0,20250101
POLX032341,POX021171,MAT_RM_2005,80,79,22.0,0.0,0.0,20250101
POLX032342,POX021171,MAT_RM_2006,90,89,23.0,0.0,0.0,20250101
POLX032343,POX021172,MAT_RM_2006,81,81,22.0,0.0,0.0,20250101
POLX032344,POX021172,MAT_RM_2007,91,91,23.0,0.0,0.0,20250101
POLX032345,POX021173,MAT_RM_2007,82,82,22.0,0.0,0.0,20250101
POLX032346,POX021173,MAT_RM_2008,92,92,23.0,0.0,0.0,20250101
POLX032347,POX021174,MAT_RM_2008,83,83,22.0,0.0,0.0,20250101
POLX032348,POX021174,MAT_RM_2009,93,93,23.0,0.0,0.0,20250101
POLX032349,POX021175,MAT_RM_2009,84,84,22.0,0.0,0.0,20250101
POLX032350,POX021175,MAT_RM_2010,94,94,23.0,0.0,0.0,20250101
POLX032351,POX021176,MAT_RM_2010,85,85,22.0,0.0,0.0,20250101
POLX032352,POX021176,MAT_RM_2001,95,95,23.0,0.0,0.0,20250101
POLX032353,POX021177,MAT_RM_2001,86,86,22.0,0.0,0.0,20250101
POLX032354,POX021177,MAT_RM_2002,96,96,23.0,0.0,0.0,20250101
POLX032355,POX021178,MAT_RM_2002,87,87,22.0,0.0,0.0,20250101
POLX032356,POX021178,MAT_RM_2003,97,97,23.0,0.0,0.0,20250101
POLX032357,POX021179,MAT_RM_2003,88,88,22.0,0.0,0.0,20250101
POLX032358,POX021179,MAT_RM_2004,98,98,23.0,0.0,0.0,20250101
POLX032359,POX021180,MAT_RM_2004,89,89,22.0,0.0,0.0,20250101
POLX032360,POX021180,MAT_RM_2005,99,99,23.0,0.0,0.0,20250101
POLX032361,POX021181,MAT_RM_2005,90,90,22.0,0.0,0.0,20250101
POLX032362,POX021181,MAT_RM_2006,100,100,23.0,0.0,0.0,20250101
POLX032363,POX021182,MAT_RM_2006,91,91,22.0,0.0,0.0,20250101
POLX032364,POX021182,MAT_RM_2007,101,101,23.0,0.0,0.0,20250101
POLX032365,POX021183,MAT_RM_2007,92,92,22.0,0.0,0.0,20250101
POLX032366,POX021183,MAT_RM_2008,102,102,23.0,0.0,0.0,20250101
POLX032367,POX021184,MAT_RM_2008,93,93,22.0,0.0,0.0,20250101
POLX032368,POX021184,MAT_RM_2009,103,103,23.0,0.0,0.0,20250101
POLX032369,POX021185,MAT_RM_2009,94,94,22.0,0.0,0.0,20250101
POLX032370,POX021185,MAT_RM_2010,104,104,23.0,0.0,0.0,20250101
POLX032371,POX021186,MAT_RM_2010,95,95,22.0,0.0,0.0,20250101
POLX032372,POX021186,MAT_RM_2001,105,105,23.0,0.0,0.0,20250101
POLX032373,POX021187,MAT_RM_2001,96,96,22.0,0.0,0.0,20250101
POLX032374,POX021187,MAT_RM_2002,106,106,23.0,0.0,0.0,20250101
POLX032375,POX021188,MAT_RM_2002,97,96,22.0,0.0,0.0,20250101
POLX032376,POX021188,MAT_RM_2003,107,106,23.0,0.0,0.0,20250101
POLX032377,POX021189,MAT_RM_2003,98,98,22.0,0.0,0.0,20250101
POLX032378,POX021189,MAT_RM_2004,108,108,23.0,0.0,0.0,20250101
POLX032379,POX021190,MAT_RM_2004,99,99,22.0,0.0,0.0,20250101
POLX032380,POX021190,MAT_RM_2005,109,109,23.0,0.0,0.0,20250101
POLX032381,POX021191,MAT_RM_2005,100,100,22.0,0.0,0.0,20250101
POLX032382,POX021191,MAT_RM_2006,110,110,23.0,0.0,0.0,20250101
POLX032383,POX021192,MAT_RM_2006,101,101,22.0,0.0,0.0,20250101
POLX032384,POX021192,MAT_RM_2007,111,111,23.0,0.0,0.0,20250101
POLX032385,POX021193,MAT_RM_2007,102,102,22.0,0.0,0.0,20250101
POLX032386,POX021193,MAT_RM_2008,112,112,23.0,0.0,0.0,20250101
POLX032387,POX021194,MAT_RM_2008,103,103,22.0,0.0,0.0,20250101
POLX032388,POX021194,MAT_RM_2009,113,113,23.0,0.0,0.0,20250101
POLX032389,POX021195,MAT_RM_2009,104,104,22.0,0.0,0.0,20250101
POLX032390,POX021195,MAT_RM_2010,114,114,23.0,0.0,0.0,20250101
POLX032391,POX021196,MAT_RM_2010,105,105,22.0,0.0,0.0,20250101
POLX032392,POX021196,MAT_RM_2001,115,115,23.0,0.0,0.0,20250101
POLX032393,POX021197,MAT_RM_2001,106,106,22.0,0.0,0.0,20250101
POLX032394,POX021197,MAT_RM_2002,116,116,23.0,0.0,0.0,20250101
POLX032395,POX021198,MAT_RM_2002,107,107,22.0,0.0,0.0,20250101
POLX032396,POX021198,MAT_RM_2003,117,117,23.0,0.0,0.0,20250101
POLX032397,POX021199,MAT_RM_2003,108,108,22.0,0.0,0.0,20250101
POLX032398,POX021199,MAT_RM_2004,118,118,23.0,0.0,0.0,20250101
POLX032399,POX021200,MAT_RM_2004,109,109,22.0,0.0,0.0,20250101
POLX032400,POX021200,MAT_RM_2005,119,119,23.0,0.0,0.0,20250101
POLX032401,POX021201,MAT_RM_2005,110,110,22.0,0.0,0.0,20250101
POLX032402,POX021201,MAT_RM_2006,120,120,23.0,0.0,0.0,20250101
POLX032403,POX021202,MAT_RM_2006,111,111,22.0,0.0,0.0,20250101
POLX032404,POX021202,MAT_RM_2007,121,121,23.0,0.0,0.0,20250101
POLX032405,POX021203,MAT_RM_2007,112,112,22.0,0.0,0.0,20250101
POLX032406,POX021203,MAT_RM_2008,122,122,23.0,0.0,0.0,20250101
POLX032407,POX021204,MAT_RM_2008,113,113,22.0,0.0,0.0,20250101
POLX032408,POX021204,MAT_RM_2009,123,123,23.0,0.0,0.0,20250101
POLX032409,POX021205,MAT_RM_2009,114,113,22.0,0.0,0.0,20250101
POLX032410,POX021205,MAT_RM_2010,124,123,23.0,0.0,0.0,20250101
POLX032411,POX021206,MAT_RM_2010,115,115,22.0,0.0,0.0,20250101
POLX032412,POX021206,MAT_RM_2001,125,125,23.0,0.0,0.0,20250101
POLX032413,POX021207,MAT_RM_2001,116,116,22.0,0.0,0.0,20250101
POLX032414,POX021207,MAT_RM_2002,126,126,23.0,0.0,0.0,20250101
POLX032415,POX021208,MAT_RM_2002,117,117,22.0,0.0,0.0,20250101
POLX032416,POX021208,MAT_RM_2003,127,127,23.0,0.0,0.0,20250101
POLX032417,POX021209,MAT_RM_2003,118,118,22.0,0.0,0.0,20250101
POLX032418,POX021209,MAT_RM_2004,128,128,23.0,0.0,0.0,20250101
POLX032419,POX021210,MAT_RM_2004,119,119,22.0,0.0,0.0,20250101
POLX032420,POX021210,MAT_RM_2005,129,129,23.0,0.0,0.0,20250101
POLX032421,POX021211,MAT_RM_2005,80,80,22.0,0.0,0.0,20250101
POLX032422,POX021211,MAT_RM_2006,90,90,23.0,0.0,0.0,20250101
POLX032423,POX021212,MAT_RM_2006,81,81,22.0,0.0,0.0,20250101
POLX032424,POX021212,MAT_RM_2007,91,91,23.0,0.0,0.0,20250101
POLX032425,POX021213,MAT_RM_2007,82,82,22.0,0.0,0.0,20250101
POLX032426,POX021213,MAT_RM_2008,92,92,23.0,0.0,0.0,20250101
POLX032427,POX021214,MAT_RM_2008,83,83,22.0,0.0,0.0,20250101
POLX032428,POX021214,MAT_RM_2009,93,93,23.0,0.0,0.0,20250101
POLX032429,POX021215,MAT_RM_2009,84,84,22.0,0.0,0.0,20250101
POLX032430,POX021215,MAT_RM_2010,94,94,23.0,0.0,0.0,20250101
POLX032431,POX021216,MAT_RM_2010,85,85,22.0,0.0,0.0,20250101
POLX032432,POX021216,MAT_RM_2001,95,95,23.0,0.0,0.0,20250101
POLX032433,POX021217,MAT_RM_2001,86,86,22.0,0.0,0.0,20250101
POLX032434,POX021217,MAT_RM_2002,96,96,23.0,0.0,0.0,20250101
POLX032435,POX021218,MAT_RM_2002,87,87,22.0,0.0,0.0,20250101
POLX032436,POX021218,MAT_RM_2003,97,97,23.0,0.0,0.0,20250101
POLX032437,POX021219,MAT_RM_2003,88,88,22.0,0.0,0.0,20250101
POLX032438,POX021219,MAT_RM_2004,98,98,23.0,0.0,0.0,20250101
POLX032439,POX021220,MAT_RM_2004,89,89,22.0,0.0,0.0,20250101
POLX032440,POX021220,MAT_RM_2005,99,99,23.0,0.0,0.0,20250101
POLX032441,POX021221,MAT_RM_2005,90,90,22.0,0.0,0.0,20250101
POLX032442,POX021221,MAT_RM_2006,100,100,23.0,0.0,0.0,20250101
POLX032443,POX021222,MAT_RM_2006,91,90,22.0,0.0,0.0,20250101
POLX032444,POX021222,MAT_RM_2007,101,100,23.0,0.0,0.0,20250101
POLX032445,POX021223,MAT_RM_2007,92,92,22.0,0.0,0.0,20250101
POLX032446,POX021223,MAT_RM_2008,102,102,23.0,0.0,0.0,20250101
POLX032447,POX021224,MAT_RM_2008,93,93,22.0,0.0,0.0,20250101
POLX032448,POX021224,MAT_RM_2009,103,103,23.0,0.0,0.0,20250101
POLX032449,POX021225,MAT_RM_2009,94,94,22.0,0.0,0.0,20250101
POLX032450,POX021225,MAT_RM_2010,104,104,23.0,0.0,0.0,20250101
POLX032451,POX021226,MAT_RM_2010,95,95,22.0,0.0,0.0,20250101
POLX032452,POX021226,MAT_RM_2001,105,105,23.0,0.0,0.0,20250101
POLX032453,POX021227,MAT_RM_2001,96,96,22.0,0.0,0.0,20250101
POLX032454,POX021227,MAT_RM_2002,106,106,23.0,0.0,0.0,20250101
POLX032455,POX021228,MAT_RM_2002,97,97,22.0,0.0,0.0,20250101
POLX032456,POX021228,MAT_RM_2003,107,107,23.0,0.0,0.0,20250101
POLX032457,POX021229,MAT_RM_2003,98,98,22.0,0.0,0.0,20250101
POLX032458,POX021229,MAT_RM_2004,108,108,23.0,0.0,0.0,20250101
POLX032459,POX021230,MAT_RM_2004,99,99,22.0,0.0,0.0,20250101
POLX032460,POX021230,MAT_RM_2005,109,109,23.0,0.0,0.0,20250101
POLX032461,POX021231,MAT_RM_2005,100,100,22.0,0.0,0.0,20250101
POLX032462,POX021231,MAT_RM_2006,110,110,23.0,0.0,0.0,20250101
POLX032463,POX021232,MAT_RM_2006,101,101,22.0,0.0,0.0,20250101
POLX032464,POX021232,MAT_RM_2007,111,111,23.0,0.0,0.0,20250101
POLX032465,POX021233,MAT_RM_2007,102,102,22.0,0.0,0.0,20250101
POLX032466,POX021233,MAT_RM_2008,112,112,23.0,0.0,0.0,20250101
POLX032467,POX021234,MAT_RM_2008,103,103,22.0,0.0,0.0,20250101
POLX032468,POX021234,MAT_RM_2009,113,113,23.0,0.0,0.0,20250101
POLX032469,POX021235,MAT_RM_2009,104,104,22.0,0.0,0.0,20250101
POLX032470,POX021235,MAT_RM_2010,114,114,23.0,0.0,0.0,20250101
POLX032471,POX021236,MAT_RM_2010,105,105,22.0,0.0,0.0,20250101
POLX032472,POX021236,MAT_RM_2001,115,115,23.0,0.0,0.0,20250101
POLX032473,POX021237,MAT_RM_2001,106,106,22.0,0.0,0.0,20250101
POLX032474,POX021237,MAT_RM_2002,116,116,23.0,0.0,0.0,20250101
POLX032475,POX021238,MAT_RM_2002,107,107,22.0,0.0,0.0,20250101
POLX032476,POX021238,MAT_RM_2003,117,117,23.0,0.0,0.0,20250101
POLX032477,POX021239,MAT_RM_2003,108,107,22.0,0.0,0.0,20250101
POLX032478,POX021239,MAT_RM_2004,118,117,23.0,0.0,0.0,20250101
POLX032479,POX021240,MAT_RM_2004,109,109,22.0,0.0,0.0,20250101
POLX032480,POX021240,MAT_RM_2005,119,119,23.0,0.0,0.0,20250101
POLX032481,POX021241,MAT_RM_2005,110,110,22.0,0.0,0.0,20250101
POLX032482,POX021241,MAT_RM_2006,120,120,23.0,0.0,0.0,20250101
POLX032483,POX021242,MAT_RM_2006,111,111,22.0,0.0,0.0,20250101
POLX032484,POX021242,MAT_RM_2007,121,121,23.0,0.0,0.0,20250101
POLX032485,POX021243,MAT_RM_2007,112,112,22.0,0.0,0.0,20250101
POLX032486,POX021243,MAT_RM_2008,122,122,23.0,0.0,0.0,20250101
POLX032487,POX021244,MAT_RM_2008,113,113,22.0,0.0,0.0,20250101
POLX032488,POX021244,MAT_RM_2009,123,123,23.0,0.0,0.0,20250101
POLX032489,POX021245,MAT_RM_2009,114,114,22.0,0.0,0.0,20250101
POLX032490,POX021245,MAT_RM_2010,124,124,23.0,0.0,0.0,20250101
POLX032491,POX021246,MAT_RM_2010,115,115,22.0,0.0,0.0,20250101
POLX032492,POX021246,MAT_RM_2001,125,125,23.0,0.0,0.0,20250101
POLX032493,POX021247,MAT_RM_2001,116,116,22.0,0.0,0.0,20250101
POLX032494,POX021247,MAT_RM_2002,126,126,23.0,0.0,0.0,20250101
POLX032495,POX021248,MAT_RM_2002,117,117,22.0,0.0,0.0,20250101
POLX032496,POX021248,MAT_RM_2003,127,127,23.0,0.0,0.0,20250101
POLX032497,POX021249,MAT_RM_2003,118,118,22.0,0.0,0.0,20250101
POLX032498,POX021249,MAT_RM_2004,128,128,23.0,0.0,0.0,20250101
POLX032499,POX021250,MAT_RM_2004,119,119,22.0,0.0,0.0,20250101
POLX032500,POX021250,MAT_RM_2005,129,129,23.0,0.0,0.0,20250101
POLX032501,POX021251,MAT_RM_2005,80,80,22.0,0.0,0.0,20250101
POLX032502,POX021251,MAT_RM_2006,90,90,23.0,0.0,0.0,20250101
POLX032503,POX021252,MAT_RM_2006,81,81,22.0,0.0,0.0,20250101
POLX032504,POX021252,MAT_RM_2007,91,91,23.0,0.0,0.0,20250101
POLX032505,POX021253,MAT_RM_2007,82,82,22.0,0.0,0.0,20250101
POLX032506,POX021253,MAT_RM_2008,92,92,23.0,0.0,0.0,20250101
POLX032507,POX021254,MAT_RM_2008,83,83,22.0,0.0,0.0,20250101
POLX032508,POX021254,MAT_RM_2009,93,93,23.0,0.0,0.0,20250101
POLX032509,POX021255,MAT_RM_2009,84,84,22.0,0.0,0.0,20250101
POLX032510,POX021255,MAT_RM_2010,94,94,23.0,0.0,0.0,20250101
POLX032511,POX021256,MAT_RM_2010,85,84,22.0,0.0,0.0,20250101
POLX032512,POX021256,MAT_RM_2001,95,94,23.0,0.0,0.0,20250101
POLX032513,POX021257,MAT_RM_2001,86,86,22.0,0.0,0.0,20250101
POLX032514,POX021257,MAT_RM_2002,96,96,23.0,0.0,0.0,20250101
POLX032515,POX021258,MAT_RM_2002,87,87,22.0,0.0,0.0,20250101
POLX032516,POX021258,MAT_RM_2003,97,97,23.0,0.0,0.0,20250101
POLX032517,POX021259,MAT_RM_2003,88,88,22.0,0.0,0.0,20250101
POLX032518,POX021259,MAT_RM_2004,98,98,23.0,0.0,0.0,20250101
POLX032519,POX021260,MAT_RM_2004,89,89,22.0,0.0,0.0,20250101
POLX032520,POX021260,MAT_RM_2005,99,99,23.0,0.0,0.0,20250101
POLX032521,POX021261,MAT_RM_2006,80,79,24.0,0.0,0.0,20250101
POLX032522,POX021261,MAT_RM_2007,90,89,25.0,0.0,0.0,20250101
POLX032523,POX021262,MAT_RM_2007,81,81,24.0,0.0,0.0,20250101
POLX032524,POX021262,MAT_RM_2008,91,91,25.0,0.0,0.0,20250101
POLX032525,POX021263,MAT_RM_2008,82,82,24.0,0.0,0.0,20250101
POLX032526,POX021263,MAT_RM_2009,92,92,25.0,0.0,0.0,20250101
POLX032527,POX021264,MAT_RM_2009,83,83,24.0,0.0,0.0,20250101
POLX032528,POX021264,MAT_RM_2010,93,93,25.0,0.0,0.0,20250101
POLX032529,POX021265,MAT_RM_2010,84,84,24.0,0.0,0.0,20250101
POLX032530,POX021265,MAT_RM_2001,94,94,25.0,0.0,0.0,20250101
POLX032531,POX021266,MAT_RM_2001,85,85,24.0,0.0,0.0,20250101
POLX032532,POX021266,MAT_RM_2002,95,95,25.0,0.0,0.0,20250101
POLX032533,POX021267,MAT_RM_2002,86,86,24.0,0.0,0.0,20250101
POLX032534,POX021267,MAT_RM_2003,96,96,25.0,0.0,0.0,20250101
POLX032535,POX021268,MAT_RM_2003,87,87,24.0,0.0,0.0,20250101
POLX032536,POX021268,MAT_RM_2004,97,97,25.0,0.0,0.0,20250101
POLX032537,POX021269,MAT_RM_2004,88,88,24.0,0.0,0.0,20250101
POLX032538,POX021269,MAT_RM_2005,98,98,25.0,0.0,0.0,20250101
POLX032539,POX021270,MAT_RM_2005,89,89,24.0,0.0,0.0,20250101
POLX032540,POX021270,MAT_RM_2006,99,99,25.0,0.0,0.0,20250101
POLX032541,POX021271,MAT_RM_2006,90,90,24.0,0.0,0.0,20250101
POLX032542,POX021271,MAT_RM_2007,100,100,25.0,0.0,0.0,20250101
POLX032543,POX021272,MAT_RM_2007,91,91,24.0,0.0,0.0,20250101
POLX032544,POX021272,MAT_RM_2008,101,101,25.0,0.0,0.0,20250101
POLX032545,POX021273,MAT_RM_2008,92,92,24.0,0.0,0.0,20250101
POLX032546,POX021273,MAT_RM_2009,102,102,25.0,0.0,0.0,20250101
POLX032547,POX021274,MAT_RM_2009,93,93,24.0,0.0,0.0,20250101
POLX032548,POX021274,MAT_RM_2010,103,103,25.0,0.0,0.0,20250101
POLX032549,POX021275,MAT_RM_2010,94,94,24.0,0.0,0.0,20250101
POLX032550,POX021275,MAT_RM_2001,104,104,25.0,0.0,0.0,20250101
POLX032551,POX021276,MAT_RM_2001,95,95,24.0,0.0,0.0,20250101
POLX032552,POX021276,MAT_RM_2002,105,105,25.0,0.0,0.0,20250101
POLX032553,POX021277,MAT_RM_2002,96,96,24.0,0.0,0.0,20250101
POLX032554,POX021277,MAT_RM_2003,106,106,25.0,0.0,0.0,20250101
POLX032555,POX021278,MAT_RM_2003,97,96,24.0,0.0,0.0,20250101
POLX032556,POX021278,MAT_RM_2004,107,106,25.0,0.0,0.0,20250101
POLX032557,POX021279,MAT_RM_2004,98,98,24.0,0.0,0.0,20250101
POLX032558,POX021279,MAT_RM_2005,108,108,25.0,0.0,0.0,20250101
POLX032559,POX021280,MAT_RM_2005,99,99,24.0,0.0,0.0,20250101
POLX032560,POX021280,MAT_RM_2006,109,109,25.0,0.0,0.0,20250101
POLX032561,POX021281,MAT_RM_2006,100,100,24.0,0.0,0.0,20250101
POLX032562,POX021281,MAT_RM_2007,110,110,25.0,0.0,0.0,20250101
POLX032563,POX021282,MAT_RM_2007,101,101,24.0,0.0,0.0,20250101
POLX032564,POX021282,MAT_RM_2008,111,111,25.0,0.0,0.0,20250101
POLX032565,POX021283,MAT_RM_2008,102,102,24.0,0.0,0.0,20250101
POLX032566,POX021283,MAT_RM_2009,112,112,25.0,0.0,0.0,20250101
POLX032567,POX021284,MAT_RM_2009,103,103,24.0,0.0,0.0,20250101
POLX032568,POX021284,MAT_RM_2010,113,113,25.0,0.0,0.0,20250101
POLX032569,POX021285,MAT_RM_2010,104,104,24.0,0.0,0.0,20250101
POLX032570,POX021285,MAT_RM_2001,114,114,25.0,0.0,0.0,20250101
POLX032571,POX021286,MAT_RM_2001,105,105,24.0,0.0,0.0,20250101
POLX032572,POX021286,MAT_RM_2002,115,115,25.0,0.0,0.0,20250101
POLX032573,POX021287,MAT_RM_2002,106,106,24.0,0.0,0.0,20250101
POLX032574,POX021287,MAT_RM_2003,116,116,25.0,0.0,0.0,20250101
POLX032575,POX021288,MAT_RM_2003,107,107,24.0,0.0,0.0,20250101
POLX032576,POX021288,MAT_RM_2004,117,117,25.0,0.0,0.0,20250101
POLX032577,POX021289,MAT_RM_2004,108,108,24.0,0.0,0.0,20250101
POLX032578,POX021289,MAT_RM_2005,118,118,25.0,0.0,0.0,20250101
POLX032579,POX021290,MAT_RM_2005,109,109,24.0,0.0,0.0,20250101
POLX032580,POX021290,MAT_RM_2006,119,119,25.0,0.0,0.0,20250101
POLX032581,POX021291,MAT_RM_2006,110,110,24.0,0.0,0.0,20250101
POLX032582,POX021291,MAT_RM_2007,120,120,25.0,0.0,0.0,20250101
POLX032583,POX021292,MAT_RM_2007,111,111,24.0,0.0,0.0,20250101
POLX032584,POX021292,MAT_RM_2008,121,121,25.0,0.0,0.0,20250101
POLX032585,POX021293,MAT_RM_2008,112,112,24.0,0.0,0.0,20250101
POLX032586,POX021293,MAT_RM_2009,122,122,25.0,0.0,0.0,20250101
POLX032587,POX021294,MAT_RM_2009,113,113,24.0,0.0,0.0,20250101
POLX032588,POX021294,MAT_RM_2010,123,123,25.0,0.0,0.0,20250101
POLX032589,POX021295,MAT_RM_2010,114,113,24.0,0.0,0.0,20250101
POLX032590,POX021295,MAT_RM_2001,124,123,25.0,0.0,0.0,20250101
POLX032591,POX021296,MAT_RM_2001,115,115,24.0,0.0,0.0,20250101
POLX032592,POX021296,MAT_RM_2002,125,125,25.0,0.0,0.0,20250101
POLX032593,POX021297,MAT_RM_2002,116,116,24.0,0.0,0.0,20250101
POLX032594,POX021297,MAT_RM_2003,126,126,25.0,0.0,0.0,20250101
POLX032595,POX021298,MAT_RM_2003,117,117,24.0,0.0,0.0,20250101
POLX032596,POX021298,MAT_RM_2004,127,127,25.0,0.0,0.0,20250101
POLX032597,POX021299,MAT_RM_2004,118,118,24.0,0.0,0.0,20250101
POLX032598,POX021299,MAT_RM_2005,128,128,25.0,0.0,0.0,20250101
POLX032599,POX021300,MAT_RM_2005,119,119,24.0,0.0,0.0,20250101
POLX032600,POX021300,MAT_RM_2006,129,129,25.0,0.0,0.0,20250101
POLX032601,POX021301,MAT_RM_2006,80,80,24.0,0.0,0.0,20250101
POLX032602,POX021301,MAT_RM_2007,90,90,25.0,0.0,0.0,20250101
POLX032603,POX021302,MAT_RM_2007,81,81,24.0,0.0,0.0,20250101
POLX032604,POX021302,MAT_RM_2008,91,91,25.0,0.0,0.0,20250101
POLX032605,POX021303,MAT_RM_2008,82,82,24.0,0.0,0.0,20250101
POLX032606,POX021303,MAT_RM_2009,92,92,25.0,0.0,0.0,20250101
POLX032607,POX021304,MAT_RM_2009,83,83,24.0,0.0,0.0,20250101
POLX032608,POX021304,MAT_RM_2010,93,93,25.0,0.0,0.0,20250101
POLX032609,POX021305,MAT_RM_2010,84,84,24.0,0.0,0.0,20250101
POLX032610,POX021305,MAT_RM_2001,94,94,25.0,0.0,0.0,20250101
POLX032611,POX021306,MAT_RM_2001,85,85,24.0,0.0,0.0,20250101
POLX032612,POX021306,MAT_RM_2002,95,95,25.0,0.0,0.0,20250101
POLX032613,POX021307,MAT_RM_2002,86,86,24.0,0.0,0.0,20250101
POLX032614,POX021307,MAT_RM_2003,96,96,25.0,0.0,0.0,20250101
POLX032615,POX021308,MAT_RM_2003,87,87,24.0,0.0,0.0,20250101
POLX032616,POX021308,MAT_RM_2004,97,97,25.0,0.0,0.0,20250101
POLX032617,POX021309,MAT_RM_2004,88,88,24.0,0.0,0.0,20250101
POLX032618,POX021309,MAT_RM_2005,98,98,25.0,0.0,0.0,20250101
POLX032619,POX021310,MAT_RM_2005,89,89,24.0,0.0,0.0,20250101
POLX032620,POX021310,MAT_RM_2006,99,99,25.0,0.0,0.0,20250101
POLX032621,POX021311,MAT_RM_2006,90,90,24.0,0.0,0.0,20250101
POLX032622,POX021311,MAT_RM_2007,100,100,25.0,0.0,0.0,20250101
POLX032623,POX021312,MAT_RM_2007,91,90,24.0,0.0,0.0,20250101
POLX032624,POX021312,MAT_RM_2008,101,100,25.0,0.0,0.0,20250101
POLX032625,POX021313,MAT_RM_2008,92,92,24.0,0.0,0.0,20250101
POLX032626,POX021313,MAT_RM_2009,102,102,25.0,0.0,0.0,20250101
POLX032627,POX021314,MAT_RM_2009,93,93,24.0,0.0,0.0,20250101
POLX032628,POX021314,MAT_RM_2010,103,103,25.0,0.0,0.0,20250101
POLX032629,POX021315,MAT_RM_2010,94,94,24.0,0.0,0.0,20250101
POLX032630,POX021315,MAT_RM_2001,104,104,25.0,0.0,0.0,20250101
POLX032631,POX021316,MAT_RM_2001,95,95,24.0,0.0,0.0,20250101
POLX032632,POX021316,MAT_RM_2002,105,105,25.0,0.0,0.0,20250101
POLX032633,POX021317,MAT_RM_2002,96,96,24.0,0.0,0.0,20250101
POLX032634,POX021317,MAT_RM_2003,106,106,25.0,0.0,0.0,20250101
POLX032635,POX021318,MAT_RM_2003,97,97,24.0,0.0,0.0,20250101
POLX032636,POX021318,MAT_RM_2004,107,107,25.0,0.0,0.0,20250101
POLX032637,POX021319,MAT_RM_2004,98,98,24.0,0.0,0.0,20250101
POLX032638,POX021319,MAT_RM_2005,108,108,25.0,0.0,0.0,20250101
POLX032639,POX021320,MAT_RM_2005,99,99,24.0,0.0,0.0,20250101
POLX032640,POX021320,MAT_RM_2006,109,109,25.0,0.0,0.0,20250101
POLX032641,POX021321,MAT_RM_2006,100,100,24.0,0.0,0.0,20250101
POLX032642,POX021321,MAT_RM_2007,110,110,25.0,0.0,0.0,20250101
POLX032643,POX021322,MAT_RM_2007,101,101,24.0,0.0,0.0,20250101
POLX032644,POX021322,MAT_RM_2008,111,111,25.0,0.0,0.0,20250101
POLX032645,POX021323,MAT_RM_2008,102,102,24.0,0.0,0.0,20250101
POLX032646,POX021323,MAT_RM_2009,112,112,25.0,0.0,0.0,20250101
POLX032647,POX021324,MAT_RM_2009,103,103,24.0,0.0,0.0,20250101
POLX032648,POX021324,MAT_RM_2010,113,113,25.0,0.0,0.0,20250101
POLX032649,POX021325,MAT_RM_2010,104,104,24.0,0.0,0.0,20250101
POLX032650,POX021325,MAT_RM_2001,114,114,25.0,0.0,0.0,20250101
POLX032651,POX021326,MAT_RM_2001,105,105,24.0,0.0,0.0,20250101
POLX032652,POX021326,MAT_RM_2002,115,115,25.0,0.0,0.0,20250101
POLX032653,POX021327,MAT_RM_2002,106,106,24.0,0.0,0.0,20250101
POLX032654,POX021327,MAT_RM_2003,116,116,25.0,0.0,0.0,20250101
POLX032655,POX021328,MAT_RM_2003,107,107,24.0,0.0,0.0,20250101
POLX032656,POX021328,MAT_RM_2004,117,117,25.0,0.0,0.0,20250101
POLX032657,POX021329,MAT_RM_2004,108,107,24.0,0.0,0.0,20250101
POLX032658,POX021329,MAT_RM_2005,118,117,25.0,0.0,0.0,20250101
POLX032659,POX021330,MAT_RM_2005,109,109,24.0,0.0,0.0,20250101
POLX032660,POX021330,MAT_RM_2006,119,119,25.0,0.0,0.0,20250101
POLX032661,POX021331,MAT_RM_2006,110,110,24.0,0.0,0.0,20250101
POLX032662,POX021331,MAT_RM_2007,120,120,25.0,0.0,0.0,20250101
POLX032663,POX021332,MAT_RM_2007,111,111,24.0,0.0,0.0,20250101
POLX032664,POX021332,MAT_RM_2008,121,121,25.0,0.0,0.0,20250101
